Player,Position,Age,Tm,Lg,Season,G_total_player,GS_total_player,MP_total_player,FGM_total_player,FGA_total_player,TWOPM_total_player,TWOPA_total_player,THREEPM_total_player,THREEPA_total_player,FT_total__player,FTA_total_player,ORB_total_player,DRB_total__player,TRB_total_player,AST_total_player,STL_total_player,BLK_total_player,TOV_total_player,PF_total_player,PTS_total_player,FGpercent_player,FGpercent_1_player,USGpercent_1_player,USGpercent_player,TWOPpercent_player,THREEPpercent_player,eFGpercent_player,FTpercent_player,TSpercent_player,FGA2PTpercent_player,FGA3PTpercent_player,PTS2PTpercent_player,PTS2PTpercent MR_player,TWOPTpercentTHREEPT_player,PTSFBPSpercent_player,PTSFTpercent_player,PTSOFFTOpercent_player,PTSPITPpercent_player,TWOFGMpercentAST_player,TWOFGMpercentAST_1_player,UASTpercent_player,THREEFGMpercentAST_player,THREEFGMpercentAST_1_player,THREEFGMpercentUAST_player,THREEFGMpercentUAST_1_player,FGMpercentAST_player,FGMpercentUAST_player,FGM_pg_player,FGA_pg_player,FGpercent_pg_player,THREEPM_pg_player,THREEPA_pg_player,THREEPpercent_pg_player,TWOPM_pg_player,FTM_pg_player,FTA_pg_player,FTpercent_pg_player,FTpercent_pg_1_player,OREB_pg_player,DREB_pg_player,PTS_pg_player,REB_pg_player,AST_pg_player,TOV_pg_player,STL_pg_player,BLK_pg_player,ORBpercent_team,ORBpercent_1_player,Ortg_team,Ortg_1_team,ORB_pg_team,FTA_pg_team,FGA_pg_team,TO_pg_team,PTS_pg_team,PTS_total_team
Carmelo Anthony,SF,23,DEN,NBA,2008,77,77,2806,728,1481,670,1317,58,164,464,590,178,393,571,259,98,39,253,253,1978,0.492,49.2,30.1,0.301,0.509,0.354,0.511,0.786,0.568,88.9,11.1,67.7,26.4,8.8,14.1,23.5,16.4,41.4,55.4,0.554,44.6,96.6,0.966,3.4,0.034,58.7,41.3,9.5,19.2,49.2,0.8,2.1,35.4,8.7,35.4,7.7,78.6,0.786,2.3,5.1,25.7,7.4,3.4,3.3,1.3,0.5,25.5,0.255,110,1.1,11.2,30.7,85.8,14.7,110.7,9074
Joel Anthony,C,25,MIA,NBA,2008,24,1,498,28,60,28,60,0,0,29,49,38,55,93,3,9,31,17,55,85,0.467,46.7,9.9,0.099,0.467,,0.467,0.592,0.521,100,0,65.9,0,0,9.4,34.1,24.7,65.9,57.1,0.571,42.9,0,0,0,0,57.1,42.9,1.2,2.5,46.7,0,0,0,1.2,0,2,59.2,0.592,1.6,2.3,3.5,3.9,0.1,0.7,0.4,1.3,22.1,0.221,100.5,1.005,9.1,23.2,77.3,14.7,91.4,7491
Gilbert Arenas,PG,26,WAS,NBA,2008,13,8,425,78,196,56,118,22,78,74,96,6,45,51,66,23,1,49,30,252,0.398,39.8,29.3,0.293,0.475,0.282,0.454,0.771,0.529,60.2,39.8,44.4,23,26.2,11.1,29.4,13.9,21.4,32.1,0.321,67.9,50,0.5,50,0.5,37.2,62.8,6,15.1,39.8,1.7,6,28.2,4.3,28.2,7.4,77.1,0.771,0.5,3.5,19.4,3.9,5.1,3.8,1.8,0.1,28.9,0.289,109.2,1.092,12.3,24.3,81.6,13.2,98.8,8104
Trevor Ariza,SF,22,TOT,NBA,2008,35,3,546,69,136,64,118,5,18,49,75,30,78,108,44,31,11,23,45,192,0.507,50.7,15.4,0.154,0.542,0.278,0.526,0.653,0.568,86.8,13.2,66.7,8.3,7.8,22.9,25.5,12.5,58.3,73.4,0.734,26.6,100,1,0,0,75.4,24.6,2,3.9,50.7,0.1,0.5,27.8,1.8,27.8,2.1,65.3,0.653,0.9,2.2,5.5,3.1,1.3,0.7,0.9,0.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Darrell Armstrong,PG,39,NJN,NBA,2008,50,2,549,40,110,17,41,23,69,20,30,17,50,67,73,28,2,41,53,123,0.364,36.4,14.2,0.142,0.415,0.333,0.468,0.667,0.499,37.3,62.7,27.6,19.5,56.1,11.4,16.3,13.8,8.1,41.2,0.412,58.8,95.7,0.957,4.3,0.043,72.5,27.5,0.8,2.2,36.4,0.5,1.4,33.3,0.3,33.3,0.6,66.7,0.667,0.3,1,2.5,1.3,1.5,0.8,0.6,0,26.6,0.266,104,1.04,11.1,27.3,78.7,15,95.8,7857
Hilton Armstrong,PF,23,NOH,NBA,2008,65,3,732,67,148,67,148,0,0,44,70,65,98,163,23,15,34,59,130,178,0.453,45.3,15.2,0.152,0.453,,0.453,0.629,0.498,100,0,75.3,7.9,0,5.6,24.7,11.2,67.4,46.3,0.463,53.7,0,0,0,0,46.3,53.7,1,2.3,45.3,0,0,0,1,0,1.1,62.9,0.629,1,1.5,2.7,2.5,0.4,0.9,0.2,0.5,27,0.27,111.5,1.115,11.4,20.8,82.9,11.9,100.9,8270
Carlos Arroyo,PG,28,ORL,NBA,2008,62,20,1269,157,348,128,264,29,84,87,102,10,103,113,219,26,2,77,85,430,0.451,45.1,17.1,0.171,0.485,0.345,0.493,0.853,0.547,75.9,24.1,59.5,33,20.2,10,20.2,10.5,26.5,16.4,0.164,83.6,58.6,0.586,41.4,0.414,24.2,75.8,2.5,5.6,45.1,0.5,1.4,34.5,2.1,34.5,1.6,85.3,0.853,0.2,1.7,6.9,1.8,3.5,1.2,0.4,0,23.4,0.234,111.3,1.113,9.4,27.9,78.6,14.3,104.5,8567
Chucky Atkins,PG,33,DEN,NBA,2008,24,0,352,42,122,17,43,25,79,4,9,3,28,31,47,9,1,10,27,113,0.344,34.4,16.5,0.165,0.395,0.316,0.447,0.444,0.449,35.2,64.8,30.1,14.2,66.4,24.8,3.5,9.7,15.9,35.3,0.353,64.7,92,0.92,8,0.08,69,31,1.8,5.1,34.4,1,3.3,31.6,0.7,31.6,0.4,44.4,0.444,0.1,1.2,4.7,1.3,2,0.4,0.4,0,25.5,0.255,110,1.1,11.2,30.7,85.8,14.7,110.7,9074
James Augustine,PF,23,ORL,NBA,2008,25,0,149,18,34,18,34,0,0,4,8,16,14,30,2,5,2,6,18,40,0.529,52.9,12.6,0.126,0.529,,0.529,0.5,0.533,100,0,90,15,0,25,10,10,75,66.7,0.667,33.3,0,0,0,0,66.7,33.3,0.7,1.4,52.9,0,0,0,0.7,0,0.3,50,0.5,0.6,0.6,1.6,1.2,0.1,0.2,0.2,0.1,23.4,0.234,111.3,1.113,9.4,27.9,78.6,14.3,104.5,8567
Kelenna Azubuike,SF,24,GSW,NBA,2008,81,17,1732,261,587,190,392,71,195,99,138,107,217,324,75,45,34,58,159,692,0.445,44.5,17.2,0.172,0.485,0.364,0.505,0.717,0.534,66.8,33.2,54.9,10.7,30.8,16,14.3,15.6,44.2,54.7,0.547,45.3,97.2,0.972,2.8,0.028,66.3,33.7,3.2,7.2,44.5,0.9,2.4,36.4,2.3,36.4,1.7,71.7,0.717,1.3,2.7,8.5,4,0.9,0.7,0.6,0.4,27.2,0.272,111.8,1.118,12.7,24.9,90.3,13.2,111,9105
Renaldo Balkman,SF,23,NYK,NBA,2008,65,0,952,91,186,90,174,1,12,41,95,83,133,216,40,44,30,37,132,224,0.489,48.9,12.6,0.126,0.517,0.083,0.492,0.432,0.492,93.5,6.5,80.4,3.6,1.3,26.3,18.3,22.8,76.8,58.9,0.589,41.1,100,1,0,0,59.3,40.7,1.4,2.9,48.9,0,0.2,8.3,1.4,8.3,1.5,43.2,0.432,1.3,2,3.4,3.3,0.6,0.6,0.7,0.5,28.6,0.286,104.7,1.047,12.5,25.5,82.4,14.5,96.9,7948
Marcus Banks,PG,26,TOT,NBA,2008,36,3,569,86,191,46,89,40,102,27,35,4,41,45,61,14,13,37,65,239,0.45,45,20.1,0.201,0.517,0.392,0.555,0.771,0.579,46.6,53.4,38.5,9.2,50.2,10.9,11.3,14.2,29.3,26.1,0.261,73.9,90,0.9,10,0.1,55.8,44.2,2.4,5.3,45,1.1,2.8,39.2,1.3,39.2,1,77.1,0.771,0.1,1.1,6.6,1.3,1.7,1,0.4,0.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Leandro Barbosa,SG,25,PHO,NBA,2008,82,12,2421,472,1021,308,599,164,422,175,213,40,191,231,216,75,18,117,195,1283,0.462,46.2,22.8,0.228,0.514,0.389,0.543,0.822,0.575,58.7,41.3,48,12.5,38.3,23.9,13.6,17.5,35.5,47.4,0.474,52.6,93.9,0.939,6.1,0.061,63.6,36.4,5.8,12.5,46.2,2,5.1,38.9,3.8,38.9,2.6,82.2,0.822,0.5,2.3,15.6,2.8,2.6,1.4,0.9,0.2,22.4,0.224,113.3,1.133,8.8,24.1,82.7,14.4,110.1,9026
J.J Barea,#N/A,23,DAL,NBA,2008,44,9,460,71,170,50,116,21,54,28,35,4,43,47,58,14,1,35,48,191,0.418,41.8,#N/A,#N/A,0.431,0.389,0.479,0.8,0.515,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,26.7,0.267,111.1,1.111,10.8,25.3,79.5,12.6,100.4,8234
Andrea Bargnani,C,22,TOR,NBA,2008,78,53,1861,280,725,190,464,90,261,142,169,50,238,288,89,23,37,88,211,792,0.386,38.6,22.6,0.226,0.409,0.345,0.448,0.84,0.495,64,36,48,24.5,34.1,6.1,17.9,13,23.5,71.1,0.711,28.9,95.6,0.956,4.4,0.044,78.9,21.1,3.6,9.3,38.6,1.2,3.3,34.5,2.4,34.5,2.2,84,0.84,0.6,3.1,10.2,3.7,1.1,1.1,0.3,0.5,23.4,0.234,110.2,1.102,9.6,20.2,82,11.7,100.2,8215
Matt Barnes,SF,27,GSW,NBA,2008,73,18,1414,187,442,134,261,53,181,59,79,94,230,324,139,48,36,85,159,486,0.423,42.3,16.6,0.166,0.513,0.293,0.483,0.747,0.51,59,41,55.1,9.1,32.7,22.2,12.1,22.6,46.1,61.2,0.612,38.8,96.2,0.962,3.8,0.038,71.1,28.9,2.6,6.1,42.3,0.7,2.5,29.3,1.8,29.3,1.1,74.7,0.747,1.3,3.2,6.7,4.4,1.9,1.2,0.7,0.5,27.2,0.272,111.8,1.118,12.7,24.9,90.3,13.2,111,9105
Andre Barrett,SG,25,LAC,NBA,2008,4,0,25,2,5,1,2,1,3,1,2,0,1,1,7,0,0,1,1,6,0.4,40,12.2,0.122,0.5,0.333,0.5,0.5,0.51,40,60,33.3,33.3,50,16.7,16.7,0,0,100,1,0,100,1,0,0,100,0,0.5,1.3,40,0.3,0.8,33.3,0.3,33.3,0.5,50,0.5,0,0.3,1.5,0.3,1.8,0.3,0,0,23.1,0.231,101.2,1.012,9.8,26.6,78.6,14.4,93.8,7692
Earl Barron,C,26,MIA,NBA,2008,46,15,889,132,327,131,314,1,13,61,87,67,131,198,29,19,8,48,114,326,0.404,40.4,22.3,0.223,0.417,0.077,0.405,0.701,0.446,96,4,80.4,43.6,0.9,2.8,18.7,12,36.8,71.8,0.718,28.2,100,1,0,0,72,28,2.9,7.1,40.4,0,0.3,7.7,2.8,7.7,1.9,70.1,0.701,1.5,2.8,7.1,4.3,0.6,1,0.4,0.2,22.1,0.221,100.5,1.005,9.1,23.2,77.3,14.7,91.4,7491
Brent Barry,SG,36,SAS,NBA,2008,31,1,554,77,160,29,48,48,112,19,20,12,43,55,54,17,3,18,43,221,0.481,48.1,15.5,0.155,0.604,0.429,0.631,0.95,0.655,30,70,26.2,10.9,65.2,15.8,8.6,10.4,15.4,72.4,0.724,27.6,97.9,0.979,2.1,0.021,88.3,11.7,2.5,5.2,48.1,1.5,3.6,42.9,0.9,42.9,0.6,95,0.95,0.4,1.4,7.1,1.8,1.7,0.6,0.5,0.1,23.4,0.234,107.2,1.072,9.4,21.6,78.3,12.6,95.4,7820
Brandon Bass,PF,22,DAL,NBA,2008,79,1,1557,246,493,246,489,0,4,162,197,120,227,347,58,22,48,82,150,654,0.499,49.9,19.9,0.199,0.503,0,0.499,0.822,0.564,99.2,0.8,75.2,32.7,0,6.7,24.8,16.7,42.5,56.9,0.569,43.1,0,0,0,0,56.9,43.1,3.1,6.2,49.9,0,0.1,0,3.1,0,2.5,82.2,0.822,1.5,2.9,8.3,4.4,0.7,1,0.3,0.6,26.7,0.267,111.1,1.111,10.8,25.3,79.5,12.6,100.4,8234
Maceo Baston,SF,32,TOR,NBA,2008,15,2,103,17,25,17,25,0,0,7,10,9,17,26,3,2,4,4,20,41,0.68,68,14.7,0.147,0.68,,0.68,0.7,0.697,100,0,82.9,0,0,9.8,17.1,19.5,82.9,52.9,0.529,47.1,0,0,0,0,52.9,47.1,1.1,1.7,68,0,0,0,1.1,0,0.7,70,0.7,0.6,1.1,2.7,1.7,0.2,0.3,0.1,0.3,23.4,0.234,110.2,1.102,9.6,20.2,82,11.7,100.2,8215
Shane Battier,SF,29,HOU,NBA,2008,80,78,2907,265,619,126,250,139,369,75,101,131,276,407,155,77,90,78,196,744,0.428,42.8,11.6,0.116,0.504,0.377,0.54,0.743,0.561,40.4,59.6,33.9,13.7,56,3.8,10.1,14,20.2,54,0.54,46,95.7,0.957,4.3,0.043,75.8,24.2,3.3,7.7,42.8,1.7,4.6,37.7,1.6,37.7,1.3,74.3,0.743,1.6,3.5,9.3,5.1,1.9,1,1,1.1,29.1,0.291,106.8,1.068,12.2,22.5,81.7,13.7,96.7,7931
Marco Belinelli,SG,21,GSW,NBA,2008,33,0,241,36,93,20,52,16,41,7,9,3,11,14,15,5,0,12,15,95,0.387,38.7,18.4,0.184,0.385,0.39,0.473,0.778,0.49,55.9,44.1,42.1,22.1,50.5,27.4,7.4,10.5,20,55,0.55,45,87.5,0.875,12.5,0.125,69.4,30.6,1.1,2.8,38.7,0.5,1.2,39,0.6,39,0.3,77.8,0.778,0.1,0.3,2.9,0.4,0.5,0.4,0.2,0,27.2,0.272,111.8,1.118,12.7,24.9,90.3,13.2,111,9105
Charlie Bell,SG,28,MIL,NBA,2008,68,5,1628,185,486,111,269,74,217,70,87,31,136,167,210,52,2,76,121,514,0.381,38.1,16.7,0.167,0.413,0.341,0.457,0.805,0.49,55.3,44.7,43.2,21.6,43.2,21.6,13.6,19.5,21.6,42.3,0.423,57.7,82.4,0.824,17.6,0.176,58.4,41.6,2.7,7.1,38.1,1.1,3.2,34.1,1.6,34.1,1.3,80.5,0.805,0.5,2,7.6,2.5,3.1,1.1,0.8,0,30,0.3,105.3,1.053,12.9,24.1,82.3,14.8,97,7956
Raja Bell,SG,31,PHO,NBA,2008,75,75,2646,317,753,141,314,176,439,79,91,47,227,274,168,54,27,65,220,889,0.421,42.1,14.5,0.145,0.449,0.401,0.538,0.868,0.561,41.7,58.3,31.7,22,59.4,17.8,8.9,12.4,9.7,75.9,0.759,24.1,97.7,0.977,2.3,0.023,88,12,4.2,10,42.1,2.3,5.9,40.1,1.9,40.1,1.2,86.8,0.868,0.6,3,11.9,3.7,2.2,0.9,0.7,0.4,22.4,0.224,113.3,1.133,8.8,24.1,82.7,14.4,110.1,9026
Mike Bibby,PG,29,TOT,NBA,2008,48,44,1573,248,603,155,355,93,248,78,100,16,144,160,290,54,4,119,97,667,0.411,41.1,21.5,0.215,0.437,0.375,0.488,0.78,0.515,58.9,41.1,46.5,32.1,41.8,14.8,11.7,11.4,14.4,39.4,0.394,60.6,93.5,0.935,6.5,0.065,59.7,40.3,5.2,12.6,41.1,1.9,5.2,37.5,3.2,37.5,2.1,78,0.78,0.3,3,13.9,3.3,6,2.5,1.1,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Andris Biedrins,C,21,GSW,NBA,2008,76,59,2078,340,543,340,543,0,0,116,187,256,488,744,75,56,94,85,262,796,0.626,62.6,14.4,0.144,0.626,,0.626,0.62,0.637,100,0,85.4,0.3,0,5.8,14.6,10.7,85.2,71.5,0.715,28.5,0,0,0,0,71.5,28.5,4.5,7.1,62.6,0,0,0,4.5,0,2.5,62,0.62,3.4,6.4,10.5,9.8,1,1.1,0.7,1.2,27.2,0.272,111.8,1.118,12.7,24.9,90.3,13.2,111,9105
Chauncey Billups,PG,31,DET,NBA,2008,78,78,2522,393,877,256,535,137,342,401,437,42,170,212,529,101,17,160,130,1324,0.448,44.8,23.1,0.231,0.479,0.401,0.526,0.918,0.619,61,39,38.7,21.5,31,11.2,30.3,13.7,17.2,18,0.18,82,61.3,0.613,38.7,0.387,33.1,66.9,5,11.2,44.8,1.8,4.4,40.1,3.3,40.1,5.6,91.8,0.918,0.5,2.2,17,2.7,6.8,2.1,1.3,0.2,29.4,0.294,111.4,1.114,11.9,24,79.9,11.7,97.5,7992
Steve Blake,PG,27,POR,NBA,2008,81,78,2424,261,640,140,342,121,298,49,64,31,164,195,413,55,4,113,133,692,0.408,40.8,15.3,0.153,0.409,0.406,0.502,0.766,0.518,53.4,46.6,40.5,24.6,52.5,8.1,7.1,16.5,15.9,30.7,0.307,69.3,90.9,0.909,9.1,0.091,58.6,41.4,3.2,7.9,40.8,1.5,3.7,40.6,1.7,40.6,0.8,76.6,0.766,0.4,2,8.5,2.4,5.1,1.4,0.7,0,26.8,0.268,107.3,1.073,11,22.5,79.8,12.9,95.4,7820
Andray Blatche,C,21,WAS,NBA,2008,82,15,1675,254,536,251,523,3,13,107,154,164,261,425,92,53,114,112,258,618,0.474,47.4,19.9,0.199,0.48,0.231,0.477,0.695,0.512,97.6,2.4,81.2,18.1,1.5,12.3,17.3,17,63.1,51,0.51,49,100,1,0,0,51.6,48.4,3.1,6.5,47.4,0,0.2,23.1,3.1,23.1,1.9,69.5,0.695,2,3.2,7.5,5.2,1.1,1.4,0.6,1.4,28.9,0.289,109.2,1.092,12.3,24.3,81.6,13.2,98.8,8104
Mark Blount,C,32,MIA,NBA,2008,69,46,1542,238,515,221,471,17,44,88,138,69,194,263,41,33,34,70,133,581,0.462,46.2,20.1,0.201,0.469,0.386,0.479,0.638,0.505,91.5,8.5,76.1,37.5,8.8,5.2,15.1,17,38.6,76.9,0.769,23.1,100,1,0,0,78.6,21.4,3.4,7.5,46.2,0.2,0.6,38.6,3.2,38.6,2,63.8,0.638,1,2.8,8.4,3.8,0.6,1,0.5,0.5,22.1,0.221,100.5,1.005,9.1,23.2,77.3,14.7,91.4,7491
