Player,Position,Age,Tm,Lg,Season,G_total_player,GS_total_player,MP_total_player,FGM_total_player,FGA_total_player,TWOPM_total_player,TWOPA_total_player,THREEPM_total_player,THREEPA_total_player,FT_total__player,FTA_total_player,ORB_total_player,DRB_total__player,TRB_total_player,AST_total_player,STL_total_player,BLK_total_player,TOV_total_player,PF_total_player,PTS_total_player,FGpercent_player,FGpercent_1_player,USGpercent_1_player,USGpercent_player,TWOPpercent_player,THREEPpercent_player,eFGpercent_player,FTpercent_player,TSpercent_player,FGA2PTpercent_player,FGA3PTpercent_player,PTS2PTpercent_player,PTS2PTpercent MR_player,TWOPTpercentTHREEPT_player,PTSFBPSpercent_player,PTSFTpercent_player,PTSOFFTOpercent_player,PTSPITPpercent_player,TWOFGMpercentAST_player,TWOFGMpercentAST_1_player,UASTpercent_player,THREEFGMpercentAST_player,THREEFGMpercentAST_1_player,THREEFGMpercentUAST_player,THREEFGMpercentUAST_1_player,FGMpercentAST_player,FGMpercentUAST_player,FGM_pg_player,FGA_pg_player,FGpercent_pg_player,THREEPM_pg_player,THREEPA_pg_player,THREEPpercent_pg_player,TWOPM_pg_player,FTM_pg_player,FTA_pg_player,FTpercent_pg_player,FTpercent_pg_1_player,OREB_pg_player,DREB_pg_player,PTS_pg_player,REB_pg_player,AST_pg_player,TOV_pg_player,STL_pg_player,BLK_pg_player,ORBpercent_team,ORBpercent_1_player,Ortg_team,Ortg_1_team,ORB_pg_team,FTA_pg_team,FGA_pg_team,TO_pg_team,PTS_pg_team,PTS_total_team
Calvin Booth,C,29,WAS,NBA,2006,33,2,250,20,47,19,45,1,2,5,9,19,33,52,12,9,9,8,44,46,0.426,42.6,10.6,0.106,0.422,0.5,0.436,0.556,0.451,95.7,4.3,82.6,30.4,6.5,4.3,10.9,4.3,52.2,68.4,0.684,31.6,100,1,0,0,70,30,0.6,1.4,42.6,0,0.1,50,0.6,0.2,0.3,55.6,0.556,0.6,1,1.4,1.6,0.4,0.2,0.3,0.3,29.5,0.295,109.3,1.093,12.6,30.4,81.2,13.9,101.7,8336
Carlos Boozer,PF,24,UTA,NBA,2006,33,19,1025,219,399,219,399,0,0,99,137,73,212,285,88,30,8,69,105,537,0.549,54.9,23.4,0.234,0.549,,0.549,0.723,0.585,100,0,81.6,23.1,0,6.7,18.4,18.8,58.5,69.4,0.694,30.6,0,0,0,0,69.4,30.6,6.6,12.1,54.9,0,0,0,6.6,3,4.2,72.3,0.723,2.2,6.4,16.3,8.6,2.7,2.1,0.9,0.2,32.4,0.324,104.1,1.041,13.1,30.1,75.7,15.7,92.4,7573
Chris Bosh,PF,21,TOR,NBA,2006,70,70,2751,549,1087,549,1074,0,13,474,581,204,443,647,181,50,79,157,209,1572,0.505,50.5,25.3,0.253,0.511,0,0.505,0.816,0.585,98.8,1.2,69.8,33.1,0,5.2,30.2,15.7,36.8,48.8,0.488,51.2,0,0,0,0,48.8,51.2,7.8,15.5,50.5,0,0.2,0,7.8,6.8,8.3,81.6,0.816,2.9,6.3,22.5,9.2,2.6,2.2,0.7,1.1,25.4,0.254,109.5,1.095,10.5,25.5,81,13.1,101.1,8287
Bruce Bowen,SF,34,SAS,NBA,2006,82,82,2755,232,536,128,291,104,245,51,84,35,285,320,126,79,30,67,191,619,0.433,43.3,11.2,0.112,0.44,0.424,0.53,0.607,0.54,54.3,45.7,41.4,22.6,50.4,10.7,8.2,13.9,18.7,73.4,0.734,26.6,99,0.99,1,0.01,84.9,15.1,2.8,6.5,43.3,1.3,3,42.4,1.6,0.6,1,60.7,0.607,0.4,3.5,7.5,3.9,1.5,0.8,1,0.4,26,0.26,107.3,1.073,10.4,23.1,77.3,13.7,95.6,7837
Ryan Bowen,SF,30,HOU,NBA,2006,68,19,652,37,124,34,102,3,22,11,14,31,57,88,24,21,6,13,85,88,0.298,29.8,10.6,0.106,0.333,0.136,0.31,0.786,0.338,82.3,17.7,77.3,29.5,10.2,11.4,12.5,12.5,47.7,82.4,0.824,17.6,100,1,0,0,83.8,16.2,0.5,1.8,29.8,0,0.3,13.6,0.5,0.2,0.2,78.6,0.786,0.5,0.8,1.3,1.3,0.4,0.2,0.3,0.1,25.5,0.255,101.6,1.016,10.4,24.1,76.2,14.5,90.1,7387
Earl Boykins,PG,29,DEN,NBA,2006,60,0,1542,271,661,209,482,62,179,152,174,21,60,81,230,48,4,83,73,756,0.41,41,23.4,0.234,0.434,0.346,0.457,0.874,0.513,72.9,27.1,55.3,31,24.6,26.1,20.1,20.8,24.3,31.1,0.311,68.9,71,0.71,29,0.29,40.2,59.8,4.5,11,41,1,3,34.6,3.5,2.5,2.9,87.4,0.874,0.4,1,12.6,1.4,3.8,1.4,0.8,0.1,26.8,0.268,105.5,1.055,11,28.2,81.4,14.8,100.3,8227
Michael Bradley,PF,26,PHI,NBA,2006,46,1,367,32,79,31,74,1,5,2,3,40,67,107,17,5,7,19,39,67,0.405,40.5,12.6,0.126,0.419,0.2,0.411,0.667,0.417,93.7,6.3,92.5,11.9,4.5,6,3,14.9,80.6,67.7,0.677,32.3,100,1,0,0,68.8,31.3,0.7,1.7,40.5,0,0.1,20,0.7,0,0.1,66.7,0.667,0.9,1.5,1.5,2.3,0.4,0.4,0.1,0.2,25.6,0.256,106,1.06,10.6,28.4,79.8,14.1,99.4,8147
Elton Brand,PF,26,LAC,NBA,2006,79,79,3099,756,1435,755,1432,1,3,440,568,236,554,790,208,81,201,173,227,1953,0.527,52.7,27.6,0.276,0.527,0.333,0.527,0.775,0.58,99.8,0.2,77.3,28.8,0.2,7.5,22.5,13.2,48.5,59.5,0.595,40.5,100,1,0,0,59.5,40.5,9.6,18.2,52.7,0,0,33.3,9.6,5.6,7.2,77.5,0.775,3,7,24.7,10,2.6,2.2,1,2.5,25.4,0.254,105.3,1.053,10.1,26.1,78.6,14.5,97.2,7970
Primoz Brezec,C,26,CHA,NBA,2006,79,79,2165,409,791,409,789,0,2,164,224,181,259,440,45,19,32,85,227,982,0.517,51.7,20.2,0.202,0.518,0,0.517,0.732,0.552,99.7,0.3,83.3,36.5,0,6,16.7,15.9,46.8,68.2,0.682,31.8,0,0,0,0,68.2,31.8,5.2,10,51.7,0,0,0,5.2,2.1,2.8,73.2,0.732,2.3,3.3,12.4,5.6,0.6,1.1,0.2,0.4,27.1,0.271,102.5,1.025,12.1,26.7,83.5,14.2,96.9,7943
Devin Brown,SG,27,UTA,NBA,2006,81,14,1711,207,527,168,409,39,118,158,212,73,134,207,104,44,14,99,153,611,0.393,39.3,19.3,0.193,0.411,0.331,0.43,0.745,0.493,77.6,22.4,55,17,19.1,16.9,25.9,17.2,38,61.9,0.619,38.1,100,1,0,0,69.1,30.9,2.6,6.5,39.3,0.5,1.5,33.1,2.1,2,2.6,74.5,0.745,0.9,1.7,7.5,2.6,1.3,1.2,0.5,0.2,32.4,0.324,104.1,1.041,13.1,30.1,75.7,15.7,92.4,7573
Kwame Brown,C,23,LAL,NBA,2006,72,49,1978,204,388,204,387,0,1,128,235,182,291,473,72,27,46,100,196,536,0.526,52.6,13.8,0.138,0.527,0,0.526,0.545,0.545,99.7,0.3,76.1,2.2,0,8.6,23.9,16.2,73.9,67.6,0.676,32.4,0,0,0,0,67.6,32.4,2.8,5.4,52.6,0,0,0,2.8,1.8,3.3,54.5,0.545,2.5,4,7.4,6.6,1,1.4,0.4,0.6,28.8,0.288,108.4,1.084,11.8,26.5,80.6,13.9,99.4,8154
P.J Brown,#N/A,36,NOK,NBA,2006,75,73,2380,269,583,269,583,0,0,139,168,182,365,547,90,46,50,90,216,677,0.461,46.1,#N/A,#N/A,0.461,,0.461,0.827,0.515,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,26.9,0.269,103.7,1.037,11.2,26.5,78.4,13.4,92.8,7611
Rick Brunson,PG,33,TOT,NBA,2006,27,0,246,21,54,16,41,5,13,7,12,1,21,22,35,8,1,22,22,54,0.389,38.9,16.2,0.162,0.39,0.385,0.435,0.583,0.455,75.9,24.1,59.3,37,27.8,9.3,13,13,22.2,62.5,0.625,37.5,100,1,0,0,71.4,28.6,0.8,2,38.9,0.2,0.5,38.5,0.6,0.3,0.4,58.3,0.583,0,0.8,2,0.8,1.3,0.8,0.3,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Kobe Bryant,SF,27,LAL,NBA,2006,80,80,3277,978,2173,798,1655,180,518,696,819,71,354,425,360,147,30,250,233,2832,0.45,45,38.4,0.384,0.482,0.347,0.491,0.85,0.559,76.2,23.8,56.4,29.3,19.1,12,24.6,16.7,27,37.7,0.377,62.3,70.6,0.706,29.4,0.294,43.8,56.2,12.2,27.2,45,2.3,6.5,34.7,10,8.7,10.2,85,0.85,0.9,4.4,35.4,5.3,4.5,3.1,1.8,0.4,28.8,0.288,108.4,1.084,11.8,26.5,80.6,13.9,99.4,8154
Greg Buckner,SG,29,DEN,NBA,2006,73,27,1758,181,417,95,174,86,243,43,55,31,178,209,127,87,20,52,180,491,0.434,43.4,12.6,0.126,0.546,0.354,0.537,0.782,0.556,41.7,58.3,38.7,7.3,52.5,18.1,8.8,26.3,31.4,72.6,0.726,27.4,98.8,0.988,1.2,0.012,85.1,14.9,2.5,5.7,43.4,1.2,3.3,35.4,1.3,0.6,0.8,78.2,0.782,0.4,2.4,6.7,2.9,1.7,0.7,1.2,0.3,26.8,0.268,105.5,1.055,11,28.2,81.4,14.8,100.3,8227
Pat Burke,C,32,PHO,NBA,2006,42,0,346,63,127,61,120,2,7,13,21,21,52,73,16,6,13,33,62,141,0.496,49.6,21.3,0.213,0.508,0.286,0.504,0.619,0.517,94.5,5.5,86.5,29.8,4.3,6.4,9.2,12.1,56.7,75.4,0.754,24.6,100,1,0,0,76.2,23.8,1.5,3,49.6,0,0.2,28.6,1.5,0.3,0.5,61.9,0.619,0.5,1.2,3.4,1.7,0.4,0.8,0.1,0.3,22.1,0.221,111.5,1.115,9.5,18,87.4,13.3,108.4,8886
Antonio Burks,PG,25,MEM,NBA,2006,57,1,570,51,144,50,138,1,6,10,23,4,33,37,76,20,0,36,45,113,0.354,35.4,16.4,0.164,0.362,0.167,0.358,0.435,0.367,95.8,4.2,88.5,46,2.7,20.4,8.8,24.8,42.5,22,0.22,78,0,0,100,1,21.6,78.4,0.9,2.5,35.4,0,0.1,16.7,0.9,0.2,0.4,43.5,0.435,0.1,0.6,2,0.6,1.3,0.6,0.4,0,25.8,0.258,105.9,1.059,10.2,25.3,74.7,13.8,92.2,7558
Kevin Burleson,PG,26,CHA,NBA,2006,39,1,340,22,88,12,34,10,54,16,17,4,22,26,48,26,2,25,63,70,0.25,25,15.9,0.159,0.353,0.185,0.307,0.941,0.367,38.6,61.4,34.3,11.4,42.9,12.9,22.9,21.4,22.9,16.7,0.167,83.3,60,0.6,40,0.4,36.4,63.6,0.6,2.3,25,0.3,1.4,18.5,0.3,0.4,0.4,94.1,0.941,0.1,0.6,1.8,0.7,1.2,0.6,0.7,0.1,27.1,0.271,102.5,1.025,12.1,26.7,83.5,14.2,96.9,7943
Caron Butler,SF,25,WAS,NBA,2006,75,54,2708,494,1086,453,966,41,120,289,332,114,352,466,186,127,18,175,238,1318,0.455,45.5,23.1,0.231,0.469,0.342,0.474,0.87,0.535,89,11,68.7,31,9.3,18.8,21.9,18.8,37.8,48.8,0.488,51.2,61,0.61,39,0.39,49.8,50.2,6.6,14.5,45.5,0.5,1.6,34.2,6,3.9,4.4,87,0.87,1.5,4.7,17.6,6.2,2.5,2.3,1.7,0.2,29.5,0.295,109.3,1.093,12.6,30.4,81.2,13.9,101.7,8336
Jackie Butler,C,20,NYK,NBA,2006,55,0,740,117,215,117,215,0,0,58,77,67,116,183,25,17,31,62,127,292,0.544,54.4,19.3,0.193,0.544,,0.544,0.753,0.587,100,0,80.1,8.2,0,0,19.9,13.4,71.9,56.4,0.564,43.6,0,0,0,0,56.4,43.6,2.1,3.9,54.4,0,0,0,2.1,1.1,1.4,75.3,0.753,1.2,2.1,5.3,3.3,0.5,1.1,0.3,0.6,31.2,0.312,104,1.04,12.6,31.5,75.7,17.7,95.6,7842
Rasual Butler,SF,26,NOK,NBA,2006,79,20,1875,257,633,165,391,92,242,79,114,51,181,232,40,33,45,65,142,685,0.406,40.6,18.7,0.187,0.422,0.38,0.479,0.693,0.501,61.8,38.2,48.2,26,40.3,11.5,11.5,18.1,22.2,53.3,0.533,46.7,93.5,0.935,6.5,0.065,67.7,32.3,3.3,8,40.6,1.2,3.1,38,2.1,1,1.4,69.3,0.693,0.6,2.3,8.7,2.9,0.5,0.8,0.4,0.6,26.9,0.269,103.7,1.037,11.2,26.5,78.4,13.4,92.8,7611
Andrew Bynum,C,18,LAL,NBA,2006,46,0,338,33,82,33,82,0,0,8,27,34,46,80,9,4,22,17,56,74,0.402,40.2,15.2,0.152,0.402,,0.402,0.296,0.394,100,0,89.2,5.4,0,0,10.8,17.6,83.8,57.6,0.576,42.4,0,0,0,0,57.6,42.4,0.7,1.8,40.2,0,0,0,0.7,0.2,0.6,29.6,0.296,0.7,1,1.6,1.7,0.2,0.4,0.1,0.5,28.8,0.288,108.4,1.084,11.8,26.5,80.6,13.9,99.4,8154
Will Bynum,PG,23,GSW,NBA,2006,15,0,162,21,52,19,43,2,9,10,16,3,9,12,19,7,0,14,10,54,0.404,40.4,19.8,0.198,0.442,0.222,0.423,0.625,0.457,82.7,17.3,70.4,14.8,11.1,9.3,18.5,11.1,55.6,10.5,0.105,89.5,100,1,0,0,19,81,1.4,3.5,40.4,0.1,0.6,22.2,1.3,0.7,1.1,62.5,0.625,0.2,0.6,3.6,0.8,1.3,0.9,0.5,0,26.9,0.269,104.8,1.048,12,26.7,82.7,14.1,98.5,8076
Zarko Cabarkapa,SF,24,GSW,NBA,2006,61,0,505,67,174,62,154,5,20,60,84,37,74,111,20,13,7,35,87,199,0.385,38.5,22.2,0.222,0.403,0.25,0.399,0.714,0.472,88.5,11.5,62.3,16.1,7.5,17.1,30.2,17.1,46.2,61.3,0.613,38.7,100,1,0,0,64.2,35.8,1.1,2.9,38.5,0.1,0.3,25,1,1,1.4,71.4,0.714,0.6,1.2,3.3,1.8,0.3,0.6,0.2,0.1,26.9,0.269,104.8,1.048,12,26.7,82.7,14.1,98.5,8076
Jose Calderon,PG,24,TOR,NBA,2006,64,11,1487,132,312,125,269,7,43,78,92,30,111,141,288,42,4,101,93,349,0.423,42.3,14.1,0.141,0.465,0.163,0.434,0.848,0.495,86.2,13.8,71.6,29.2,6,10.3,22.3,14.6,42.4,25.6,0.256,74.4,71.4,0.714,28.6,0.286,28,72,2.1,4.9,42.3,0.1,0.7,16.3,2,1.2,1.4,84.8,0.848,0.5,1.7,5.5,2.2,4.5,1.6,0.7,0.1,25.4,0.254,109.5,1.095,10.5,25.5,81,13.1,101.1,8287
Marcus Camby,C,31,DEN,NBA,2006,56,54,1857,302,649,301,638,1,11,111,156,132,536,668,115,79,184,92,158,716,0.465,46.5,19.1,0.191,0.472,0.091,0.466,0.712,0.499,98.3,1.7,84.1,36.3,0.4,12.4,15.5,14.1,47.8,72.1,0.721,27.9,100,1,0,0,72.2,27.8,5.4,11.6,46.5,0,0.2,9.1,5.4,2,2.8,71.2,0.712,2.4,9.6,12.8,11.9,2.1,1.6,1.4,3.3,26.8,0.268,105.5,1.055,11,28.2,81.4,14.8,100.3,8227
Brian Cardinal,PF,28,MEM,NBA,2006,36,0,402,46,111,33,82,13,29,19,27,11,44,55,33,23,0,27,65,124,0.414,41.4,18.3,0.183,0.402,0.448,0.473,0.704,0.505,73.9,26.1,53.2,25.8,31.5,1.6,15.3,18.5,27.4,78.8,0.788,21.2,100,1,0,0,84.8,15.2,1.3,3.1,41.4,0.4,0.8,44.8,0.9,0.5,0.8,70.4,0.704,0.3,1.2,3.4,1.5,0.9,0.8,0.6,0,25.8,0.258,105.9,1.059,10.2,25.3,74.7,13.8,92.2,7558
Matt Carroll,SG,25,CHA,NBA,2006,78,6,1275,192,476,120,291,72,185,138,168,34,123,157,35,47,11,48,120,594,0.403,40.3,20.6,0.206,0.412,0.389,0.479,0.821,0.54,61.1,38.9,40.4,22.6,36.4,16.3,23.2,22.7,17.8,60,0.6,40,97.2,0.972,2.8,0.028,74,26,2.5,6.1,40.3,0.9,2.4,38.9,1.5,1.8,2.2,82.1,0.821,0.4,1.6,7.6,2,0.4,0.6,0.6,0.1,27.1,0.271,102.5,1.025,12.1,26.7,83.5,14.2,96.9,7943
Anthony Carter,PG,30,MIN,NBA,2006,45,8,589,53,137,49,122,4,15,40,55,9,53,62,101,24,9,40,71,150,0.387,38.7,16,0.16,0.402,0.267,0.401,0.727,0.465,89.1,10.9,65.3,29.3,8,16.7,26.7,20,36,49,0.49,51,50,0.5,50,0.5,49.1,50.9,1.2,3,38.7,0.1,0.3,26.7,1.1,0.9,1.2,72.7,0.727,0.2,1.2,3.3,1.4,2.2,0.9,0.5,0.2,25.2,0.252,102.4,1.024,9.9,23.1,77.3,14.5,91.7,7522
Vince Carter,SG,29,NJN,NBA,2006,79,79,2906,653,1518,528,1151,125,367,480,601,135,327,462,338,94,53,213,235,1911,0.43,43,32.1,0.321,0.459,0.341,0.471,0.799,0.536,75.8,24.2,55.3,18.6,19.6,10.6,25.1,14.5,36.6,44.1,0.441,55.9,74.4,0.744,25.6,0.256,49.9,50.1,8.3,19.2,43,1.6,4.6,34.1,6.7,6.1,7.6,79.9,0.799,1.7,4.1,24.2,5.8,4.3,2.7,1.2,0.7,24,0.24,103.9,1.039,10,26.7,77,13.6,93.8,7691
Sam Cassell,PG,36,LAC,NBA,2006,78,75,2653,493,1112,423,922,70,190,289,335,40,247,287,491,74,11,175,225,1345,0.443,44.3,24.7,0.247,0.459,0.368,0.475,0.863,0.534,82.9,17.1,62.9,41.6,15.6,12.9,21.5,13.5,21.3,28.1,0.281,71.9,72.9,0.729,27.1,0.271,34.5,65.5,6.3,14.3,44.3,0.9,2.4,36.8,5.4,3.7,4.3,86.3,0.863,0.5,3.2,17.2,3.7,6.3,2.2,0.9,0.1,25.4,0.254,105.3,1.053,10.1,26.1,78.6,14.5,97.2,7970
Kelvin Cato,C,31,TOT,NBA,2006,27,0,333,36,84,36,84,0,0,26,35,20,50,70,4,6,12,18,52,98,0.429,42.9,16.6,0.166,0.429,,0.429,0.743,0.493,100,0,73.5,18.4,0,4.1,26.5,11.2,55.1,83.3,0.833,16.7,0,0,0,0,83.3,16.7,1.3,3.1,42.9,0,0,0,1.3,1,1.3,74.3,0.743,0.7,1.9,3.6,2.6,0.1,0.7,0.2,0.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Tyson Chandler,C,23,CHI,NBA,2006,79,50,2121,160,283,160,282,0,1,97,193,265,449,714,81,41,104,123,298,417,0.565,56.5,10.5,0.105,0.567,0,0.565,0.503,0.567,99.6,0.4,76.7,2.9,0,7.7,23.3,14.1,73.9,50.6,0.506,49.4,0,0,0,0,50.6,49.4,2,3.6,56.5,0,0,0,2,1.2,2.4,50.3,0.503,3.4,5.7,5.3,9,1,1.6,0.5,1.3,26.3,0.263,104,1.04,11,24,82.2,14.9,97.8,8020
Calbert Cheaney,SG,34,GSW,NBA,2006,42,0,448,42,108,42,100,0,8,8,8,20,41,61,19,13,2,17,38,92,0.389,38.9,12.8,0.128,0.42,0,0.389,1,0.412,92.6,7.4,91.3,71.7,0,10.9,8.7,19.6,19.6,61.9,0.619,38.1,0,0,0,0,61.9,38.1,1,2.6,38.9,0,0.2,0,1,0.2,0.2,100,1,0.5,1,2.2,1.5,0.5,0.4,0.3,0,26.9,0.269,104.8,1.048,12,26.7,82.7,14.1,98.5,8076
Josh Childress,SF,22,ATL,NBA,2006,74,10,2249,278,504,246,439,32,65,154,201,134,253,387,131,86,39,101,184,742,0.552,55.2,14,0.14,0.56,0.492,0.583,0.766,0.626,87.1,12.9,66.3,8.6,12.9,18.1,20.8,19.4,57.7,57.7,0.577,42.3,100,1,0,0,62.6,37.4,3.8,6.8,55.2,0.4,0.9,49.2,3.3,2.1,2.7,76.6,0.766,1.8,3.4,10,5.2,1.8,1.4,1.2,0.5,31.4,0.314,106.4,1.064,13,26.9,79.2,15.7,97.2,7972
Doug Christie,SG,35,DAL,NBA,2006,7,7,185,9,26,9,25,0,1,8,12,2,11,13,14,9,1,6,10,26,0.346,34.6,9.5,0.095,0.36,0,0.346,0.667,0.416,96.2,3.8,69.2,53.8,0,7.7,30.8,3.8,15.4,100,1,0,0,0,0,0,100,0,1.3,3.7,34.6,0,0.1,0,1.3,1.1,1.7,66.7,0.667,0.3,1.6,3.7,1.9,2,0.9,1.3,0.1,31.8,0.318,111.8,1.118,12.6,28.3,77.7,13.6,99.1,8130
Speedy Claxton,PG,27,NOK,NBA,2006,71,3,2019,304,736,287,673,17,63,246,320,39,154,193,339,108,6,154,177,871,0.413,41.3,23.8,0.238,0.426,0.27,0.425,0.769,0.497,91.4,8.6,65.9,24.8,5.9,13.3,28.2,21.4,41.1,29.6,0.296,70.4,70.6,0.706,29.4,0.294,31.9,68.1,4.3,10.4,41.3,0.2,0.9,27,4,3.5,4.5,76.9,0.769,0.5,2.2,12.3,2.7,4.8,2.2,1.5,0.1,26.9,0.269,103.7,1.037,11.2,26.5,78.4,13.4,92.8,7611
Mateen Cleaves,PG,28,SEA,NBA,2006,27,0,230,25,71,21,55,4,16,19,24,2,12,14,42,3,2,14,30,73,0.352,35.2,18.6,0.186,0.382,0.25,0.38,0.792,0.448,77.5,22.5,57.5,30.1,16.4,5.5,26,13.7,27.4,38.1,0.381,61.9,100,1,0,0,48,52,0.9,2.6,35.2,0.1,0.6,25,0.8,0.7,0.9,79.2,0.792,0.1,0.4,2.7,0.5,1.6,0.5,0.1,0.1,30.4,0.304,111.1,1.111,12.4,25.7,81.8,14.7,102.6,8411
Jarron Collins,C,27,UTA,NBA,2006,79,41,1730,129,280,129,280,0,0,157,219,134,199,333,97,36,27,61,252,415,0.461,46.1,11.9,0.119,0.461,,0.461,0.717,0.551,100,0,62.2,20.7,0,3.4,37.8,13.5,41.4,62.8,0.628,37.2,0,0,0,0,62.8,37.2,1.6,3.5,46.1,0,0,0,1.6,2,2.8,71.7,0.717,1.7,2.5,5.3,4.2,1.2,0.8,0.5,0.3,32.4,0.324,104.1,1.041,13.1,30.1,75.7,15.7,92.4,7573
Jason Collins,C,27,NJN,NBA,2006,71,70,1895,104,262,101,250,3,12,44,86,93,249,342,70,46,40,61,251,255,0.397,39.7,9,0.09,0.404,0.25,0.403,0.512,0.425,95.4,4.6,79.2,52.5,3.5,3.1,17.3,19.2,26.7,91.1,0.911,8.9,100,1,0,0,91.3,8.7,1.5,3.7,39.7,0,0.2,25,1.4,0.6,1.2,51.2,0.512,1.3,3.5,3.6,4.8,1,0.9,0.6,0.6,24,0.24,103.9,1.039,10,26.7,77,13.6,93.8,7691
Nick Collison,PF,25,SEA,NBA,2006,66,27,1448,207,394,207,391,0,3,79,113,143,225,368,74,21,35,77,213,493,0.525,52.5,16,0.16,0.529,0,0.525,0.699,0.556,99.2,0.8,84,19.1,0,8.5,16,17,64.9,62.8,0.628,37.2,0,0,0,0,62.8,37.2,3.1,6,52.5,0,0,0,3.1,1.2,1.7,69.9,0.699,2.2,3.4,7.5,5.6,1.1,1.2,0.3,0.5,30.4,0.304,111.1,1.111,12.4,25.7,81.8,14.7,102.6,8411
Brian Cook,PF,25,LAL,NBA,2006,81,46,1535,261,511,225,427,36,84,84,101,88,186,274,74,37,32,61,205,642,0.511,51.1,18.3,0.183,0.527,0.429,0.546,0.832,0.578,83.6,16.4,70.1,39.3,16.8,5,13.1,14.6,30.8,76.4,0.764,23.6,100,1,0,0,79.7,20.3,3.2,6.3,51.1,0.4,1,42.9,2.8,1,1.2,83.2,0.832,1.1,2.3,7.9,3.4,0.9,0.8,0.5,0.4,28.8,0.288,108.4,1.084,11.8,26.5,80.6,13.9,99.4,8154
Jamal Crawford,SG,25,NYK,NBA,2006,79,27,2555,366,879,265,586,101,293,295,357,36,212,248,301,87,15,175,150,1128,0.416,41.6,21.5,0.215,0.452,0.345,0.474,0.826,0.544,66.7,33.3,47,19.1,26.9,10.7,26.2,16.8,27.8,22.3,0.223,77.7,86.1,0.861,13.9,0.139,39.9,60.1,4.6,11.1,41.6,1.3,3.7,34.5,3.4,3.7,4.5,82.6,0.826,0.5,2.7,14.3,3.1,3.8,2.2,1.1,0.2,31.2,0.312,104,1.04,12.6,31.5,75.7,17.7,95.6,7842
Austin Croshere,PF,30,IND,NBA,2006,50,26,1148,132,285,78,145,54,140,90,102,62,203,265,62,22,7,48,105,408,0.463,46.3,15.6,0.156,0.538,0.386,0.558,0.882,0.618,50.9,49.1,38.2,13.7,39.7,10,22.1,18.9,24.5,69.2,0.692,30.8,98.1,0.981,1.9,0.019,81.1,18.9,2.6,5.7,46.3,1.1,2.8,38.6,1.6,1.8,2,88.2,0.882,1.2,4.1,8.2,5.3,1.2,1,0.4,0.1,27.1,0.271,104.5,1.045,11,26.3,76.5,15.3,93.9,7699
Eddy Curry,C,23,NYK,NBA,2006,72,69,1865,336,597,336,597,0,0,307,486,145,287,432,19,28,56,179,239,979,0.563,56.3,24.5,0.245,0.563,,0.563,0.632,0.604,100,0,68.6,1.6,0,4.6,31.4,12,67,68.8,0.688,31.3,0,0,0,0,68.8,31.3,4.7,8.3,56.3,0,0,0,4.7,4.3,6.8,63.2,0.632,2,4,13.6,6,0.3,2.5,0.4,0.8,31.2,0.312,104,1.04,12.6,31.5,75.7,17.7,95.6,7842
Samuel Dalembert,C,24,PHI,NBA,2006,66,52,1761,196,369,196,368,0,1,93,132,159,382,541,25,34,160,107,244,485,0.531,53.1,14,0.14,0.533,0,0.531,0.705,0.568,99.7,0.3,80.8,16.9,0,4.5,19.2,14,63.9,72.4,0.724,27.6,0,0,0,0,72.4,27.6,3,5.6,53.1,0,0,0,3,1.4,2,70.5,0.705,2.4,5.8,7.3,8.2,0.4,1.6,0.5,2.4,25.6,0.256,106,1.06,10.6,28.4,79.8,14.1,99.4,8147
Erick Dampier,C,30,DAL,NBA,2006,82,36,1934,171,347,171,347,0,0,127,215,273,367,640,51,27,106,115,263,469,0.493,49.3,13.4,0.134,0.493,,0.493,0.591,0.531,100,0,72.9,0.4,0,2.6,27.1,10.2,72.5,46.8,0.468,53.2,0,0,0,0,46.8,53.2,2.1,4.2,49.3,0,0,0,2.1,1.5,2.6,59.1,0.591,3.3,4.5,5.7,7.8,0.6,1.4,0.3,1.3,31.8,0.318,111.8,1.118,12.6,28.3,77.7,13.6,99.1,8130
Antonio Daniels,PG,30,WAS,NBA,2006,80,17,2283,230,550,207,449,23,101,284,336,19,153,172,284,52,8,89,96,767,0.418,41.8,15.6,0.156,0.461,0.228,0.439,0.845,0.55,81.6,18.4,54,15.4,9,20.6,37,20.9,38.6,27.5,0.275,72.5,69.6,0.696,30.4,0.304,31.7,68.3,2.9,6.9,41.8,0.3,1.3,22.8,2.6,3.6,4.2,84.5,0.845,0.2,1.9,9.6,2.2,3.6,1.1,0.7,0.1,29.5,0.295,109.3,1.093,12.6,30.4,81.2,13.9,101.7,8336
