Player,Position,Age,Tm,Lg,Season,G_total_player,GS_total_player,MP_total_player,FGM_total_player,FGA_total_player,TWOPM_total_player,TWOPA_total_player,THREEPM_total_player,THREEPA_total_player,FT_total__player,FTA_total_player,ORB_total_player,DRB_total__player,TRB_total_player,AST_total_player,STL_total_player,BLK_total_player,TOV_total_player,PF_total_player,PTS_total_player,FGpercent_player,FGpercent_1_player,USGpercent_1_player,USGpercent_player,TWOPpercent_player,THREEPpercent_player,eFGpercent_player,FTpercent_player,TSpercent_player,FGA2PTpercent_player,FGA3PTpercent_player,PTS2PTpercent_player,PTS2PTpercent MR_player,TWOPTpercentTHREEPT_player,PTSFBPSpercent_player,PTSFTpercent_player,PTSOFFTOpercent_player,PTSPITPpercent_player,TWOFGMpercentAST_player,TWOFGMpercentAST_1_player,UASTpercent_player,THREEFGMpercentAST_player,THREEFGMpercentAST_1_player,THREEFGMpercentUAST_player,THREEFGMpercentUAST_1_player,FGMpercentAST_player,FGMpercentUAST_player,FGM_pg_player,FGA_pg_player,FGpercent_pg_player,THREEPM_pg_player,THREEPA_pg_player,THREEPpercent_pg_player,TWOPM_pg_player,FTM_pg_player,FTA_pg_player,FTpercent_pg_player,FTpercent_pg_1_player,OREB_pg_player,DREB_pg_player,PTS_pg_player,REB_pg_player,AST_pg_player,TOV_pg_player,STL_pg_player,BLK_pg_player,ORBpercent_team,ORBpercent_1_player,Ortg_team,Ortg_1_team,ORB_pg_team,FTA_pg_team,FGA_pg_team,TO_pg_team,PTS_pg_team,PTS_total_team
Chris Andersen,PF,35,MIA,NBA,2014,72,0,1396,177,275,174,263,3,12,120,169,129,250,379,19,32,97,53,162,477,0.644,64.4,13.8,0.138,0.662,0.25,0.649,0.71,0.683,95.6,4.4,73,2.9,1.9,2.7,25.2,20.1,70,70.7,0.707,29.3,100,1,0,0,71.2,28.8,2.5,3.8,64.4,0,0.2,25,2.4,1.7,2.3,71,0.71,1.8,3.5,6.6,5.3,0.3,0.7,0.4,1.3,20.6,0.206,110.9,1.109,7.6,23,76.5,14.8,102.2,8380
Alan Anderson,SG,31,BRK,NBA,2014,78,26,1773,194,485,110,237,84,248,92,118,40,135,175,81,48,11,62,147,564,0.4,40,16,0.16,0.464,0.339,0.487,0.78,0.525,48.9,51.1,39,13.5,44.7,11.5,16.3,15.4,25.5,43.6,0.436,56.4,89.3,0.893,10.7,0.107,63.4,36.6,2.5,6.2,40,1.1,3.2,33.9,1.4,1.2,1.5,78,0.78,0.5,1.7,7.2,2.2,1,0.8,0.6,0.1,21.7,0.217,106.7,1.067,8.8,24.4,77.9,14.5,98.5,8079
James Anderson,SG,24,PHI,NBA,2014,80,62,2309,309,717,194,366,115,351,77,106,59,241,300,149,74,28,106,154,810,0.431,43.1,15.9,0.159,0.53,0.328,0.511,0.726,0.53,51,49,47.9,5.2,42.6,25.1,9.5,19.1,42.7,68,0.68,32,90.4,0.904,9.6,0.096,76.4,23.6,3.9,9,43.1,1.4,4.4,32.8,2.4,1,1.3,72.6,0.726,0.7,3,10.1,3.8,1.9,1.3,0.9,0.4,24.8,0.248,99.4,0.994,11.6,23.4,87.2,16.9,99.5,8155
Ryan Anderson,PF,25,NOP,NBA,2014,22,14,795,155,354,88,190,67,164,59,62,66,76,142,17,10,7,20,47,436,0.438,43.8,22,0.22,0.463,0.409,0.532,0.952,0.572,53.7,46.3,40.4,18.3,46.1,6,13.5,13.1,22,42,0.42,58,98.5,0.985,1.5,0.015,66.5,33.5,7,16.1,43.8,3,7.5,40.9,4,2.7,2.8,95.2,0.952,3,3.5,19.8,6.5,0.8,0.9,0.5,0.3,26.9,0.269,107.2,1.072,11.4,23.6,82.5,13.8,99.7,8177
Giannis Antetokounmpo,SF,19,MIL,NBA,2014,77,23,1897,173,418,132,300,41,118,138,202,78,261,339,150,60,61,122,173,525,0.414,41.4,15,0.15,0.44,0.347,0.463,0.683,0.518,71.8,28.2,50.3,3.8,23.4,24.6,26.3,21.3,46.5,62.1,0.621,37.9,70.7,0.707,29.3,0.293,64.2,35.8,2.2,5.4,41.4,0.5,1.5,34.7,1.7,1.8,2.6,68.3,0.683,1,3.4,6.8,4.4,1.9,1.6,0.8,0.8,27.1,0.271,103,1.03,11.8,22.5,82.2,15.1,95.5,7829
Carmelo Anthony,SF,29,NYK,NBA,2014,77,77,2982,743,1643,576,1228,167,415,459,541,145,477,622,242,95,51,198,224,2112,0.452,45.2,32.3,0.323,0.469,0.402,0.503,0.848,0.561,74.7,25.3,54.5,32.1,23.7,6.2,21.7,15.4,22.4,29.2,0.292,70.8,71.3,0.713,28.7,0.287,38.6,61.4,9.6,21.3,45.2,2.2,5.4,40.2,7.5,6,7,84.8,0.848,1.9,6.2,27.4,8.1,3.1,2.6,1.2,0.7,25.1,0.251,108.3,1.083,10.6,20.4,82.2,13,98.6,8084
Joel Anthony,C,31,TOT,NBA,2014,33,0,186,12,32,12,32,0,0,4,8,15,23,38,2,3,12,3,17,28,0.375,37.5,9.4,0.094,0.375,,0.375,0.5,0.394,100,0,85.7,21.4,0,7.1,14.3,0,64.3,58.3,0.583,41.7,0,0,0,0,58.3,41.7,0.4,1,37.5,0,0,0,0.4,0.1,0.2,50,0.5,0.5,0.7,0.8,1.2,0.1,0.1,0.1,0.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Pero Antic,PF,31,ATL,NBA,2014,50,26,925,123,294,67,123,56,171,50,66,57,152,209,58,19,12,55,126,352,0.418,41.8,18.2,0.182,0.545,0.327,0.514,0.758,0.545,41.8,58.2,38.1,9.7,47.7,4,14.2,21.9,28.4,53.7,0.537,46.3,98.2,0.982,1.8,0.018,74,26,2.5,5.9,41.8,1.1,3.4,32.7,1.3,1,1.3,75.8,0.758,1.1,3,7,4.2,1.2,1.1,0.4,0.2,21,0.21,105.9,1.059,8.7,21.7,81.6,15.3,101,8282
Trevor Ariza,SF,28,WAS,NBA,2014,77,77,2723,389,853,209,411,180,442,149,193,99,376,475,191,126,20,132,179,1107,0.456,45.6,17.5,0.175,0.509,0.407,0.562,0.772,0.59,48.2,51.8,37.8,9.4,48.8,20.4,13.5,17.9,28.4,58.9,0.589,41.1,96.1,0.961,3.9,0.039,76.1,23.9,5.1,11.1,45.6,2.3,5.7,40.7,2.7,1.9,2.5,77.2,0.772,1.3,4.9,14.4,6.2,2.5,1.7,1.6,0.3,25.2,0.252,106,1.06,10.8,20.9,84.4,14.7,100.7,8254
Hilton Armstrong,PF,29,GSW,NBA,2014,15,1,97,9,19,9,19,0,0,7,16,19,28,47,5,4,4,6,11,25,0.474,47.4,14,0.14,0.474,,0.474,0.438,0.48,100,0,72,16,0,20,28,20,56,44.4,0.444,55.6,0,0,0,0,44.4,55.6,0.6,1.3,47.4,0,0,0,0.6,0.5,1.1,43.8,0.438,1.3,1.9,1.7,3.1,0.3,0.4,0.3,0.3,25.1,0.251,107.5,1.075,10.9,21.1,85.4,15.2,104.3,8549
Darrell Arthur,PF,25,DEN,NBA,2014,68,1,1161,162,410,138,346,24,64,53,62,52,158,210,61,39,47,58,185,401,0.395,39.5,18.5,0.185,0.399,0.375,0.424,0.855,0.459,84.4,15.6,68.8,49.4,18,7,13.2,16.5,19.5,83.3,0.833,16.7,100,1,0,0,85.8,14.2,2.4,6,39.5,0.4,0.9,37.5,2,0.8,0.9,85.5,0.855,0.8,2.3,5.9,3.1,0.9,0.9,0.6,0.7,27.5,0.275,106,1.06,12.3,26.3,85.9,15.9,104.4,8559
Omer Asik,C,27,HOU,NBA,2014,48,19,968,101,190,101,190,0,0,78,126,101,277,378,25,14,37,59,92,280,0.532,53.2,13.6,0.136,0.532,,0.532,0.619,0.57,100,0,72.1,2.1,0,8.2,27.9,9.6,70,64.4,0.644,35.6,0,0,0,0,64.4,35.6,2.1,4,53.2,0,0,0,2.1,1.6,2.6,61.9,0.619,2.1,5.8,5.8,7.9,0.5,1.2,0.3,0.8,27.4,0.274,111,1.11,11.2,31.1,80.5,16.1,107.7,8829
D.J Augustin,#N/A,26,TOT,NBA,2014,71,9,1939,298,718,165,386,133,332,201,227,15,115,130,313,53,3,125,147,930,0.415,41.5,#N/A,#N/A,0.427,0.401,0.508,0.885,0.569,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Gustavo Ayon,PF,28,ATL,NBA,2014,26,14,429,52,102,52,102,0,0,8,20,42,83,125,28,25,10,29,47,112,0.51,51,14.9,0.149,0.51,,0.51,0.4,0.505,100,0,92.9,10.7,0,11.6,7.1,22.3,82.1,78.8,0.788,21.2,0,0,0,0,78.8,21.2,2,3.9,51,0,0,0,2,0.3,0.8,40,0.4,1.6,3.2,4.3,4.8,1.1,1.1,1,0.4,21,0.21,105.9,1.059,8.7,21.7,81.6,15.3,101,8282
Jeff Ayres,PF,26,SAS,NBA,2014,73,10,952,101,174,101,174,0,0,38,55,89,169,258,60,13,25,63,146,240,0.58,58,12.3,0.123,0.58,,0.58,0.691,0.605,100,0,84.2,9.2,0,9.6,15.8,14.2,75,79.2,0.792,20.8,0,0,0,0,79.2,20.8,1.4,2.4,58,0,0,0,1.4,0.5,0.8,69.1,0.691,1.2,2.3,3.3,3.5,0.8,0.9,0.2,0.3,22.7,0.227,110.5,1.105,9.3,20,83.5,14.4,105.4,8639
Chris Babb,SG,23,BOS,NBA,2014,14,0,132,8,30,2,3,6,27,0,0,4,13,17,3,6,0,3,13,22,0.267,26.7,11.3,0.113,0.667,0.222,0.367,,0.367,10,90,18.2,0,81.8,0,0,9.1,18.2,100,1,0,100,1,0,0,100,0,0.6,2.1,26.7,0.4,1.9,22.2,0.1,0,0,0,0,0.3,0.9,1.6,1.2,0.2,0.2,0.4,0,27.4,0.274,102.9,1.029,12,20.8,83.9,15.4,96.2,7892
Luke Babbitt,SF,24,NOP,NBA,2014,27,2,473,60,154,24,59,36,95,14,18,18,70,88,29,7,11,15,52,170,0.39,39,17.6,0.176,0.407,0.379,0.506,0.778,0.525,38.3,61.7,28.2,10.6,63.5,5.9,8.2,11.2,17.6,37.5,0.375,62.5,100,1,0,0,75,25,2.2,5.7,39,1.3,3.5,37.9,0.9,0.5,0.7,77.8,0.778,0.7,2.6,6.3,3.3,1.1,0.6,0.3,0.4,26.9,0.269,107.2,1.072,11.4,23.6,82.5,13.8,99.7,8177
Leandro Barbosa,SG,31,PHO,NBA,2014,20,0,368,56,131,49,106,7,25,31,39,5,32,37,32,7,4,19,30,150,0.427,42.7,19.9,0.199,0.462,0.28,0.454,0.795,0.506,80.9,19.1,65.3,10.7,14,26.7,20.7,16.7,54.7,34.7,0.347,65.3,85.7,0.857,14.3,0.143,41.1,58.9,2.8,6.6,42.7,0.4,1.3,28,2.5,1.6,2,79.5,0.795,0.3,1.6,7.5,1.9,1.6,1,0.4,0.2,26.4,0.264,109.5,1.095,11.3,24.4,83.5,15.3,105.2,8629
J.J Barea,#N/A,29,MIN,NBA,2014,79,1,1471,254,656,181,425,73,231,79,100,16,138,154,303,26,0,125,129,660,0.387,38.7,#N/A,#N/A,0.426,0.316,0.443,0.79,0.471,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27.4,0.274,108.9,1.089,12.5,28.1,87.5,13.9,106.9,8768
Andrea Bargnani,C,28,NYK,NBA,2014,42,39,1257,222,502,192,394,30,108,84,102,69,153,222,45,14,52,58,100,558,0.442,44.2,22.3,0.223,0.487,0.278,0.472,0.824,0.51,78.5,21.5,68.8,30.5,16.1,3.9,15.1,17.7,38.4,76,0.76,24,96.7,0.967,3.3,0.033,78.8,21.2,5.3,12,44.2,0.7,2.6,27.8,4.6,2,2.4,82.4,0.824,1.6,3.6,13.3,5.3,1.1,1.4,0.3,1.2,25.1,0.251,108.3,1.083,10.6,20.4,82.2,13,98.6,8084
Harrison Barnes,SF,21,GSW,NBA,2014,78,24,2204,271,679,205,489,66,190,130,181,66,245,311,116,65,20,84,158,738,0.399,39.9,16.8,0.168,0.419,0.347,0.448,0.718,0.486,72,28,55.6,13.3,26.8,14.4,17.6,18.6,42.3,49.3,0.493,50.7,97,0.97,3,0.03,60.9,39.1,3.5,8.7,39.9,0.8,2.4,34.7,2.6,1.7,2.3,71.8,0.718,0.8,3.1,9.5,4,1.5,1.1,0.8,0.3,25.1,0.251,107.5,1.075,10.9,21.1,85.4,15.2,104.3,8549
Matt Barnes,SF,33,LAC,NBA,2014,63,40,1735,231,527,134,244,97,283,66,90,60,232,292,125,56,28,85,185,625,0.438,43.8,16.3,0.163,0.549,0.343,0.53,0.733,0.552,46.3,53.7,42.9,4.8,46.6,22.6,10.6,22.6,38.1,75.4,0.754,24.6,96.9,0.969,3.1,0.031,84.4,15.6,3.7,8.4,43.8,1.5,4.5,34.3,2.1,1,1.4,73.3,0.733,1,3.7,9.9,4.6,2,1.3,0.9,0.4,25,0.25,112.1,1.121,10.5,29.1,82.5,13.9,107.9,8850
Will Barton,SG,23,POR,NBA,2014,41,0,387,65,156,55,123,10,33,26,32,16,58,74,33,9,7,18,31,166,0.417,41.7,21.6,0.216,0.447,0.303,0.449,0.813,0.488,78.8,21.2,66.3,12,18.1,24.7,15.7,12.7,54.2,49.1,0.491,50.9,80,0.8,20,0.2,53.8,46.2,1.6,3.8,41.7,0.2,0.8,30.3,1.3,0.6,0.8,81.3,0.813,0.4,1.4,4,1.8,0.8,0.4,0.2,0.2,28,0.28,111.5,1.115,12.5,23.5,87,13.7,106.7,8753
Brandon Bass,PF,28,BOS,NBA,2014,82,73,2266,352,725,350,719,2,6,205,239,161,309,470,87,36,71,102,190,911,0.486,48.6,18.6,0.186,0.487,0.333,0.487,0.858,0.549,99.2,0.8,76.8,32.1,0.7,6.4,22.5,17.5,44.8,60.3,0.603,39.7,50,0.5,50,0.5,60.2,39.8,4.3,8.8,48.6,0,0.1,33.3,4.3,2.5,2.9,85.8,0.858,2,3.8,11.1,5.7,1.1,1.2,0.4,0.9,27.4,0.274,102.9,1.029,12,20.8,83.9,15.4,96.2,7892
Shane Battier,SF,35,MIA,NBA,2014,73,56,1468,105,275,32,65,73,210,15,23,34,104,138,63,50,39,21,124,298,0.382,38.2,9.9,0.099,0.492,0.348,0.515,0.652,0.523,23.6,76.4,21.5,0.7,73.5,3,5,14.8,20.8,62.5,0.625,37.5,95.9,0.959,4.1,0.041,85.7,14.3,1.4,3.8,38.2,1,2.9,34.8,0.4,0.2,0.3,65.2,0.652,0.5,1.4,4.1,1.9,0.9,0.3,0.7,0.5,20.6,0.206,110.9,1.109,7.6,23,76.5,14.8,102.2,8380
Nicolas Batum,SG,25,POR,NBA,2014,82,82,2956,381,819,236,417,145,402,163,203,116,495,611,420,75,57,208,156,1070,0.465,46.5,16.4,0.164,0.566,0.361,0.554,0.803,0.589,50.9,49.1,44.1,14.8,40.7,15.1,15.2,14.3,29.3,54.2,0.542,45.8,90.3,0.903,9.7,0.097,68,32,4.6,10,46.5,1.8,4.9,36.1,2.9,2,2.5,80.3,0.803,1.4,6,13,7.5,5.1,2.5,0.9,0.7,28,0.28,111.5,1.115,12.5,23.5,87,13.7,106.7,8753
Jerryd Bayless,PG,25,TOT,NBA,2014,72,19,1686,248,617,172,405,76,212,94,118,22,123,145,194,60,9,82,161,666,0.402,40.2,19.8,0.198,0.425,0.358,0.464,0.797,0.498,65.6,34.4,51.7,29.4,34.2,10.8,14.1,15.5,22.2,37.2,0.372,62.8,90.8,0.908,9.2,0.092,53.6,46.4,3.4,8.6,40.2,1.1,2.9,35.8,2.4,1.3,1.6,79.7,0.797,0.3,1.7,9.3,2,2.7,1.1,0.8,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Aron Baynes,C,27,SAS,NBA,2014,53,4,491,71,163,71,163,0,0,19,21,57,88,145,34,2,5,36,77,161,0.436,43.6,19,0.19,0.436,,0.436,0.905,0.467,100,0,88.2,13.7,0,2.5,11.8,9.3,74.5,64.8,0.648,35.2,0,0,0,0,64.8,35.2,1.3,3.1,43.6,0,0,0,1.3,0.4,0.4,90.5,0.905,1.1,1.7,3,2.7,0.6,0.7,0,0.1,22.7,0.227,110.5,1.105,9.3,20,83.5,14.4,105.4,8639
Kent Bazemore,SF,24,TOT,NBA,2014,67,15,911,147,343,104,215,43,128,66,109,10,107,117,91,43,13,79,102,403,0.429,42.9,22.2,0.222,0.484,0.336,0.491,0.606,0.515,62.7,37.3,51.6,12.9,32,29.5,16.4,23.8,38.7,37.5,0.375,62.5,67.4,0.674,32.6,0.326,46.3,53.7,2.2,5.1,42.9,0.6,1.9,33.6,1.6,1,1.6,60.6,0.606,0.1,1.6,6,1.7,1.4,1.2,0.6,0.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Bradley Beal,SG,20,WAS,NBA,2014,73,73,2530,481,1149,343,806,138,343,149,189,54,219,273,243,71,18,128,153,1249,0.419,41.9,24.4,0.244,0.426,0.402,0.479,0.788,0.507,70.1,29.9,54.9,30.9,33.1,18.3,11.9,17.3,24,51.3,0.513,48.7,94.2,0.942,5.8,0.058,63.6,36.4,6.6,15.7,41.9,1.9,4.7,40.2,4.7,2,2.6,78.8,0.788,0.7,3,17.1,3.7,3.3,1.8,1,0.2,25.2,0.252,106,1.06,10.8,20.9,84.4,14.7,100.7,8254
Michael Beasley,SF,25,MIA,NBA,2014,55,2,831,177,355,156,301,21,54,61,79,31,141,172,42,23,21,57,93,436,0.499,49.9,25.5,0.255,0.518,0.389,0.528,0.772,0.559,84.8,15.2,71.6,17.9,14.4,13.3,14,17.9,53.7,55.1,0.551,44.9,100,1,0,0,60.5,39.5,3.2,6.5,49.9,0.4,1,38.9,2.8,1.1,1.4,77.2,0.772,0.6,2.6,7.9,3.1,0.8,1,0.4,0.4,20.6,0.206,110.9,1.109,7.6,23,76.5,14.8,102.2,8380
Marco Belinelli,SG,27,SAS,NBA,2014,80,25,2016,337,695,211,402,126,293,111,131,18,208,226,179,50,7,95,130,911,0.485,48.5,19.1,0.191,0.525,0.43,0.576,0.847,0.605,57.8,42.2,46.3,20.2,41.5,10.8,12.2,19.3,26.1,73.9,0.739,26.1,89.7,0.897,10.3,0.103,79.8,20.2,4.2,8.7,48.5,1.6,3.7,43,2.6,1.4,1.6,84.7,0.847,0.2,2.6,11.4,2.8,2.2,1.2,0.6,0.1,22.7,0.227,110.5,1.105,9.3,20,83.5,14.4,105.4,8639
Anthony Bennett,PF,20,CLE,NBA,2014,52,0,663,80,225,67,172,13,53,44,69,49,106,155,17,21,8,47,93,217,0.356,35.6,19.8,0.198,0.39,0.245,0.384,0.638,0.425,76.4,23.6,61.8,20.3,18,7.8,20.3,17.5,41.5,61.2,0.612,38.8,100,1,0,0,67.5,32.5,1.5,4.3,35.6,0.3,1,24.5,1.3,0.8,1.3,63.8,0.638,0.9,2,4.2,3,0.3,0.9,0.4,0.2,27.2,0.272,104.2,1.042,12.1,22.7,84.8,14.2,98.2,8054
