Player,Position,Age,Tm,Lg,Season,G_total_player,GS_total_player,MP_total_player,FGM_total_player,FGA_total_player,TWOPM_total_player,TWOPA_total_player,THREEPM_total_player,THREEPA_total_player,FT_total__player,FTA_total_player,ORB_total_player,DRB_total__player,TRB_total_player,AST_total_player,STL_total_player,BLK_total_player,TOV_total_player,PF_total_player,PTS_total_player,FGpercent_player,FGpercent_1_player,USGpercent_1_player,USGpercent_player,TWOPpercent_player,THREEPpercent_player,eFGpercent_player,FTpercent_player,TSpercent_player,FGA2PTpercent_player,FGA3PTpercent_player,PTS2PTpercent_player,PTS2PTpercent MR_player,TWOPTpercentTHREEPT_player,PTSFBPSpercent_player,PTSFTpercent_player,PTSOFFTOpercent_player,PTSPITPpercent_player,TWOFGMpercentAST_player,TWOFGMpercentAST_1_player,UASTpercent_player,THREEFGMpercentAST_player,THREEFGMpercentAST_1_player,THREEFGMpercentUAST_player,THREEFGMpercentUAST_1_player,FGMpercentAST_player,FGMpercentUAST_player,FGM_pg_player,FGA_pg_player,FGpercent_pg_player,THREEPM_pg_player,THREEPA_pg_player,THREEPpercent_pg_player,TWOPM_pg_player,FTM_pg_player,FTA_pg_player,FTpercent_pg_player,FTpercent_pg_1_player,OREB_pg_player,DREB_pg_player,PTS_pg_player,REB_pg_player,AST_pg_player,TOV_pg_player,STL_pg_player,BLK_pg_player,ORBpercent_team,ORBpercent_1_player,Ortg_team,Ortg_1_team,ORB_pg_team,FTA_pg_team,FGA_pg_team,TO_pg_team,PTS_pg_team,PTS_total_team
Carmelo Anthony,SF,20,DEN,NBA,2005,75,75,2608,530,1230,488,1072,42,158,456,573,141,285,426,194,68,30,224,229,1558,0.431,43.1,29,0.29,0.455,0.266,0.448,0.796,0.526,87.2,12.8,62.6,21.4,8.1,14.9,29.3,16.1,41.2,62.3,0.623,37.7,76.2,0.762,23.8,0.238,63.4,36.6,7.1,16.4,43.1,0.6,2.1,26.6,6.5,6.1,7.6,79.6,0.796,1.9,3.8,20.8,5.7,2.6,3,0.9,0.4,28.4,0.284,106,1.06,11.8,28.2,80.7,14.9,99.5,8161
Rafael Araujo,C,24,TOR,NBA,2005,59,41,736,76,175,75,172,1,3,43,55,59,126,185,16,21,8,52,157,196,0.434,43.4,15.4,0.154,0.436,0.333,0.437,0.782,0.492,98.3,1.7,76.5,19.4,1.5,6.1,21.9,15.8,57.1,62.7,0.627,37.3,100,1,0,0,63.2,36.8,1.3,3,43.4,0,0.1,33.3,1.3,0.7,0.9,78.2,0.782,1,2.1,3.3,3.1,0.3,0.9,0.4,0.1,23.7,0.237,106.9,1.069,10.3,25.6,81.2,13.3,99.7,8178
Gilbert Arenas,PG,23,WAS,NBA,2005,80,80,3274,656,1523,451,961,205,562,521,640,83,295,378,411,139,23,242,245,2038,0.431,43.1,27.1,0.271,0.469,0.365,0.498,0.814,0.565,63.1,36.9,44.3,16.8,30.2,15,25.6,18.8,27.4,25.7,0.257,74.3,66.8,0.668,33.2,0.332,38.6,61.4,8.2,19,43.1,2.6,7,36.5,5.6,6.5,8,81.4,0.814,1,3.7,25.5,4.7,5.1,3,1.7,0.3,31.1,0.311,107.2,1.072,13.8,30.2,82.9,14.3,100.5,8241
Trevor Ariza,SF,19,NYK,NBA,2005,80,12,1382,172,389,169,376,3,13,121,174,89,153,242,85,70,18,73,150,468,0.442,44.2,17.8,0.178,0.449,0.231,0.446,0.695,0.503,96.7,3.3,72.2,21.8,1.9,22.4,25.9,19.2,50.4,62.1,0.621,37.9,100,1,0,0,62.8,37.2,2.2,4.9,44.2,0,0.2,23.1,2.1,1.5,2.2,69.5,0.695,1.1,1.9,5.9,3,1.1,0.9,0.9,0.2,28.3,0.283,106.2,1.062,11.8,25.1,80.5,14.7,97.3,7977
Darrell Armstrong,PG,36,TOT,NBA,2005,66,16,988,89,277,61,166,28,111,58,68,35,80,115,178,45,8,67,92,264,0.321,32.1,16.9,0.169,0.367,0.252,0.372,0.853,0.43,59.9,40.1,46.2,26.5,31.8,12.5,22,17.8,19.7,39.3,0.393,60.7,82.1,0.821,17.9,0.179,52.8,47.2,1.3,4.2,32.1,0.4,1.7,25.2,0.9,0.9,1,85.3,0.853,0.5,1.2,4,1.7,2.7,1,0.7,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Carlos Arroyo,PG,25,TOT,NBA,2005,70,16,1448,167,429,159,399,8,30,119,149,26,78,104,280,44,4,107,143,461,0.389,38.9,19.1,0.191,0.398,0.267,0.399,0.799,0.466,93,7,69,39,5.2,10.6,25.8,17.4,29.9,37.7,0.377,62.3,50,0.5,50,0.5,38.3,61.7,2.4,6.1,38.9,0.1,0.4,26.7,2.3,1.7,2.1,79.9,0.799,0.4,1.1,6.6,1.5,4,1.5,0.6,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Chucky Atkins,PG,30,LAL,NBA,2005,82,82,2903,388,910,212,455,176,455,163,203,31,166,197,358,73,2,151,181,1115,0.426,42.6,17.8,0.178,0.466,0.387,0.523,0.803,0.558,50,50,38,16.7,47.4,18.4,14.6,15.1,21.3,34.4,0.344,65.6,90.3,0.903,9.7,0.097,59.8,40.2,4.7,11.1,42.6,2.1,5.5,38.7,2.6,2,2.5,80.3,0.803,0.4,2,13.6,2.4,4.4,1.8,0.9,0,29.5,0.295,108.1,1.081,12.5,26.1,80.8,14.3,98.7,8095
Stacey Augmon,SF,36,ORL,NBA,2005,55,7,663,68,167,68,167,0,0,57,77,45,54,99,36,23,8,31,83,193,0.407,40.7,15.3,0.153,0.407,,0.407,0.74,0.48,100,0,70.5,25.9,0,18.1,29.5,11.4,44.6,52.9,0.529,47.1,0,0,0,0,52.9,47.1,1.2,3,40.7,0,0,0,1.2,1,1.4,74,0.74,0.8,1,3.5,1.8,0.7,0.6,0.4,0.1,29.9,0.299,104.9,1.049,12.7,28.5,81.5,16.1,99.5,8160
Maurice Baker,SG,25,TOT,NBA,2005,5,0,19,0,1,0,1,0,0,0,0,1,1,2,1,1,0,1,3,0,0,0,5,0.05,0,,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.4,0.2,0.2,0.2,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Vin Baker,PF,33,TOT,NBA,2005,27,0,204,13,42,13,41,0,1,9,17,17,22,39,10,2,4,17,38,35,0.31,31,14.4,0.144,0.317,0,0.31,0.529,0.354,97.6,2.4,74.3,34.3,0,5.7,25.7,8.6,40,46.2,0.462,53.8,0,0,0,0,46.2,53.8,0.5,1.6,31,0,0,0,0.5,0.3,0.6,52.9,0.529,0.6,0.8,1.3,1.4,0.4,0.6,0.1,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Marcus Banks,PG,23,BOS,NBA,2005,81,2,1145,115,286,94,227,21,59,121,163,29,97,126,155,63,13,79,146,372,0.402,40.2,17.1,0.171,0.414,0.356,0.439,0.742,0.52,79.4,20.6,50.5,13.4,16.9,19.9,32.5,25.3,37.1,24.5,0.245,75.5,90.5,0.905,9.5,0.095,36.5,63.5,1.4,3.5,40.2,0.3,0.7,35.6,1.2,1.5,2,74.2,0.742,0.4,1.2,4.6,1.6,1.9,1,0.8,0.2,27.2,0.272,107.5,1.075,11.1,28.3,79.4,15.8,101.3,8304
Leandro Barbosa,SG,22,PHO,NBA,2005,63,6,1087,168,354,117,215,51,139,55,69,32,98,130,126,30,7,87,127,442,0.475,47.5,19,0.19,0.544,0.367,0.547,0.797,0.575,60.7,39.3,52.9,8.6,34.6,25.3,12.4,12.7,44.3,41,0.41,59,66.7,0.667,33.3,0.333,48.8,51.2,2.7,5.6,47.5,0.8,2.2,36.7,1.9,0.9,1.1,79.7,0.797,0.5,1.6,7,2.1,2,1.4,0.5,0.1,27.5,0.275,114.5,1.145,11.8,25.4,85.6,13.7,110.4,9054
Matt Barnes,SF,24,SAC,NBA,2005,43,9,715,62,151,57,129,5,22,35,58,49,84,133,57,30,7,45,80,164,0.411,41.1,13.8,0.138,0.442,0.227,0.427,0.603,0.465,85.4,14.6,69.5,20.7,9.1,15.2,21.3,28,48.8,70.2,0.702,29.8,80,0.8,20,0.2,71,29,1.4,3.5,41.1,0.1,0.5,22.7,1.3,0.8,1.3,60.3,0.603,1.1,2,3.8,3.1,1.3,1,0.7,0.2,28.8,0.288,110.5,1.105,12.5,24.4,85.1,13.1,103.7,8505
Andre Barrett,SG,22,TOT,NBA,2005,38,1,483,45,124,31,72,14,52,14,19,11,29,40,69,19,1,27,51,118,0.363,36.3,15,0.15,0.431,0.269,0.419,0.737,0.446,58.1,41.9,52.5,30.5,35.6,13.6,11.9,16.1,22,45.2,0.452,54.8,85.7,0.857,14.3,0.143,57.8,42.2,1.2,3.3,36.3,0.4,1.4,26.9,0.8,0.4,0.5,73.7,0.737,0.3,0.8,3.1,1.1,1.8,0.7,0.5,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Brent Barry,SG,33,SAS,NBA,2005,81,8,1742,194,459,94,179,100,280,113,135,29,161,190,178,39,20,64,123,601,0.423,42.3,15.4,0.154,0.525,0.357,0.532,0.837,0.58,39,61,31.3,6,49.9,15.1,18.8,12.6,25.3,67,0.67,33,94,0.94,6,0.06,80.9,19.1,2.4,5.7,42.3,1.2,3.5,35.7,1.2,1.4,1.7,83.7,0.837,0.4,2,7.4,2.3,2.2,0.8,0.5,0.2,29.1,0.291,107.5,1.075,12,25.9,78.7,13.7,96.2,7888
Jon Barry,SG,35,TOT,NBA,2005,69,2,1505,161,368,90,203,71,165,62,71,26,133,159,167,60,9,67,95,455,0.438,43.8,14.7,0.147,0.443,0.43,0.534,0.873,0.57,55.2,44.8,39.6,23.7,46.8,22.9,13.6,22.4,15.8,64.4,0.644,35.6,80.3,0.803,19.7,0.197,71.4,28.6,2.3,5.3,43.8,1,2.4,43,1.3,0.9,1,87.3,0.873,0.4,1.9,6.6,2.3,2.4,1,0.9,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Tony Battie,C,28,ORL,NBA,2005,81,32,1894,163,354,163,348,0,6,68,94,109,343,452,42,30,81,81,244,394,0.46,46,11.1,0.111,0.468,0,0.46,0.723,0.498,98.3,1.7,82.7,35.5,0,4.8,17.3,16.5,47.2,73,0.73,27,0,0,0,0,73,27,2,4.4,46,0,0.1,0,2,0.8,1.2,72.3,0.723,1.3,4.2,4.9,5.6,0.5,1,0.4,1,29.9,0.299,104.9,1.049,12.7,28.5,81.5,16.1,99.5,8160
Shane Battier,SF,26,MEM,NBA,2005,80,72,2516,271,613,201,436,70,177,180,228,158,255,413,126,91,77,75,201,792,0.442,44.2,14.6,0.146,0.461,0.395,0.499,0.789,0.555,71.1,28.9,50.8,9.1,26.5,4.9,22.7,17.3,41.7,55.2,0.552,44.8,95.7,0.957,4.3,0.043,65.7,34.3,3.4,7.7,44.2,0.9,2.2,39.5,2.5,2.3,2.9,78.9,0.789,2,3.2,9.9,5.2,1.6,0.9,1.1,1,27.1,0.271,105.5,1.055,10.8,24.7,76.5,14.6,93.4,7661
Lonny Baxter,PF,26,NOH,NBA,2005,4,0,36,3,11,3,11,0,0,0,2,4,4,8,0,0,0,4,10,6,0.273,27.3,20.1,0.201,0.273,,0.273,0,0.253,100,0,100,0,0,0,0,0,100,66.7,0.667,33.3,0,0,0,0,66.7,33.3,0.8,2.8,27.3,0,0,0,0.8,0,0.5,0,0,1,1,1.5,2,0,1,0,0,29.1,0.291,99.7,0.997,12.4,22.3,80,14.8,88.4,7252
Raja Bell,SG,28,UTA,NBA,2005,63,32,1790,303,667,249,533,54,134,112,150,48,153,201,91,44,8,79,205,772,0.454,45.4,20.8,0.208,0.467,0.403,0.495,0.747,0.527,79.9,20.1,64.5,46.1,21,12.7,14.5,15.4,18.4,78.3,0.783,21.7,96.3,0.963,3.7,0.037,81.5,18.5,4.8,10.6,45.4,0.9,2.1,40.3,4,1.8,2.4,74.7,0.747,0.8,2.4,12.3,3.2,1.4,1.3,0.7,0.1,31.9,0.319,104.7,1.047,12.8,27.7,76.8,15.8,93,7625
Jonathan Bender,SF,24,IND,NBA,2005,7,0,93,16,40,15,35,1,5,3,6,5,9,14,4,1,2,10,9,36,0.4,40,27.7,0.277,0.429,0.2,0.413,0.5,0.422,87.5,12.5,83.3,27.8,8.3,11.1,8.3,5.6,55.6,46.7,0.467,53.3,100,1,0,0,50,50,2.3,5.7,40,0.1,0.7,20,2.1,0.4,0.9,50,0.5,0.7,1.3,5.1,2,0.6,1.4,0.1,0.3,26.4,0.264,105.5,1.055,10.6,26.9,75.2,14.3,93,7626
Travis Best,PG,32,NJN,NBA,2005,76,6,1461,190,452,164,367,26,85,108,122,19,88,107,143,66,9,67,148,514,0.42,42,18.6,0.186,0.447,0.306,0.449,0.885,0.508,81.2,18.8,63.8,36.2,15.2,17.5,21,21,27.6,43.9,0.439,56.1,96.2,0.962,3.8,0.038,51.1,48.9,2.5,5.9,42,0.3,1.1,30.6,2.2,1.4,1.6,88.5,0.885,0.3,1.2,6.8,1.4,1.9,0.9,0.9,0.1,25.5,0.255,101.4,1.014,10.4,24.9,78.3,14.2,91.4,7496
Mike Bibby,PG,26,SAC,NBA,2005,80,80,3084,560,1264,429,900,131,364,320,413,77,255,332,541,124,30,203,191,1571,0.443,44.3,23.6,0.236,0.477,0.36,0.495,0.775,0.543,71.2,28.8,54.6,28.8,25,15.3,20.4,16.5,25.8,46.4,0.464,53.6,84,0.84,16,0.16,55.2,44.8,7,15.8,44.3,1.6,4.6,36,5.4,4,5.2,77.5,0.775,1,3.2,19.6,4.2,6.8,2.5,1.6,0.4,28.8,0.288,110.5,1.105,12.5,24.4,85.1,13.1,103.7,8505
Andris Biedrins,C,18,GSW,NBA,2005,30,1,384,45,78,45,77,0,1,19,40,47,71,118,12,12,24,12,87,109,0.577,57.7,12.4,0.124,0.584,0,0.577,0.475,0.57,98.7,1.3,82.6,0,0,3.7,17.4,23.9,82.6,66.7,0.667,33.3,0,0,0,0,66.7,33.3,1.5,2.6,57.7,0,0,0,1.5,0.6,1.3,47.5,0.475,1.6,2.4,3.6,3.9,0.4,0.4,0.4,0.8,27.8,0.278,104.7,1.047,13,23.8,85.8,13.6,98.7,8094
Chauncey Billups,PG,28,DET,NBA,2005,80,80,2866,404,913,239,526,165,387,343,382,48,223,271,464,81,9,180,194,1316,0.442,44.2,20.7,0.207,0.454,0.426,0.533,0.898,0.609,57.6,42.4,36.3,18.7,37.6,19.1,26.1,16.6,17.6,33.9,0.339,66.1,72.7,0.727,27.3,0.273,49.8,50.2,5.1,11.4,44.2,2.1,4.8,42.6,3,4.3,4.8,89.8,0.898,0.6,2.8,16.5,3.4,5.8,2.3,1,0.1,31.2,0.312,105.6,1.056,12.9,26.2,78.3,13.8,93.3,7653
Steve Blake,PG,24,WAS,NBA,2005,44,1,648,61,186,25,93,36,93,33,41,18,53,71,69,13,0,39,47,191,0.328,32.8,17,0.17,0.269,0.387,0.425,0.805,0.468,50,50,26.2,16.8,56.5,11,17.3,11.5,9.4,44,0.44,56,75,0.75,25,0.25,62.3,37.7,1.4,4.2,32.8,0.8,2.1,38.7,0.6,0.8,0.9,80.5,0.805,0.4,1.2,4.3,1.6,1.6,0.9,0.3,0,31.1,0.311,107.2,1.072,13.8,30.2,82.9,14.3,100.5,8241
Mark Blount,C,29,BOS,NBA,2005,82,57,2130,327,618,327,617,0,1,117,164,143,254,397,129,33,64,158,229,771,0.529,52.9,17.9,0.179,0.53,0,0.529,0.713,0.559,99.8,0.2,84.8,36.6,0,6.9,15.2,13.1,48.2,75.2,0.752,24.8,0,0,0,0,75.2,24.8,4,7.5,52.9,0,0,0,4,1.4,2,71.3,0.713,1.7,3.1,9.4,4.8,1.6,1.9,0.4,0.8,27.2,0.272,107.5,1.075,11.1,28.3,79.4,15.8,101.3,8304
Tony Bobbitt,SG,25,LAL,NBA,2005,2,0,12,2,5,1,3,1,2,0,0,0,3,3,0,0,0,0,1,5,0.4,40,19.5,0.195,0.333,0.5,0.5,,0.5,60,40,40,40,60,0,0,0,0,100,1,0,100,1,0,0,100,0,1,2.5,40,0.5,1,50,0.5,0,0,0,0,0,1.5,2.5,1.5,0,0,0,0,29.5,0.295,108.1,1.081,12.5,26.1,80.8,14.3,98.7,8095
Keith Bogans,SG,24,CHA,NBA,2005,74,42,1791,262,688,205,515,57,173,133,183,76,150,226,135,68,8,122,167,714,0.381,38.1,21.8,0.218,0.398,0.329,0.422,0.727,0.465,74.9,25.1,57.4,24.4,23.9,16.5,18.6,20,33.1,52.7,0.527,47.3,87.7,0.877,12.3,0.123,60.3,39.7,3.5,9.3,38.1,0.8,2.3,32.9,2.8,1.8,2.5,72.7,0.727,1,2,9.6,3.1,1.8,1.6,0.9,0.1,29.5,0.295,101.1,1.011,13.2,25.6,83.6,14.5,94.3,7729
Matt Bonner,C,24,TOR,NBA,2005,82,0,1553,247,463,208,371,39,92,56,71,108,177,285,48,39,19,40,220,589,0.533,53.3,15.7,0.157,0.561,0.424,0.576,0.789,0.596,80.1,19.9,70.6,40.7,19.9,3.7,9.5,13.4,29.9,63.5,0.635,36.5,100,1,0,0,69.2,30.8,3,5.6,53.3,0.5,1.1,42.4,2.5,0.7,0.9,78.9,0.789,1.3,2.2,7.2,3.5,0.6,0.5,0.5,0.2,23.7,0.237,106.9,1.069,10.3,25.6,81.2,13.3,99.7,8178
Calvin Booth,C,28,TOT,NBA,2005,51,1,451,49,108,49,107,0,1,26,32,29,78,107,8,15,28,16,78,124,0.454,45.4,13.7,0.137,0.458,0,0.454,0.813,0.508,99.1,0.9,79,33.9,0,6.5,21,10.5,45.2,77.6,0.776,22.4,0,0,0,0,77.6,22.4,1,2.1,45.4,0,0,0,1,0.5,0.6,81.3,0.813,0.6,1.5,2.4,2.1,0.2,0.3,0.3,0.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Carlos Boozer,PF,23,UTA,NBA,2005,51,51,1772,361,693,361,692,0,1,187,268,141,316,457,144,41,24,137,179,909,0.521,52.1,24.3,0.243,0.522,0,0.521,0.698,0.56,99.9,0.1,79.4,23.8,0,11.1,20.6,16,55.7,67.9,0.679,32.1,0,0,0,0,67.9,32.1,7.1,13.6,52.1,0,0,0,7.1,3.7,5.3,69.8,0.698,2.8,6.2,17.8,9,2.8,2.7,0.8,0.5,31.9,0.319,104.7,1.047,12.8,27.7,76.8,15.8,93,7625
Curtis Borchardt,C,24,UTA,NBA,2005,67,23,859,74,172,74,172,0,0,52,71,86,138,224,49,10,32,52,160,200,0.43,43,13.7,0.137,0.43,,0.43,0.732,0.492,100,0,74,10,0,4.5,26,12,64,60.8,0.608,39.2,0,0,0,0,60.8,39.2,1.1,2.6,43,0,0,0,1.1,0.8,1.1,73.2,0.732,1.3,2.1,3,3.3,0.7,0.8,0.1,0.5,31.9,0.319,104.7,1.047,12.8,27.7,76.8,15.8,93,7625
Chris Bosh,PF,20,TOR,NBA,2005,81,81,3017,473,1005,470,995,3,10,412,542,194,524,718,153,76,113,187,226,1361,0.471,47.1,21.8,0.218,0.472,0.3,0.472,0.76,0.547,99,1,69.1,26.3,0.7,7.5,30.3,15.7,42.8,61.3,0.613,38.7,100,1,0,0,61.5,38.5,5.8,12.4,47.1,0,0.1,30,5.8,5.1,6.7,76,0.76,2.4,6.5,16.8,8.9,1.9,2.3,0.9,1.4,23.7,0.237,106.9,1.069,10.3,25.6,81.2,13.3,99.7,8178
Bruce Bowen,SF,33,SAS,NBA,2005,82,82,2627,251,598,149,345,102,253,71,112,50,235,285,126,55,39,57,175,675,0.42,42,12.7,0.127,0.432,0.403,0.505,0.634,0.521,57.7,42.3,44.1,20.4,45.3,16.9,10.5,19.3,23.7,78.5,0.785,21.5,99,0.99,1,0.01,86.9,13.1,3.1,7.3,42,1.2,3.1,40.3,1.8,0.9,1.4,63.4,0.634,0.6,2.9,8.2,3.5,1.5,0.7,0.7,0.5,29.1,0.291,107.5,1.075,12,25.9,78.7,13.7,96.2,7888
