Player,Position,Age,Tm,Lg,Season,G_total_player,GS_total_player,MP_total_player,FGM_total_player,FGA_total_player,TWOPM_total_player,TWOPA_total_player,THREEPM_total_player,THREEPA_total_player,FT_total__player,FTA_total_player,ORB_total_player,DRB_total__player,TRB_total_player,AST_total_player,STL_total_player,BLK_total_player,TOV_total_player,PF_total_player,PTS_total_player,FGpercent_player,FGpercent_1_player,USGpercent_1_player,USGpercent_player,TWOPpercent_player,THREEPpercent_player,eFGpercent_player,FTpercent_player,TSpercent_player,FGA2PTpercent_player,FGA3PTpercent_player,PTS2PTpercent_player,PTS2PTpercent MR_player,TWOPTpercentTHREEPT_player,PTSFBPSpercent_player,PTSFTpercent_player,PTSOFFTOpercent_player,PTSPITPpercent_player,TWOFGMpercentAST_player,TWOFGMpercentAST_1_player,UASTpercent_player,THREEFGMpercentAST_player,THREEFGMpercentAST_1_player,THREEFGMpercentUAST_player,THREEFGMpercentUAST_1_player,FGMpercentAST_player,FGMpercentUAST_player,FGM_pg_player,FGA_pg_player,FGpercent_pg_player,THREEPM_pg_player,THREEPA_pg_player,THREEPpercent_pg_player,TWOPM_pg_player,FTM_pg_player,FTA_pg_player,FTpercent_pg_player,FTpercent_pg_1_player,OREB_pg_player,DREB_pg_player,PTS_pg_player,REB_pg_player,AST_pg_player,TOV_pg_player,STL_pg_player,BLK_pg_player,ORBpercent_team,ORBpercent_1_player,Ortg_team,Ortg_1_team,ORB_pg_team,FTA_pg_team,FGA_pg_team,TO_pg_team,PTS_pg_team,PTS_total_team
Tony Allen,SG,27,BOS,NBA,2009,46,2,887,137,284,131,257,6,27,79,109,22,82,104,66,54,23,77,98,359,0.482,48.2,21,0.21,0.51,0.222,0.493,0.725,0.541,90.5,9.5,73,6.1,5,28.1,22,27,66.9,51.9,0.519,48.1,100,1,0,0,54,46,3,6.2,48.2,0.1,0.6,22.2,2.8,1.7,2.4,72.5,0.725,0.5,1.8,7.8,2.3,1.4,1.7,1.2,0.5,27.9,0.279,110.5,1.105,10.6,25.3,77.2,15.6,100.9,8275
Morris Almond,SG,23,UTA,NBA,2009,25,1,255,33,81,28,64,5,17,21,26,9,27,36,7,4,4,16,31,92,0.407,40.7,19.3,0.193,0.438,0.294,0.438,0.808,0.498,79,21,60.9,19.6,16.3,19.6,22.8,19.6,41.3,85.7,0.857,14.3,100,1,0,0,87.9,12.1,1.3,3.2,40.7,0.2,0.7,29.4,1.1,0.8,1,80.8,0.808,0.4,1.1,3.7,1.4,0.3,0.6,0.2,0.2,28.2,0.282,110.1,1.101,11.5,28.7,80.8,14.8,103.6,8492
Rafer Alston,PG,32,TOT,NBA,2009,77,76,2447,316,820,204,489,112,331,156,208,33,194,227,406,108,10,140,135,900,0.385,38.5,19.6,0.196,0.417,0.338,0.454,0.75,0.494,59.6,40.4,45.3,12.2,37.3,12.6,17.3,14.1,33.1,11.8,0.118,88.2,80.4,0.804,19.6,0.196,36.1,63.9,4.1,10.6,38.5,1.5,4.3,33.8,2.6,2,2.7,75,0.75,0.4,2.5,11.7,2.9,5.3,1.8,1.4,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Lou Amundson,PF,26,PHO,NBA,2009,76,0,1044,134,250,134,249,0,1,53,120,128,142,270,28,32,65,56,154,321,0.536,53.6,14.5,0.145,0.538,0,0.536,0.442,0.53,99.6,0.4,83.5,5.6,0,17.4,16.5,17.1,77.9,70.1,0.701,29.9,0,0,0,0,70.1,29.9,1.8,3.3,53.6,0,0,0,1.8,0.7,1.6,44.2,0.442,1.7,1.9,4.2,3.6,0.4,0.7,0.4,0.9,27.7,0.277,113.6,1.136,11,27.5,81.6,15.7,109.4,8974
Chris Andersen,PF,30,DEN,NBA,2009,71,1,1460,160,292,158,282,2,10,130,181,163,279,442,31,41,175,69,174,452,0.548,54.8,13.1,0.131,0.56,0.2,0.551,0.718,0.608,96.6,3.4,69.9,5.8,1.3,8.8,28.8,15.9,64.2,63.9,0.639,36.1,50,0.5,50,0.5,63.8,36.3,2.3,4.1,54.8,0,0.1,20,2.2,1.8,2.5,71.8,0.718,2.3,3.9,6.4,6.2,0.4,1,0.6,2.5,27.5,0.275,110.4,1.104,11,30.3,79.4,15.3,104.3,8555
Ryan Anderson,PF,20,NJN,NBA,2009,66,30,1312,160,407,91,218,69,189,98,116,104,207,311,52,44,20,63,157,487,0.393,39.3,18.4,0.184,0.417,0.365,0.478,0.845,0.532,53.6,46.4,37.4,4.9,42.5,11.3,20.1,22.8,32.4,58.2,0.582,41.8,98.6,0.986,1.4,0.014,75.6,24.4,2.4,6.2,39.3,1,2.9,36.5,1.4,1.5,1.8,84.5,0.845,1.6,3.1,7.4,4.7,0.8,1,0.7,0.3,25.2,0.252,108.3,1.083,10.4,24.1,79.7,13.1,98.1,8044
Carmelo Anthony,SF,24,DEN,NBA,2009,66,66,2277,535,1207,472,1037,63,170,371,468,106,344,450,222,75,24,199,195,1504,0.443,44.3,31.6,0.316,0.455,0.371,0.469,0.793,0.532,85.9,14.1,62.8,24.7,12.6,13.8,24.7,15.9,38,42.8,0.428,57.2,87.3,0.873,12.7,0.127,48,52,8.1,18.3,44.3,1,2.6,37.1,7.2,5.6,7.1,79.3,0.793,1.6,5.2,22.8,6.8,3.4,3,1.1,0.4,27.5,0.275,110.4,1.104,11,30.3,79.4,15.3,104.3,8555
Joel Anthony,C,26,MIA,NBA,2009,65,28,1048,57,118,57,118,0,0,30,46,89,108,197,27,20,93,41,139,144,0.483,48.3,8.2,0.082,0.483,,0.483,0.652,0.521,100,0,79.2,4.2,0,2.1,20.8,13.9,75,59.6,0.596,40.4,0,0,0,0,59.6,40.4,0.9,1.8,48.3,0,0,0,0.9,0.5,0.7,65.2,0.652,1.4,1.7,2.2,3,0.4,0.6,0.3,1.4,24.6,0.246,107.8,1.078,10.1,22.8,81,12.5,98.3,8061
Gilbert Arenas,PG,27,WAS,NBA,2009,2,2,63,6,23,4,16,2,7,12,16,1,8,9,20,0,1,1,4,26,0.261,26.1,23.5,0.235,0.25,0.286,0.304,0.75,0.433,69.6,30.4,30.8,23.1,23.1,7.7,46.2,7.7,7.7,25,0.25,75,100,1,0,0,50,50,3,11.5,26.1,1,3.5,28.6,2,6,8,75,0.75,0.5,4,13,4.5,10,0.5,0,0.5,27.7,0.277,105.4,1.054,11.7,23.8,81.2,14,96.1,7877
Trevor Ariza,SF,23,LAL,NBA,2009,82,20,1999,274,596,213,405,61,191,120,169,111,241,352,145,137,24,87,166,729,0.46,46,16.7,0.167,0.526,0.319,0.511,0.71,0.544,68,32,58.4,10.4,25.1,21.7,16.5,24.3,48,54.9,0.549,45.1,93.4,0.934,6.6,0.066,63.5,36.5,3.3,7.3,46,0.7,2.3,31.9,2.6,1.5,2.1,71,0.71,1.4,2.9,8.9,4.3,1.8,1.1,1.7,0.3,29.4,0.294,112.8,1.128,12.4,25.5,85.1,13.5,106.9,8768
Hilton Armstrong,PF,24,NOH,NBA,2009,70,29,1092,138,246,138,244,0,2,62,98,81,114,195,29,26,45,80,181,338,0.561,56.1,16.5,0.165,0.566,0,0.561,0.633,0.585,99.2,0.8,81.7,10.7,0,4.7,18.3,13.9,71,58.7,0.587,41.3,0,0,0,0,58.7,41.3,2,3.5,56.1,0,0,0,2,0.9,1.4,63.3,0.633,1.2,1.6,4.8,2.8,0.4,1.1,0.4,0.6,24.6,0.246,108.7,1.087,9.8,22.4,77.6,12.5,95.8,7857
Darrell Arthur,PF,20,MEM,NBA,2009,76,64,1464,191,436,191,434,0,2,40,60,108,238,346,43,52,52,47,206,422,0.438,43.8,16.3,0.163,0.44,0,0.438,0.667,0.456,99.5,0.5,90.5,33.2,0,9.7,9.5,15.4,57.3,77.5,0.775,22.5,0,0,0,0,77.5,22.5,2.5,5.7,43.8,0,0,0,2.5,0.5,0.8,66.7,0.667,1.4,3.1,5.6,4.6,0.6,0.6,0.7,0.7,25.8,0.258,103.5,1.035,10.3,25.3,77,15.3,93.9,7698
Chucky Atkins,PG,34,TOT,NBA,2009,33,0,412,34,113,19,56,15,57,15,16,5,19,24,59,10,2,23,27,98,0.301,30.1,15.6,0.156,0.339,0.263,0.367,0.938,0.408,49.6,50.4,38.8,28.6,45.9,19.4,15.3,19.4,10.2,63.2,0.632,36.8,86.7,0.867,13.3,0.133,73.5,26.5,1,3.4,30.1,0.5,1.7,26.3,0.6,0.5,0.5,93.8,0.938,0.2,0.6,3,0.7,1.8,0.7,0.3,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
D.J Augustin,#N/A,21,CHA,NBA,2009,72,12,1908,267,621,159,375,108,246,208,233,17,116,133,250,42,2,119,140,850,0.43,43,#N/A,#N/A,0.424,0.439,0.517,0.893,0.587,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27.7,0.277,104.7,1.047,10.8,24,76.8,15.6,93.6,7677
Kelenna Azubuike,SF,25,GSW,NBA,2009,74,51,2375,392,845,298,635,94,210,185,229,112,258,370,117,57,50,95,183,1063,0.464,46.4,18.6,0.186,0.469,0.448,0.52,0.808,0.562,75.1,24.9,56.1,14.1,26.5,19.2,17.4,17.7,42,47.3,0.473,52.7,94.7,0.947,5.3,0.053,58.7,41.3,5.3,11.4,46.4,1.3,2.8,44.8,4,2.5,3.1,80.8,0.808,1.5,3.5,14.4,5,1.6,1.3,0.8,0.7,26.1,0.261,109.5,1.095,11.6,29.2,86,14.6,108.6,8905
Renaldo Balkman,SF,24,DEN,NBA,2009,53,10,780,110,197,108,190,2,7,42,65,86,117,203,34,47,23,35,98,264,0.558,55.8,14.4,0.144,0.568,0.286,0.563,0.646,0.585,96.4,3.6,81.8,9.1,2.3,26.9,15.9,27.7,72.7,65.7,0.657,34.3,100,1,0,0,66.4,33.6,2.1,3.7,55.8,0,0.1,28.6,2,0.8,1.2,64.6,0.646,1.6,2.2,5,3.8,0.6,0.7,0.9,0.4,27.5,0.275,110.4,1.104,11,30.3,79.4,15.3,104.3,8555
Marcus Banks,PG,27,TOT,NBA,2009,22,0,206,21,57,18,38,3,19,11,18,1,17,18,28,11,2,14,26,56,0.368,36.8,18,0.18,0.474,0.158,0.395,0.611,0.431,66.7,33.3,64.3,14.3,16.1,14.3,19.6,37.5,50,22.2,0.222,77.8,66.7,0.667,33.3,0.333,28.6,71.4,1,2.6,36.8,0.1,0.9,15.8,0.8,0.5,0.8,61.1,0.611,0,0.8,2.5,0.8,1.3,0.6,0.5,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Leandro Barbosa,SG,26,PHO,NBA,2009,70,11,1705,366,759,276,519,90,240,171,194,34,147,181,162,82,7,93,115,993,0.482,48.2,24.1,0.241,0.532,0.375,0.542,0.881,0.588,68.4,31.6,55.6,16.1,27.2,27.7,17.2,18.2,39.5,44.9,0.449,55.1,90,0.9,10,0.1,56,44,5.2,10.8,48.2,1.3,3.4,37.5,3.9,2.4,2.8,88.1,0.881,0.5,2.1,14.2,2.6,2.3,1.3,1.2,0.1,27.7,0.277,113.6,1.136,11,27.5,81.6,15.7,109.4,8974
J.J Barea,#N/A,24,DAL,NBA,2009,79,15,1600,246,557,191,403,55,154,70,93,36,141,177,269,37,5,105,121,617,0.442,44.2,#N/A,#N/A,0.474,0.357,0.491,0.753,0.516,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,26.6,0.266,110.5,1.105,11.1,22.6,82.6,12.7,101.7,8343
Andrea Bargnani,C,23,TOR,NBA,2009,78,59,2453,431,958,312,667,119,291,221,266,70,346,416,94,34,97,135,242,1202,0.45,45,22.9,0.229,0.468,0.409,0.512,0.831,0.559,69.6,30.4,51.9,22.8,29.7,6.8,18.4,12.6,29.1,69.2,0.692,30.8,97.5,0.975,2.5,0.025,77,23,5.5,12.3,45,1.5,3.7,40.9,4,2.8,3.4,83.1,0.831,0.9,4.4,15.4,5.3,1.2,1.7,0.4,1.2,24,0.24,107,1.07,9.8,22.7,81.4,13.4,99,8121
Matt Barnes,SF,28,PHO,NBA,2009,77,40,2082,285,674,168,333,117,341,101,136,79,342,421,212,52,26,130,209,788,0.423,42.3,18.1,0.181,0.505,0.343,0.51,0.743,0.537,49.4,50.6,42.6,6.9,44.5,15.7,12.8,16,35.8,56.5,0.565,43.5,92.3,0.923,7.7,0.077,71.2,28.8,3.7,8.8,42.3,1.5,4.4,34.3,2.2,1.3,1.8,74.3,0.743,1,4.4,10.2,5.5,2.8,1.7,0.7,0.3,27.7,0.277,113.6,1.136,11,27.5,81.6,15.7,109.4,8974
Brent Barry,SG,37,HOU,NBA,2009,56,1,857,70,172,21,41,49,131,19,20,17,77,94,78,24,3,48,45,208,0.407,40.7,12.3,0.123,0.512,0.374,0.549,0.95,0.575,23.8,76.2,20.2,6.7,70.7,14.9,9.1,16.8,13.5,71.4,0.714,28.6,95.9,0.959,4.1,0.041,88.6,11.4,1.3,3.1,40.7,0.9,2.3,37.4,0.4,0.3,0.4,95,0.95,0.3,1.4,3.7,1.7,1.4,0.9,0.4,0.1,26.4,0.264,108.4,1.084,10.5,23.2,79.6,14.1,98.4,8070
Brandon Bass,PF,23,DAL,NBA,2009,81,0,1574,252,508,252,502,0,6,182,210,129,238,367,43,27,55,86,140,686,0.496,49.6,20.1,0.201,0.502,0,0.496,0.867,0.571,98.8,1.2,73.5,29.4,0,11.7,26.5,14.9,44,69.8,0.698,30.2,0,0,0,0,69.8,30.2,3.1,6.3,49.6,0,0.1,0,3.1,2.2,2.6,86.7,0.867,1.6,2.9,8.5,4.5,0.5,1.1,0.3,0.7,26.6,0.266,110.5,1.105,11.1,22.6,82.6,12.7,101.7,8343
Maceo Baston,SF,33,IND,NBA,2009,27,0,217,25,46,25,45,0,1,17,27,22,30,52,7,6,10,12,39,67,0.543,54.3,14.2,0.142,0.556,0,0.543,0.63,0.579,97.8,2.2,74.6,6,0,11.9,25.4,23.9,68.7,68,0.68,32,0,0,0,0,68,32,0.9,1.7,54.3,0,0,0,0.9,0.6,1,63,0.63,0.8,1.1,2.5,1.9,0.3,0.4,0.2,0.4,25.4,0.254,108.1,1.081,11.3,23,86.3,14.5,105.1,8617
Tony Battie,C,32,ORL,NBA,2009,77,3,1202,158,323,156,314,2,9,54,82,92,186,278,31,26,25,46,112,372,0.489,48.9,15.9,0.159,0.497,0.222,0.492,0.659,0.518,97.2,2.8,83.9,46.2,1.6,2.7,14.5,14.2,37.6,71.2,0.712,28.8,100,1,0,0,71.5,28.5,2.1,4.2,48.9,0,0.1,22.2,2,0.7,1.1,65.9,0.659,1.2,2.4,4.8,3.6,0.4,0.6,0.3,0.3,24,0.24,109.2,1.092,10,27.5,78.2,13.9,101,8286
Shane Battier,SF,30,HOU,NBA,2009,60,59,2031,145,354,54,117,91,237,55,67,52,233,285,137,48,54,49,114,436,0.41,41,9.9,0.099,0.462,0.384,0.538,0.821,0.568,33.1,66.9,24.8,4.1,62.6,5.7,12.6,11.2,20.6,55.6,0.556,44.4,98.9,0.989,1.1,0.011,82.8,17.2,2.4,5.9,41,1.5,4,38.4,0.9,0.9,1.1,82.1,0.821,0.9,3.9,7.3,4.8,2.3,0.8,0.8,0.9,26.4,0.264,108.4,1.084,10.5,23.2,79.6,14.1,98.4,8070
Nicolas Batum,SG,20,POR,NBA,2009,79,76,1454,161,361,99,193,62,168,42,52,84,136,220,74,50,40,50,139,426,0.446,44.6,14.1,0.141,0.513,0.369,0.532,0.808,0.555,53.5,46.5,46.5,8,43.7,20.4,9.9,23.2,38.5,65.7,0.657,34.3,96.8,0.968,3.2,0.032,77.6,22.4,2,4.6,44.6,0.8,2.1,36.9,1.3,0.5,0.7,80.8,0.808,1.1,1.7,5.4,2.8,0.9,0.6,0.6,0.5,32.6,0.326,113.9,1.139,12.9,24.2,79.2,12.9,99.4,8153
Jerryd Bayless,PG,20,POR,NBA,2009,53,0,655,69,189,62,162,7,27,83,103,8,49,57,78,16,2,56,81,228,0.365,36.5,20.5,0.205,0.383,0.259,0.384,0.806,0.487,85.7,14.3,54.4,10.5,9.2,28.5,36.4,18.9,43.9,38.7,0.387,61.3,100,1,0,0,44.9,55.1,1.3,3.6,36.5,0.1,0.5,25.9,1.2,1.6,1.9,80.6,0.806,0.2,0.9,4.3,1.1,1.5,1.1,0.3,0,32.6,0.326,113.9,1.139,12.9,24.2,79.2,12.9,99.4,8153
Michael Beasley,SF,20,MIA,NBA,2009,81,19,2009,452,957,419,876,33,81,186,241,110,329,439,83,41,37,121,184,1123,0.472,47.2,27.7,0.277,0.478,0.407,0.49,0.772,0.528,91.5,8.5,74.6,33.8,8.8,4.6,16.6,15.4,40.8,55.1,0.551,44.9,90.9,0.909,9.1,0.091,57.7,42.3,5.6,11.8,47.2,0.4,1,40.7,5.2,2.3,3,77.2,0.772,1.4,4.1,13.9,5.4,1,1.5,0.5,0.5,24.6,0.246,107.8,1.078,10.1,22.8,81,12.5,98.3,8061
Marco Belinelli,SG,22,GSW,NBA,2009,42,23,882,140,317,88,186,52,131,40,52,10,61,71,88,36,1,59,73,372,0.442,44.2,19.1,0.191,0.473,0.397,0.524,0.769,0.547,58.7,41.3,47.3,22.6,41.9,17.7,10.8,17.5,24.7,43.2,0.432,56.8,86.5,0.865,13.5,0.135,59.3,40.7,3.3,7.5,44.2,1.2,3.1,39.7,2.1,1,1.2,76.9,0.769,0.2,1.5,8.9,1.7,2.1,1.4,0.9,0,26.1,0.261,109.5,1.095,11.6,29.2,86,14.6,108.6,8905
Charlie Bell,SG,29,MIL,NBA,2009,70,23,1783,217,524,130,284,87,240,66,80,32,102,134,151,50,7,76,138,587,0.414,41.4,16,0.16,0.458,0.363,0.497,0.825,0.525,54.2,45.8,44.3,27.9,44.5,18.2,11.2,18.6,16.4,52.3,0.523,47.7,83.9,0.839,16.1,0.161,65,35,3.1,7.5,41.4,1.2,3.4,36.3,1.9,0.9,1.1,82.5,0.825,0.5,1.5,8.4,1.9,2.2,1.1,0.7,0.1,27.8,0.278,106.7,1.067,11.9,25.2,82.4,14.1,99.3,8142
Raja Bell,SG,32,TOT,NBA,2009,67,66,2315,299,684,185,413,114,271,87,102,41,202,243,142,50,8,86,166,799,0.437,43.7,16.4,0.164,0.448,0.421,0.52,0.853,0.548,60.4,39.6,46.3,35.3,42.8,13,10.9,17,11,74.1,0.741,25.9,93.9,0.939,6.1,0.061,81.6,18.4,4.5,10.2,43.7,1.7,4,42.1,2.8,1.3,1.5,85.3,0.853,0.6,3,11.9,3.6,2.1,1.3,0.7,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Mike Bibby,PG,30,ATL,NBA,2009,79,79,2740,437,1005,270,577,167,428,135,171,38,240,278,392,98,11,128,145,1176,0.435,43.5,20.5,0.205,0.468,0.39,0.518,0.789,0.544,57.4,42.6,45.9,31.5,42.6,17.6,11.5,16.5,14.5,41.9,0.419,58.1,95.8,0.958,4.2,0.042,62.5,37.5,5.5,12.7,43.5,2.1,5.4,39,3.4,1.7,2.2,78.9,0.789,0.5,3,14.9,3.5,5,1.6,1.2,0.1,26,0.26,109.3,1.093,10.6,25.4,78.7,12.8,98.1,8046
Andris Biedrins,C,22,GSW,NBA,2009,62,58,1863,308,533,308,532,0,1,119,216,223,470,693,121,63,96,110,236,735,0.578,57.8,17,0.17,0.579,0,0.578,0.551,0.585,99.8,0.2,83.8,0.3,0,3.8,16.2,11.8,83.5,63.6,0.636,36.4,0,0,0,0,63.6,36.4,5,8.6,57.8,0,0,0,5,1.9,3.5,55.1,0.551,3.6,7.6,11.9,11.2,2,1.8,1,1.5,26.1,0.261,109.5,1.095,11.6,29.2,86,14.6,108.6,8905
