Player,Position,Age,Tm,Lg,Season,G_total_player,GS_total_player,MP_total_player,FGM_total_player,FGA_total_player,TWOPM_total_player,TWOPA_total_player,THREEPM_total_player,THREEPA_total_player,FT_total__player,FTA_total_player,ORB_total_player,DRB_total__player,TRB_total_player,AST_total_player,STL_total_player,BLK_total_player,TOV_total_player,PF_total_player,PTS_total_player,FGpercent_player,FGpercent_1_player,USGpercent_1_player,USGpercent_player,TWOPpercent_player,THREEPpercent_player,eFGpercent_player,FTpercent_player,TSpercent_player,FGA2PTpercent_player,FGA3PTpercent_player,PTS2PTpercent_player,PTS2PTpercent MR_player,TWOPTpercentTHREEPT_player,PTSFBPSpercent_player,PTSFTpercent_player,PTSOFFTOpercent_player,PTSPITPpercent_player,TWOFGMpercentAST_player,TWOFGMpercentAST_1_player,UASTpercent_player,THREEFGMpercentAST_player,THREEFGMpercentAST_1_player,THREEFGMpercentUAST_player,THREEFGMpercentUAST_1_player,FGMpercentAST_player,FGMpercentUAST_player,FGM_pg_player,FGA_pg_player,FGpercent_pg_player,THREEPM_pg_player,THREEPA_pg_player,THREEPpercent_pg_player,TWOPM_pg_player,FTM_pg_player,FTA_pg_player,FTpercent_pg_player,FTpercent_pg_1_player,OREB_pg_player,DREB_pg_player,PTS_pg_player,REB_pg_player,AST_pg_player,TOV_pg_player,STL_pg_player,BLK_pg_player,ORBpercent_team,ORBpercent_1_player,Ortg_team,Ortg_1_team,ORB_pg_team,FTA_pg_team,FGA_pg_team,TO_pg_team,PTS_pg_team,PTS_total_team
Shandon Anderson,SF,29,NYK,NBA,2003,82,9,1731,248,537,196,397,52,140,139,190,64,190,254,87,73,20,114,177,687,0.462,46.2,19.7,0.197,0.494,0.371,0.51,0.732,0.553,73.9,26.1,57.1,15.1,22.7,18.6,20.2,21.7,41.9,64.3,0.643,35.7,100,1,0,0,71.8,28.2,3,6.5,46.2,0.6,1.7,37.1,2.4,1.7,2.3,73.2,0.732,0.8,2.3,8.4,3.1,1.1,1.4,0.9,0.2,24.4,0.244,104.7,1.047,10.7,21.8,79.5,14.5,91.6,7514
Robert Archibald,PF,22,MEM,NBA,2003,12,0,72,6,20,6,20,0,0,7,18,6,11,17,3,0,3,7,9,19,0.3,30,22.5,0.225,0.3,,0.3,0.389,0.34,100,0,63.2,10.5,0,0,36.8,0,52.6,66.7,0.667,33.3,0,0,0,0,66.7,33.3,0.5,1.7,30,0,0,0,0.5,0.6,1.5,38.9,0.389,0.5,0.9,1.6,1.4,0.3,0.6,0,0.3,27,0.27,103.9,1.039,12,23,79.7,16.4,89.9,7372
Gilbert Arenas,PG,21,GSW,NBA,2003,82,82,2866,509,1180,400,867,109,313,370,468,97,289,386,514,124,17,290,260,1497,0.431,43.1,24.5,0.245,0.461,0.348,0.478,0.791,0.54,73.5,26.5,53.4,20,21.8,12.9,24.7,14.6,33.4,23.8,0.238,76.3,63.3,0.633,36.7,0.367,32.2,67.8,6.2,14.4,43.1,1.3,3.8,34.8,4.9,4.5,5.7,79.1,0.791,1.2,3.5,18.3,4.7,6.3,3.5,1.5,0.2,35,0.35,108.3,1.083,16.3,28.6,85.2,16.8,97.7,8009
Brandon Armstrong,SG,22,NJN,NBA,2003,17,0,69,9,27,8,21,1,6,5,6,0,4,4,2,3,1,5,8,24,0.333,33.3,22.6,0.226,0.381,0.167,0.352,0.833,0.405,77.8,22.2,66.7,50,12.5,0,20.8,0,16.7,62.5,0.625,37.5,100,1,0,0,66.7,33.3,0.5,1.6,33.3,0.1,0.4,16.7,0.5,0.3,0.4,83.3,0.833,0,0.2,1.4,0.2,0.1,0.3,0.2,0.1,28.7,0.287,103.8,1.038,12.7,23.3,83.1,14.5,96.2,7889
Darrell Armstrong,PG,34,ORL,NBA,2003,82,23,2350,263,643,185,411,78,232,165,188,91,204,295,323,135,13,160,167,769,0.409,40.9,16.7,0.167,0.45,0.336,0.47,0.878,0.53,63.9,36.1,48.1,26.3,30.4,20,21.5,21.8,21.8,43.2,0.432,56.8,76.9,0.769,23.1,0.231,53.2,46.8,3.2,7.8,40.9,1,2.8,33.6,2.3,2,2.3,87.8,0.878,1.1,2.5,9.4,3.6,3.9,2,1.6,0.2,27,0.27,105.2,1.052,11.5,23.4,84.1,13.6,100.5,8240
Carlos Arroyo,PG,23,UTA,NBA,2003,44,0,287,50,109,47,102,3,7,18,22,11,15,26,53,12,1,30,28,121,0.459,45.9,23.9,0.239,0.461,0.429,0.472,0.818,0.51,93.6,6.4,77.7,29.8,7.4,17.4,14.9,21.5,47.9,25.5,0.255,74.5,33.3,0.333,66.7,0.667,26,74,1.1,2.5,45.9,0.1,0.2,42.9,1.1,0.4,0.5,81.8,0.818,0.3,0.3,2.8,0.6,1.2,0.7,0.3,0,32.5,0.325,105.5,1.055,13.5,29.6,77.7,16.5,96,7871
Chucky Atkins,PG,28,DET,NBA,2003,65,7,1398,168,465,82,223,86,242,40,49,21,75,96,175,27,4,77,108,462,0.361,36.1,19.1,0.191,0.368,0.355,0.454,0.816,0.475,48,52,35.5,18.6,55.8,15.2,8.7,18.6,16.9,40.2,0.402,59.8,90.7,0.907,9.3,0.093,66.1,33.9,2.6,7.2,36.1,1.3,3.7,35.5,1.3,0.6,0.8,81.6,0.816,0.3,1.2,7.1,1.5,2.7,1.2,0.4,0.1,25.9,0.259,104.1,1.041,9.9,23.8,76.8,14.5,94.3,7735
Stacey Augmon,SF,34,NOH,NBA,2003,70,3,862,79,192,79,185,0,7,54,72,26,93,119,69,27,9,40,80,212,0.411,41.1,14,0.14,0.427,0,0.411,0.75,0.474,96.4,3.6,74.5,26.4,0,18.4,25.5,30.2,48.1,67.1,0.671,32.9,0,0,0,0,67.1,32.9,1.1,2.7,41.1,0,0.1,0,1.1,0.8,1,75,0.75,0.4,1.3,3,1.7,1,0.6,0.4,0.1,31.7,0.317,103.9,1.039,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Dalibor Bagaric,C,22,CHI,NBA,2003,10,0,76,8,26,8,26,0,0,3,4,7,13,20,4,3,3,5,11,19,0.308,30.8,18.6,0.186,0.308,,0.308,0.75,0.342,100,0,84.2,42.1,0,0,15.8,26.3,42.1,100,1,0,0,0,0,0,100,0,0.8,2.6,30.8,0,0,0,0.8,0.3,0.4,75,0.75,0.7,1.3,1.9,2,0.4,0.5,0.3,0.3,27.7,0.277,100.2,1.002,11.3,23.9,79.2,15.3,89.5,7335
Vin Baker,PF,31,BOS,NBA,2003,52,9,942,99,207,99,203,0,4,72,107,90,108,198,29,22,30,61,146,270,0.478,47.8,15.4,0.154,0.488,0,0.478,0.673,0.531,98.1,1.9,73.3,6.7,0,4.1,26.7,17,66.7,55.6,0.556,44.4,0,0,0,0,55.6,44.4,1.9,4,47.8,0,0.1,0,1.9,1.4,2.1,67.3,0.673,1.7,2.1,5.2,3.8,0.6,1.2,0.4,0.6,23.6,0.236,101.2,1.012,10.9,23.9,82.1,13.6,96.4,7901
Brent Barry,SG,31,SEA,NBA,2003,75,68,2480,264,577,146,284,118,293,128,161,48,253,301,384,113,15,142,199,774,0.458,45.8,14.9,0.149,0.514,0.403,0.56,0.795,0.597,49.2,50.8,37.7,8,45.7,19.8,16.5,20.8,29.7,50,0.5,50,91.5,0.915,8.5,0.085,68.6,31.4,3.5,7.7,45.8,1.6,3.9,40.3,1.9,1.7,2.1,79.5,0.795,0.6,3.4,10.3,4,5.1,1.9,1.5,0.2,28.1,0.281,103.7,1.037,11.8,20.4,81.5,13.7,97.7,8014
Jon Barry,SG,33,DET,NBA,2003,80,0,1473,191,424,104,210,87,214,86,100,33,147,180,206,63,14,81,104,555,0.45,45,17.5,0.175,0.495,0.407,0.553,0.86,0.593,49.5,50.5,37.5,23.1,47,22,15.5,20,14.4,46.2,0.462,53.8,69,0.69,31,0.31,56.5,43.5,2.4,5.3,45,1.1,2.7,40.7,1.3,1.1,1.3,86,0.86,0.4,1.8,6.9,2.3,2.6,1,0.8,0.2,25.9,0.259,104.1,1.041,9.9,23.8,76.8,14.5,94.3,7735
Maceo Baston,SF,27,TOR,NBA,2003,16,0,106,15,25,15,25,0,0,10,12,4,19,23,0,4,11,6,16,40,0.6,60,16.1,0.161,0.6,,0.6,0.833,0.661,100,0,75,5,0,17.5,25,20,70,46.7,0.467,53.3,0,0,0,0,46.7,53.3,0.9,1.6,60,0,0,0,0.9,0.6,0.8,83.3,0.833,0.3,1.2,2.5,1.4,0,0.4,0.3,0.7,28.2,0.282,100.5,1.005,13.6,20.9,82,14.3,91.4,7494
Mengke Bateer,C,27,SAS,NBA,2003,12,0,46,4,17,3,14,1,3,0,2,2,8,10,4,0,0,6,14,9,0.235,23.5,24.6,0.246,0.214,0.333,0.265,0,0.252,82.4,17.6,66.7,22.2,33.3,0,0,22.2,44.4,33.3,0.333,66.7,0,0,100,1,25,75,0.3,1.4,23.5,0.1,0.3,33.3,0.3,0,0.2,0,0,0.2,0.7,0.8,0.8,0.3,0.5,0,0,28.8,0.288,105.6,1.056,11.1,27.4,77.6,14.4,96.7,7932
Mike Batiste,SF,25,MEM,NBA,2003,75,2,1248,197,467,179,386,18,81,69,88,82,175,257,52,42,16,69,120,481,0.422,42.2,21.1,0.211,0.464,0.222,0.441,0.784,0.476,82.7,17.3,74.4,24.9,11.2,18.1,14.3,21.2,49.5,70.9,0.709,29.1,88.9,0.889,11.1,0.111,72.6,27.4,2.6,6.2,42.2,0.2,1.1,22.2,2.4,0.9,1.2,78.4,0.784,1.1,2.3,6.4,3.4,0.7,0.9,0.6,0.2,27,0.27,103.9,1.039,12,23,79.7,16.4,89.9,7372
Tony Battie,C,26,BOS,NBA,2003,67,62,1683,199,369,198,364,1,5,88,118,148,285,433,49,33,81,48,197,487,0.539,53.9,13,0.13,0.544,0.2,0.541,0.746,0.578,98.6,1.4,81.3,23.8,0.6,3.7,18.1,16.2,57.5,79.8,0.798,20.2,100,1,0,0,79.9,20.1,3,5.5,53.9,0,0.1,20,3,1.3,1.8,74.6,0.746,2.2,4.3,7.3,6.5,0.7,0.7,0.5,1.2,23.6,0.236,101.2,1.012,10.9,23.9,82.1,13.6,96.4,7901
Shane Battier,SF,24,MEM,NBA,2003,78,47,2383,275,569,189,353,86,216,120,145,128,217,345,105,102,88,68,207,756,0.483,48.3,13.1,0.131,0.535,0.398,0.559,0.828,0.597,62,38,50,20.1,34.1,13.5,15.9,17.7,29.9,57.7,0.577,42.3,98.8,0.988,1.2,0.012,70.5,29.5,3.5,7.3,48.3,1.1,2.8,39.8,2.4,1.5,1.9,82.8,0.828,1.6,2.8,9.7,4.4,1.3,0.9,1.3,1.1,27,0.27,103.9,1.039,12,23,79.7,16.4,89.9,7372
Lonny Baxter,PF,24,CHI,NBA,2003,55,0,682,96,206,96,204,0,2,70,103,65,100,165,16,9,22,46,135,262,0.466,46.6,18.9,0.189,0.471,0,0.466,0.68,0.521,99,1,73.3,4.6,0,6.9,26.7,17.2,68.7,62.5,0.625,37.5,0,0,0,0,62.5,37.5,1.7,3.7,46.6,0,0,0,1.7,1.3,1.9,68,0.68,1.2,1.8,4.8,3,0.3,0.8,0.2,0.4,27.7,0.277,100.2,1.002,11.3,23.9,79.2,15.3,89.5,7335
Raja Bell,SG,26,DAL,NBA,2003,75,32,1173,93,211,72,160,21,51,23,34,47,98,145,57,52,8,43,134,230,0.441,44.1,10.5,0.105,0.45,0.412,0.491,0.676,0.509,75.8,24.2,62.6,33,27.4,22.6,10,21.3,29.6,76.4,0.764,23.6,100,1,0,0,81.7,18.3,1.2,2.8,44.1,0.3,0.7,41.2,1,0.3,0.5,67.6,0.676,0.6,1.3,3.1,1.9,0.8,0.6,0.7,0.1,25.4,0.254,110.7,1.107,11.2,24.3,84.5,12.1,105.2,8629
Jonathan Bender,SF,22,IND,NBA,2003,46,2,819,112,254,93,201,19,53,60,84,42,91,133,42,8,56,42,86,303,0.441,44.1,18.3,0.183,0.463,0.358,0.478,0.714,0.521,79.1,20.9,61.4,22.4,18.8,17.8,19.8,15.5,38.9,65.6,0.656,34.4,100,1,0,0,71.4,28.6,2.4,5.5,44.1,0.4,1.2,35.8,2,1.3,1.8,71.4,0.714,0.9,2,6.6,2.9,0.9,0.9,0.2,1.2,29,0.29,104.6,1.046,11.3,26.3,80.2,15.2,96.8,7938
Corey Benjamin,PG,24,ATL,NBA,2003,9,0,152,13,43,11,30,2,13,12,16,10,21,31,10,1,2,6,20,40,0.302,30.2,16.4,0.164,0.367,0.154,0.326,0.75,0.4,69.8,30.2,55,5,15,15,30,20,50,54.5,0.545,45.5,100,1,0,0,61.5,38.5,1.4,4.8,30.2,0.2,1.4,15.4,1.2,1.3,1.8,75,0.75,1.1,2.3,4.4,3.4,1.1,0.7,0.1,0.2,27.9,0.279,102.3,1.023,11.6,23.7,80.6,15.5,94,7711
Travis Best,PG,30,MIA,NBA,2003,72,52,1807,231,583,195,474,36,109,105,123,26,121,147,255,44,7,106,174,603,0.396,39.6,19.3,0.193,0.411,0.33,0.427,0.854,0.473,81.3,18.7,64.7,32.2,17.9,12.3,17.4,19.9,32.5,14.9,0.149,85.1,69.4,0.694,30.6,0.306,23.4,76.6,3.2,8.1,39.6,0.5,1.5,33,2.7,1.5,1.7,85.4,0.854,0.4,1.7,8.4,2,3.5,1.5,0.6,0.1,26.8,0.268,96.7,0.967,11,20.8,77.8,14.8,87.2,7150
Mike Bibby,PG,24,SAC,NBA,2003,55,55,1835,329,700,273,563,56,137,161,187,34,113,147,285,72,8,127,93,875,0.47,47,21.7,0.217,0.485,0.409,0.51,0.861,0.559,80.4,19.6,62.4,34.7,19.2,15,18.4,16,27.7,57.9,0.579,42.1,94.6,0.946,5.4,0.054,64.1,35.9,6,12.7,47,1,2.5,40.9,5,2.9,3.4,86.1,0.861,0.6,2.1,15.9,2.7,5.2,2.3,1.3,0.1,25.6,0.256,105.9,1.059,12.4,26.3,85.4,13.8,104.6,8578
Chauncey Billups,PG,26,DET,NBA,2003,74,74,2327,366,870,217,490,149,380,318,362,38,235,273,287,63,15,134,136,1199,0.421,42.1,24,0.24,0.443,0.392,0.506,0.878,0.582,56.3,43.7,36.2,18.5,37.3,15.1,26.5,18.4,17.7,24,0.24,76,55.7,0.557,44.3,0.443,36.9,63.1,4.9,11.8,42.1,2,5.1,39.2,2.9,4.3,4.9,87.8,0.878,0.5,3.2,16.2,3.7,3.9,1.8,0.9,0.2,25.9,0.259,104.1,1.041,9.9,23.8,76.8,14.5,94.3,7735
Corie Blount,PF,34,CHI,NBA,2003,50,3,836,65,134,65,134,0,0,20,35,68,137,205,50,33,19,43,121,150,0.485,48.5,10.4,0.104,0.485,,0.485,0.571,0.502,100,0,86.7,49.3,0,8.7,13.3,8.7,37.3,83.1,0.831,16.9,0,0,0,0,83.1,16.9,1.3,2.7,48.5,0,0,0,1.3,0.4,0.7,57.1,0.571,1.4,2.7,3,4.1,1,0.9,0.7,0.4,27.7,0.277,100.2,1.002,11.3,23.9,79.2,15.3,89.5,7335
Mark Blount,C,27,TOT,NBA,2003,81,31,1403,150,347,150,347,0,0,101,139,111,197,308,56,42,68,103,187,401,0.432,43.2,16.6,0.166,0.432,,0.432,0.727,0.491,100,0,74.8,21.4,0,7.7,25.2,14.7,53.4,76,0.76,24,0,0,0,0,76,24,1.9,4.3,43.2,0,0,0,1.9,1.2,1.7,72.7,0.727,1.4,2.4,5,3.8,0.7,1.3,0.5,0.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Calvin Booth,C,26,SEA,NBA,2003,47,0,575,52,119,52,117,0,2,34,47,32,77,109,12,11,33,22,74,138,0.437,43.7,13.4,0.134,0.444,0,0.437,0.723,0.494,98.3,1.7,75.4,27.5,0,8.7,24.6,11.6,47.8,76.9,0.769,23.1,0,0,0,0,76.9,23.1,1.1,2.5,43.7,0,0,0,1.1,0.7,1,72.3,0.723,0.7,1.6,2.9,2.3,0.3,0.5,0.2,0.7,28.1,0.281,103.7,1.037,11.8,20.4,81.5,13.7,97.7,8014
Carlos Boozer,PF,21,CLE,NBA,2003,81,54,2049,331,618,331,617,0,1,148,192,202,407,609,106,59,50,103,224,810,0.536,53.6,17,0.17,0.536,0,0.536,0.771,0.577,99.8,0.2,81.7,23,0,14.8,18.3,14.2,58.8,66.8,0.668,33.2,0,0,0,0,66.8,33.2,4.1,7.6,53.6,0,0,0,4.1,1.8,2.4,77.1,0.771,2.5,5,10,7.5,1.3,1.3,0.7,0.6,31,0.31,96.5,0.965,11.8,24.1,80.3,14.6,95.3,7812
Ruben Boumtje,#N/A,24,POR,NBA,2003,2,0,5,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,#N/A,#N/A,0,,0,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30.2,0.302,105.5,1.055,13.2,23.2,81.4,14.3,96.6,7925
Bruce Bowen,SF,31,SAS,NBA,2003,82,82,2566,223,479,122,250,101,229,36,89,59,180,239,113,66,42,72,195,583,0.466,46.6,10.8,0.108,0.488,0.441,0.571,0.404,0.563,52.2,47.8,41.9,14.8,52,15.3,6.2,18.4,27.1,71.3,0.713,28.7,100,1,0,0,84.3,15.7,2.7,5.8,46.6,1.2,2.8,44.1,1.5,0.4,1.1,40.4,0.404,0.7,2.2,7.1,2.9,1.4,0.9,0.8,0.5,28.8,0.288,105.6,1.056,11.1,27.4,77.6,14.4,96.7,7932
Ryan Bowen,SF,27,DEN,NBA,2003,62,31,996,97,197,95,190,2,7,27,41,78,79,157,54,65,29,43,82,223,0.492,49.2,11.6,0.116,0.5,0.286,0.497,0.659,0.519,96.4,3.6,85.2,26,2.7,30.9,12.1,29.6,59.2,73.7,0.737,26.3,100,1,0,0,74.2,25.8,1.6,3.2,49.2,0,0.1,28.6,1.5,0.4,0.7,65.9,0.659,1.3,1.3,3.6,2.5,0.9,0.7,1,0.5,31.3,0.313,92.2,0.922,13.6,21.4,83.8,14.7,92.2,7559
Earl Boykins,PG,26,GSW,NBA,2003,68,0,1321,199,464,170,387,29,77,173,200,35,53,88,221,38,4,73,75,600,0.429,42.9,20.6,0.206,0.439,0.377,0.46,0.865,0.543,83.4,16.6,56.7,26.7,14.5,15.5,28.8,15.2,30,29.4,0.294,70.6,72.4,0.724,27.6,0.276,35.7,64.3,2.9,6.8,42.9,0.4,1.1,37.7,2.5,2.5,2.9,86.5,0.865,0.5,0.8,8.8,1.3,3.3,1.1,0.6,0.1,35,0.35,108.3,1.083,16.3,28.6,85.2,16.8,97.7,8009
Michael Bradley,PF,23,TOR,NBA,2003,67,11,1314,151,314,150,308,1,6,35,67,162,247,409,67,16,32,76,125,338,0.481,48.1,14.6,0.146,0.487,0.167,0.482,0.522,0.492,98.1,1.9,88.8,12.4,0.9,27.5,10.4,19.5,76.3,42.7,0.427,57.3,100,1,0,0,43,57,2.3,4.7,48.1,0,0.1,16.7,2.2,0.5,1,52.2,0.522,2.4,3.7,5,6.1,1,1.1,0.2,0.5,28.2,0.282,100.5,1.005,13.6,20.9,82,14.3,91.4,7494
Shawn Bradley,C,30,DAL,NBA,2003,81,39,1731,201,375,201,374,0,1,141,175,151,325,476,54,65,170,67,242,543,0.536,53.6,13.8,0.138,0.537,0,0.536,0.806,0.601,99.7,0.3,74,13.6,0,2.9,26,15.8,60.4,68.7,0.687,31.3,0,0,0,0,68.7,31.3,2.5,4.6,53.6,0,0,0,2.5,1.7,2.2,80.6,0.806,1.9,4,6.7,5.9,0.7,0.8,0.8,2.1,25.4,0.254,110.7,1.107,11.2,24.3,84.5,12.1,105.2,8629
Elton Brand,PF,23,LAC,NBA,2003,62,61,2454,451,899,451,898,0,1,244,356,283,420,703,157,71,158,161,204,1146,0.502,50.2,22.3,0.223,0.502,0,0.502,0.685,0.543,99.9,0.1,78.7,14.1,0,11.4,21.3,14.3,64.6,59.9,0.599,40.1,0,0,0,0,59.9,40.1,7.3,14.5,50.2,0,0,0,7.3,3.9,5.7,68.5,0.685,4.6,6.8,18.5,11.3,2.5,2.6,1.1,2.5,29.1,0.291,102.3,1.023,13.2,24.7,81.3,14.8,95.7,7846
