Player,Position,Age,Tm,Lg,Season,G_total_player,GS_total_player,MP_total_player,FGM_total_player,FGA_total_player,TWOPM_total_player,TWOPA_total_player,THREEPM_total_player,THREEPA_total_player,FT_total__player,FTA_total_player,ORB_total_player,DRB_total__player,TRB_total_player,AST_total_player,STL_total_player,BLK_total_player,TOV_total_player,PF_total_player,PTS_total_player,FGpercent_player,FGpercent_1_player,USGpercent_1_player,USGpercent_player,TWOPpercent_player,THREEPpercent_player,eFGpercent_player,FTpercent_player,TSpercent_player,FGA2PTpercent_player,FGA3PTpercent_player,PTS2PTpercent_player,PTS2PTpercent MR_player,TWOPTpercentTHREEPT_player,PTSFBPSpercent_player,PTSFTpercent_player,PTSOFFTOpercent_player,PTSPITPpercent_player,TWOFGMpercentAST_player,TWOFGMpercentAST_1_player,UASTpercent_player,THREEFGMpercentAST_player,THREEFGMpercentAST_1_player,THREEFGMpercentUAST_player,THREEFGMpercentUAST_1_player,FGMpercentAST_player,FGMpercentUAST_player,FGM_pg_player,FGA_pg_player,FGpercent_pg_player,THREEPM_pg_player,THREEPA_pg_player,THREEPpercent_pg_player,TWOPM_pg_player,FTM_pg_player,FTA_pg_player,FTpercent_pg_player,FTpercent_pg_1_player,OREB_pg_player,DREB_pg_player,PTS_pg_player,REB_pg_player,AST_pg_player,TOV_pg_player,STL_pg_player,BLK_pg_player,ORBpercent_team,ORBpercent_1_player,Ortg_team,Ortg_1_team,ORB_pg_team,FTA_pg_team,FGA_pg_team,TO_pg_team,PTS_pg_team,PTS_total_team
Brandon Armstrong,SG,23,NJN,NBA,2004,56,0,434,65,175,46,123,19,52,2,4,12,31,43,14,12,2,24,49,151,0.371,37.1,22.9,0.229,0.374,0.365,0.426,0.5,0.427,70.3,29.7,60.9,42.4,37.7,11.3,1.3,7.3,18.5,76.1,0.761,23.9,68.4,0.684,31.6,0.316,73.8,26.2,1.2,3.1,37.1,0.3,0.9,36.5,0.8,0,0.1,50,0.5,0.2,0.6,2.7,0.8,0.3,0.4,0.2,0,25.9,0.259,100.8,1.008,10.5,22.6,77.7,14.7,90.3,7401
Darrell Armstrong,PG,35,NOH,NBA,2004,79,22,2247,291,736,156,307,135,429,123,144,63,163,226,311,133,16,155,148,840,0.395,39.5,19.1,0.191,0.508,0.315,0.487,0.854,0.525,41.7,58.3,37.1,16,48.2,22.7,14.6,20.2,21.2,50.6,0.506,49.4,75.6,0.756,24.4,0.244,62.2,37.8,3.7,9.3,39.5,1.7,5.4,31.5,2,1.6,1.8,85.4,0.854,0.8,2.1,10.6,2.9,3.9,2,1.7,0.2,30.6,0.306,102.3,1.023,13.3,23.6,80.5,15,91.8,7529
Carlos Arroyo,PG,24,UTA,NBA,2004,71,71,2008,339,768,301,651,38,117,181,225,41,144,185,355,63,5,156,165,897,0.441,44.1,23.6,0.236,0.462,0.325,0.466,0.804,0.517,84.8,15.2,67.1,40.4,12.7,9.9,20.2,19.2,26.8,35.2,0.352,64.8,73.7,0.737,26.3,0.263,39.5,60.5,4.8,10.8,44.1,0.5,1.6,32.5,4.2,2.5,3.2,80.4,0.804,0.6,2,12.6,2.6,5,2.2,0.9,0.1,34.1,0.341,101.9,1.019,13.5,26.8,75.3,16.6,88.7,7271
Chucky Atkins,PG,29,TOT,NBA,2004,64,24,1544,192,484,111,243,81,241,73,97,9,84,93,223,45,2,92,102,538,0.397,39.7,18.5,0.185,0.457,0.336,0.48,0.753,0.511,50.2,49.8,41.3,22.3,45.2,24.3,13.6,25.3,19,31.5,0.315,68.5,75.3,0.753,24.7,0.247,50,50,3,7.6,39.7,1.3,3.8,33.6,1.7,1.1,1.5,75.3,0.753,0.1,1.3,8.4,1.5,3.5,1.4,0.7,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Stacey Augmon,SF,35,NOH,NBA,2004,69,24,1416,143,347,142,340,1,7,110,139,52,122,174,85,55,15,76,114,397,0.412,41.2,15.8,0.158,0.418,0.143,0.414,0.791,0.486,98,2,71.5,24.2,0.8,22.4,27.7,19.6,47.4,73.9,0.739,26.1,100,1,0,0,74.1,25.9,2.1,5,41.2,0,0.1,14.3,2.1,1.6,2,79.1,0.791,0.8,1.8,5.8,2.5,1.2,1.1,0.8,0.2,30.6,0.306,102.3,1.023,13.3,23.6,80.5,15,91.8,7529
Vin Baker,PF,32,TOT,NBA,2004,54,33,1313,208,432,207,429,1,3,114,157,112,168,280,66,29,32,77,160,531,0.481,48.1,20.4,0.204,0.483,0.333,0.483,0.726,0.53,99.3,0.7,78,22.6,0.6,3.6,21.5,12.6,55.4,62.8,0.628,37.2,100,1,0,0,63,37,3.9,8,48.1,0,0.1,33.3,3.8,2.1,2.9,72.6,0.726,2.1,3.1,9.8,5.2,1.2,1.4,0.5,0.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Marcus Banks,PG,22,BOS,NBA,2004,81,2,1385,177,442,150,356,27,86,99,131,30,103,133,175,88,13,125,171,480,0.4,40,20.6,0.206,0.421,0.314,0.431,0.756,0.48,80.5,19.5,62.5,20.8,16.9,25.2,20.6,25.2,41.7,24,0.24,76,81.5,0.815,18.5,0.185,32.8,67.2,2.2,5.5,40,0.3,1.1,31.4,1.9,1.2,1.6,75.6,0.756,0.4,1.3,5.9,1.6,2.2,1.5,1.1,0.2,25.2,0.252,102.1,1.021,10.4,25.5,78.2,16.2,95.3,7811
Leandro Barbosa,SG,21,PHO,NBA,2004,70,46,1500,210,470,127,260,83,210,47,61,23,100,123,165,93,7,120,184,550,0.447,44.7,18.3,0.183,0.488,0.395,0.535,0.77,0.553,55.3,44.7,46.2,3.6,45.3,31.5,8.5,24.4,42.5,39.4,0.394,60.6,85.5,0.855,14.5,0.145,57.6,42.4,3,6.7,44.7,1.2,3,39.5,1.8,0.7,0.9,77,0.77,0.3,1.4,7.9,1.8,2.4,1.7,1.3,0.1,26.6,0.266,101.4,1.014,11.3,22.7,81.4,15.2,94.2,7723
Matt Barnes,SF,23,LAC,NBA,2004,38,9,724,63,138,61,125,2,13,43,61,53,98,151,48,27,3,44,76,171,0.457,45.7,12.9,0.129,0.488,0.154,0.464,0.705,0.519,90.6,9.4,71.3,10.5,3.5,9.4,25.1,21.1,60.8,55.7,0.557,44.3,100,1,0,0,57.1,42.9,1.7,3.6,45.7,0.1,0.3,15.4,1.6,1.1,1.6,70.5,0.705,1.4,2.6,4.5,4,1.3,1.2,0.7,0.1,32.8,0.328,103.5,1.035,14,28.1,80.2,16.4,94.8,7771
Dana Barros,PG,36,BOS,NBA,2004,1,0,11,2,3,2,3,0,0,2,2,0,0,0,0,0,0,0,2,6,0.667,66.7,14.6,0.146,0.667,,0.667,1,0.773,100,0,66.7,66.7,0,33.3,33.3,0,0,50,0.5,50,0,0,0,0,50,50,2,3,66.7,0,0,0,2,2,2,100,1,0,0,6,0,0,0,0,0,25.2,0.252,102.1,1.021,10.4,25.5,78.2,16.2,95.3,7811
Brent Barry,SG,32,SEA,NBA,2004,59,53,1803,215,427,101,175,114,252,91,110,21,183,204,342,85,16,139,121,635,0.504,50.4,15.6,0.156,0.577,0.452,0.637,0.827,0.668,41,59,31.8,7.9,53.9,16.5,14.3,15.7,23.9,44.6,0.446,55.4,86.8,0.868,13.2,0.132,67,33,3.6,7.2,50.4,1.9,4.3,45.2,1.7,1.5,1.9,82.7,0.827,0.4,3.1,10.8,3.5,5.8,2.4,1.4,0.3,27.2,0.272,107.3,1.073,11.1,21.7,80.4,14.5,97.1,7964
Jon Barry,SG,34,DEN,NBA,2004,57,9,1101,120,297,69,159,51,138,60,71,25,98,123,147,57,8,53,66,351,0.404,40.4,15.2,0.152,0.434,0.37,0.49,0.845,0.535,53.5,46.5,39.3,18.2,43.6,29.9,17.1,20.8,21.1,60.9,0.609,39.1,74.5,0.745,25.5,0.255,66.7,33.3,2.1,5.2,40.4,0.9,2.4,37,1.2,1.1,1.2,84.5,0.845,0.4,1.7,6.2,2.2,2.6,0.9,1,0.1,30.5,0.305,103.9,1.039,13.2,26.3,82.5,15.6,97.2,7972
Mengke Bateer,C,28,TOR,NBA,2004,7,0,40,4,7,4,7,0,0,0,0,5,3,8,1,1,0,2,10,8,0.571,57.1,11.1,0.111,0.571,,0.571,,0.571,100,0,100,50,0,0,0,25,50,75,0.75,25,0,0,0,0,75,25,0.6,1,57.1,0,0,0,0.6,0,0,0,0,0.7,0.4,1.1,1.1,0.1,0.3,0.1,0,23.8,0.238,97,0.97,10.1,20.1,77.4,14.2,85.4,7006
Tony Battie,C,27,TOT,NBA,2004,73,7,1478,170,384,168,375,2,9,66,89,118,241,359,58,26,67,63,159,408,0.443,44.3,15.1,0.151,0.448,0.222,0.445,0.742,0.482,97.7,2.3,82.4,36.3,1.5,1,16.2,7.6,46.1,66.1,0.661,33.9,100,1,0,0,66.5,33.5,2.3,5.3,44.3,0,0.1,22.2,2.3,0.9,1.2,74.2,0.742,1.6,3.3,5.6,4.9,0.8,0.9,0.4,0.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Shane Battier,SF,25,MEM,NBA,2004,79,1,1947,242,543,177,357,65,186,120,164,102,201,303,101,101,58,56,187,669,0.446,44.6,15.2,0.152,0.496,0.349,0.506,0.732,0.544,65.7,34.3,52.9,24.5,29.1,10.5,17.9,15.8,28.4,62.7,0.627,37.3,98.5,0.985,1.5,0.015,72.3,27.7,3.1,6.9,44.6,0.8,2.4,34.9,2.2,1.5,2.1,73.2,0.732,1.3,2.5,8.5,3.8,1.3,0.7,1.3,0.7,29.5,0.295,104.8,1.048,12.8,26.1,81.2,15,96.7,7930
Lonny Baxter,PF,25,TOT,NBA,2004,62,5,766,103,209,102,206,1,3,44,76,64,123,187,20,17,29,38,123,251,0.493,49.3,17.4,0.174,0.495,0.333,0.495,0.579,0.518,98.6,1.4,81.3,12,1.2,11.6,17.5,19.9,69.3,66.7,0.667,33.3,100,1,0,0,67,33,1.7,3.4,49.3,0,0,33.3,1.6,0.7,1.2,57.9,0.579,1,2,4,3,0.3,0.6,0.3,0.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Jerome Beasley,PF,23,MIA,NBA,2004,2,0,5,1,3,1,3,0,0,0,0,0,1,1,0,0,0,0,0,2,0.333,33.3,27.9,0.279,0.333,,0.333,,0.333,100,0,100,100,0,0,0,100,0,100,1,0,0,0,0,0,100,0,0.5,1.5,33.3,0,0,0,0.5,0,0,0,0,0,0.5,1,0.5,0,0,0,0,27.4,0.274,102.2,1.022,11.5,23.4,78.3,13.9,90.3,7402
Raja Bell,SG,27,UTA,NBA,2004,82,4,2020,329,805,267,639,62,166,195,248,60,181,241,107,63,13,111,262,915,0.409,40.9,23.6,0.236,0.418,0.373,0.447,0.786,0.5,79.4,20.6,58.4,37.2,20.3,16.5,21.3,16.8,21.2,69.7,0.697,30.3,91.9,0.919,8.1,0.081,73.9,26.1,4,9.8,40.9,0.8,2,37.3,3.3,2.4,3,78.6,0.786,0.7,2.2,11.2,2.9,1.3,1.4,0.8,0.2,34.1,0.341,101.9,1.019,13.5,26.8,75.3,16.6,88.7,7271
Troy Bell,PG,23,MEM,NBA,2004,6,0,34,4,18,4,14,0,4,3,3,3,1,4,4,1,0,6,6,11,0.222,22.2,29.3,0.293,0.286,0,0.222,1,0.285,77.8,22.2,72.7,36.4,0,18.2,27.3,45.5,36.4,50,0.5,50,0,0,0,0,50,50,0.7,3,22.2,0,0.7,0,0.7,0.5,0.5,100,1,0.5,0.2,1.8,0.7,0.7,1,0.2,0,29.5,0.295,104.8,1.048,12.8,26.1,81.2,15,96.7,7930
Jonathan Bender,SF,23,IND,NBA,2004,21,0,271,50,106,41,84,9,22,39,47,9,31,40,9,5,11,33,23,148,0.472,47.2,28.8,0.288,0.488,0.409,0.514,0.83,0.584,79.2,20.8,55.4,8.1,18.2,16.9,26.4,19.6,47.3,53.7,0.537,46.3,100,1,0,0,62,38,2.4,5,47.2,0.4,1,40.9,2,1.9,2.2,83,0.83,0.4,1.5,7,1.9,0.4,1.6,0.2,0.5,28.5,0.285,103.8,1.038,11.8,24.6,77.1,14.4,91.4,7493
Travis Best,PG,31,DAL,NBA,2004,61,1,762,64,172,61,152,3,20,40,46,17,51,68,112,31,4,33,66,171,0.372,37.2,13.1,0.131,0.401,0.15,0.381,0.87,0.445,88.4,11.6,71.3,31.6,5.3,16.4,23.4,15.8,39.8,31.1,0.311,68.9,33.3,0.333,66.7,0.667,31.3,68.8,1,2.8,37.2,0,0.3,15,1,0.7,0.8,87,0.87,0.3,0.8,2.8,1.1,1.8,0.5,0.5,0.1,31.4,0.314,112.1,1.121,14.3,22.6,88.2,12.2,105.2,8626
Mike Bibby,PG,25,SAC,NBA,2004,82,82,2980,527,1170,379,792,148,378,304,373,67,210,277,444,112,18,175,146,1506,0.45,45,22.9,0.229,0.479,0.392,0.514,0.815,0.564,67.7,32.3,50.3,24.8,29.5,11.9,20.2,17.1,25.5,59.1,0.591,40.9,87.2,0.872,12.8,0.128,67,33,6.4,14.3,45,1.8,4.6,39.2,4.6,3.7,4.5,81.5,0.815,0.8,2.6,18.4,3.4,5.4,2.1,1.4,0.2,26,0.26,110.3,1.103,10.8,24.9,81.8,13.9,102.8,8433
Chauncey Billups,PG,27,DET,NBA,2004,78,78,2758,392,996,262,661,130,335,404,460,35,241,276,446,84,8,189,177,1318,0.394,39.4,23.3,0.233,0.396,0.388,0.459,0.878,0.55,66.4,33.6,39.8,18.5,29.6,16.5,30.7,17.6,21.2,34.4,0.344,65.6,68.5,0.685,31.5,0.315,45.7,54.3,5,12.8,39.4,1.7,4.3,38.8,3.4,5.2,5.9,87.8,0.878,0.4,3.1,16.9,3.5,5.7,2.4,1.1,0.1,30.1,0.301,102,1.02,12.4,25.3,77,15.1,90.1,7388
Steve Blake,PG,23,WAS,NBA,2004,75,14,1392,157,407,82,205,75,202,55,67,18,99,117,209,57,7,128,100,444,0.386,38.6,18.2,0.182,0.4,0.371,0.478,0.821,0.509,50.4,49.6,36.9,21.6,50.7,17.1,12.4,21.2,15.3,51.2,0.512,48.8,82.7,0.827,17.3,0.173,66.2,33.8,2.1,5.4,38.6,1,2.7,37.1,1.1,0.7,0.9,82.1,0.821,0.2,1.3,5.9,1.6,2.8,1.7,0.8,0.1,30.7,0.307,98.8,0.988,13.6,27,80,17.5,91.8,7528
Corie Blount,PF,35,TOT,NBA,2004,62,3,1050,115,253,115,250,0,3,15,27,98,177,275,55,49,24,43,135,245,0.455,45.5,13.6,0.136,0.46,0,0.455,0.556,0.462,98.8,1.2,93.9,61.2,0,4.5,6.1,16.7,32.7,78.3,0.783,21.7,0,0,0,0,78.3,21.7,1.9,4.1,45.5,0,0,0,1.9,0.2,0.4,55.6,0.556,1.6,2.9,4,4.4,0.9,0.7,0.8,0.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Mark Blount,C,28,BOS,NBA,2004,82,73,2402,342,604,342,604,0,0,159,221,207,382,589,75,80,106,150,253,843,0.566,56.6,16.1,0.161,0.566,,0.566,0.719,0.601,100,0,81.1,19.7,0,6.5,18.9,17.9,61.4,73.7,0.737,26.3,0,0,0,0,73.7,26.3,4.2,7.4,56.6,0,0,0,4.2,1.9,2.7,71.9,0.719,2.5,4.7,10.3,7.2,0.9,1.8,1,1.3,25.2,0.252,102.1,1.021,10.4,25.5,78.2,16.2,95.3,7811
Keith Bogans,SG,23,ORL,NBA,2004,73,36,1787,183,454,116,267,67,187,65,103,106,211,317,98,46,10,75,128,498,0.403,40.3,14.5,0.145,0.434,0.358,0.477,0.631,0.499,58.8,41.2,46.6,17.7,40.4,24.7,13.1,20.3,28.9,57.8,0.578,42.2,98.5,0.985,1.5,0.015,72.7,27.3,2.5,6.2,40.3,0.9,2.6,35.8,1.6,0.9,1.4,63.1,0.631,1.5,2.9,6.8,4.3,1.3,1,0.6,0.1,28.1,0.281,102.7,1.027,12.2,24.4,82.5,13.7,94,7711
Calvin Booth,C,27,SEA,NBA,2004,71,35,1206,135,290,135,288,0,2,75,94,86,194,280,28,17,101,45,150,345,0.466,46.6,14.4,0.144,0.469,0,0.466,0.798,0.521,99.3,0.7,78.3,25.5,0,6.4,21.7,11.9,52.8,74.8,0.748,25.2,0,0,0,0,74.8,25.2,1.9,4.1,46.6,0,0,0,1.9,1.1,1.3,79.8,0.798,1.2,2.7,4.9,3.9,0.4,0.6,0.2,1.4,27.2,0.272,107.3,1.073,11.1,21.7,80.4,14.5,97.1,7964
Carlos Boozer,PF,22,CLE,NBA,2004,75,75,2592,471,900,470,894,1,6,219,285,230,627,857,148,74,55,134,199,1162,0.523,52.3,19.8,0.198,0.526,0.167,0.524,0.768,0.567,99.3,0.7,80.9,23.2,0.3,12.7,18.8,14,57.7,69.6,0.696,30.4,100,1,0,0,69.6,30.4,6.3,12,52.3,0,0.1,16.7,6.3,2.9,3.8,76.8,0.768,3.1,8.4,15.5,11.4,2,1.8,1,0.7,31.1,0.311,101.4,1.014,13.6,24.8,82.4,14.8,92.9,7619
Curtis Borchardt,C,23,UTA,NBA,2004,16,0,258,22,56,22,55,0,1,14,18,13,41,54,15,4,14,18,40,58,0.393,39.3,14.9,0.149,0.4,0,0.393,0.778,0.454,98.2,1.8,75.9,27.6,0,0,24.1,17.2,48.3,68.2,0.682,31.8,0,0,0,0,68.2,31.8,1.4,3.5,39.3,0,0.1,0,1.4,0.9,1.1,77.8,0.778,0.8,2.6,3.6,3.4,0.9,1.1,0.3,0.9,34.1,0.341,101.9,1.019,13.5,26.8,75.3,16.6,88.7,7271
Chris Bosh,PF,19,TOR,NBA,2004,75,63,2510,327,712,322,698,5,14,202,288,191,366,557,78,59,106,107,215,861,0.459,45.9,18.2,0.182,0.461,0.357,0.463,0.701,0.513,98,2,74.8,29.7,1.7,8.4,23.5,15.3,45.1,60.9,0.609,39.1,100,1,0,0,61.5,38.5,4.4,9.5,45.9,0.1,0.2,35.7,4.3,2.7,3.8,70.1,0.701,2.5,4.9,11.5,7.4,1,1.4,0.8,1.4,23.8,0.238,97,0.97,10.1,20.1,77.4,14.2,85.4,7006
Ruben Boumtje,#N/A,25,POR,NBA,2004,9,0,26,1,5,1,5,0,0,2,2,0,1,1,1,0,1,0,2,4,0.2,20,#N/A,#N/A,0.2,,0.2,1,0.34,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,31.2,0.312,103.7,1.037,12.7,21.1,78.9,14.8,90.7,7440
Bruce Bowen,SF,32,SAS,NBA,2004,82,82,2624,211,502,134,290,77,212,66,114,45,208,253,113,84,33,90,166,565,0.42,42,11.5,0.115,0.462,0.363,0.497,0.579,0.512,57.8,42.2,47.4,18.4,40.9,10.6,11.7,15.9,29,61.9,0.619,38.1,100,1,0,0,75.8,24.2,2.6,6.1,42,0.9,2.6,36.3,1.6,0.8,1.4,57.9,0.579,0.5,2.5,6.9,3.1,1.4,1.1,1,0.4,29.5,0.295,102.2,1.022,12.5,25.2,78.5,14.7,91.5,7501
Ryan Bowen,SF,28,DEN,NBA,2004,52,1,392,18,53,18,53,0,0,10,12,39,48,87,18,18,16,6,47,46,0.34,34,7.3,0.073,0.34,,0.34,0.833,0.395,100,0,78.3,8.7,0,43.5,21.7,39.1,69.6,83.3,0.833,16.7,0,0,0,0,83.3,16.7,0.3,1,34,0,0,0,0.3,0.2,0.2,83.3,0.833,0.8,0.9,0.9,1.7,0.3,0.1,0.3,0.3,30.5,0.305,103.9,1.039,13.2,26.3,82.5,15.6,97.2,7972
