Player,Position,Age,Tm,Lg,Season,G_total_player,GS_total_player,MP_total_player,FGM_total_player,FGA_total_player,TWOPM_total_player,TWOPA_total_player,THREEPM_total_player,THREEPA_total_player,FT_total__player,FTA_total_player,ORB_total_player,DRB_total__player,TRB_total_player,AST_total_player,STL_total_player,BLK_total_player,TOV_total_player,PF_total_player,PTS_total_player,FGpercent_player,FGpercent_1_player,USGpercent_1_player,USGpercent_player,TWOPpercent_player,THREEPpercent_player,eFGpercent_player,FTpercent_player,TSpercent_player,FGA2PTpercent_player,FGA3PTpercent_player,PTS2PTpercent_player,PTS2PTpercent MR_player,TWOPTpercentTHREEPT_player,PTSFBPSpercent_player,PTSFTpercent_player,PTSOFFTOpercent_player,PTSPITPpercent_player,TWOFGMpercentAST_player,TWOFGMpercentAST_1_player,UASTpercent_player,THREEFGMpercentAST_player,THREEFGMpercentAST_1_player,THREEFGMpercentUAST_player,THREEFGMpercentUAST_1_player,FGMpercentAST_player,FGMpercentUAST_player,FGM_pg_player,FGA_pg_player,FGpercent_pg_player,THREEPM_pg_player,THREEPA_pg_player,THREEPpercent_pg_player,TWOPM_pg_player,FTM_pg_player,FTA_pg_player,FTpercent_pg_player,FTpercent_pg_1_player,OREB_pg_player,DREB_pg_player,PTS_pg_player,REB_pg_player,AST_pg_player,TOV_pg_player,STL_pg_player,BLK_pg_player,ORBpercent_team,ORBpercent_1_player,Ortg_team,Ortg_1_team,ORB_pg_team,FTA_pg_team,FGA_pg_team,TO_pg_team,PTS_pg_team,PTS_total_team
David Andersen,C,29,HOU,NBA,2010,63,0,891,147,340,120,262,27,78,46,67,54,154,208,44,15,12,37,119,367,0.432,43.2,20.2,0.202,0.458,0.346,0.472,0.687,0.497,77.1,22.9,65.4,33.2,22.1,5.7,12.5,10.4,32.2,65.8,0.658,34.2,96.3,0.963,3.7,0.037,71.4,28.6,2.3,5.4,43.2,0.4,1.2,34.6,1.9,0.7,1.1,68.7,0.687,0.9,2.4,5.8,3.3,0.7,0.6,0.2,0.2,26.9,0.269,107.6,1.076,11.8,24.7,84.4,14.5,102.4,8395
Antonio Anderson,SG,24,OKC,NBA,2010,1,0,15,1,3,1,3,0,0,0,0,1,0,1,0,0,0,1,1,2,0.333,33.3,10,0.1,0.333,,0.333,,0.333,100,0,100,100,0,0,0,0,0,100,1,0,0,0,0,0,100,0,1,3,33.3,0,0,0,1,0,0,0,0,1,0,2,1,0,1,0,0,28.6,0.286,108.3,1.083,11.7,27,80.8,15,101.5,8322
Ryan Anderson,PF,21,ORL,NBA,2010,63,6,911,169,388,91,177,78,211,71,82,70,132,202,37,25,14,56,81,487,0.436,43.6,23.9,0.239,0.514,0.37,0.536,0.866,0.574,45.6,54.4,37.4,5.3,48,10.1,14.6,8.8,32,41.8,0.418,58.2,92.3,0.923,7.7,0.077,65.1,34.9,2.7,6.2,43.6,1.2,3.3,37,1.4,1.1,1.3,86.6,0.866,1.1,2.1,7.7,3.2,0.6,0.9,0.4,0.2,24.6,0.246,111.4,1.114,9.9,26.5,78,14.1,102.8,8426
Carmelo Anthony,SF,25,DEN,NBA,2010,69,69,2634,688,1502,629,1315,59,187,508,612,152,302,454,222,88,30,209,225,1943,0.458,45.8,33.2,0.332,0.478,0.316,0.478,0.83,0.548,87.5,12.5,64.7,26.1,9.1,11.5,26.1,16.6,38.6,37.5,0.375,62.5,84.7,0.847,15.3,0.153,41.6,58.4,10,21.8,45.8,0.9,2.7,31.6,9.1,7.4,8.9,83,0.83,2.2,4.4,28.2,6.6,3.2,3,1.3,0.4,26.1,0.261,111.8,1.118,10.8,30.6,81.4,13.9,106.5,8729
Joel Anthony,C,27,MIA,NBA,2010,80,16,1322,76,159,76,159,0,0,66,92,123,126,249,12,20,109,45,158,218,0.478,47.8,8.8,0.088,0.478,,0.478,0.717,0.546,100,0,69.7,0,0,0.9,30.3,14.2,69.7,63.2,0.632,36.8,0,0,0,0,63.2,36.8,1,2,47.8,0,0,0,1,0.8,1.2,71.7,0.717,1.5,1.6,2.7,3.1,0.2,0.6,0.3,1.4,26.1,0.261,106.6,1.066,10.7,23.5,79.5,13.2,96.5,7914
Gilbert Arenas,PG,28,WAS,NBA,2010,32,32,1169,253,616,190,435,63,181,153,207,17,116,133,230,41,9,117,95,722,0.411,41.1,30.7,0.307,0.437,0.348,0.462,0.739,0.511,70.6,29.4,52.6,25.8,26.2,17.5,21.2,16.9,26.9,16.3,0.163,83.7,50.8,0.508,49.2,0.492,24.9,75.1,7.9,19.3,41.1,2,5.7,34.8,5.9,4.8,6.5,73.9,0.739,0.5,3.6,22.6,4.2,7.2,3.7,1.3,0.3,27.6,0.276,104.2,1.042,11.8,23.1,81.7,14.9,96.2,7892
Trevor Ariza,SF,24,HOU,NBA,2010,72,71,2629,394,999,258,592,136,407,148,228,78,325,403,276,126,40,161,162,1072,0.394,39.4,21.2,0.212,0.436,0.334,0.462,0.649,0.488,59.3,40.7,48.1,10.1,38.1,23.5,13.8,26,38.1,45.7,0.457,54.3,84.6,0.846,15.4,0.154,59.1,40.9,5.5,13.9,39.4,1.9,5.7,33.4,3.6,2.1,3.2,64.9,0.649,1.1,4.5,14.9,5.6,3.8,2.2,1.8,0.6,26.9,0.269,107.6,1.076,11.8,24.7,84.4,14.5,102.4,8395
Hilton Armstrong,PF,25,TOT,NBA,2010,33,0,335,28,79,28,78,0,1,15,32,27,54,81,21,15,12,22,59,71,0.354,35.4,15.6,0.156,0.359,0,0.354,0.469,0.381,98.7,1.3,78.9,11.3,0,2.8,21.1,28.2,67.6,71.4,0.714,28.6,0,0,0,0,71.4,28.6,0.8,2.4,35.4,0,0,0,0.8,0.5,1,46.9,0.469,0.8,1.6,2.2,2.5,0.6,0.7,0.5,0.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Carlos Arroyo,PG,30,MIA,NBA,2010,72,35,1585,178,375,171,350,7,25,76,90,26,104,130,225,36,6,54,102,439,0.475,47.5,14.3,0.143,0.489,0.28,0.484,0.844,0.529,93.3,6.7,77.9,62.4,4.8,9.1,17.3,14.6,15.5,36.8,0.368,63.2,71.4,0.714,28.6,0.286,38.2,61.8,2.5,5.2,47.5,0.1,0.3,28,2.4,1.1,1.3,84.4,0.844,0.4,1.4,6.1,1.8,3.1,0.8,0.5,0.1,26.1,0.261,106.6,1.066,10.7,23.5,79.5,13.2,96.5,7914
Darrell Arthur,PF,21,MEM,NBA,2010,32,1,457,63,146,63,145,0,1,17,30,37,73,110,15,14,14,22,60,143,0.432,43.2,17.2,0.172,0.434,0,0.432,0.567,0.449,99.3,0.7,88.1,28,0,12.6,11.9,14,60.1,66.7,0.667,33.3,0,0,0,0,66.7,33.3,2,4.6,43.2,0,0,0,2,0.5,0.9,56.7,0.567,1.2,2.3,4.5,3.4,0.5,0.7,0.4,0.4,31.3,0.313,108.3,1.083,13,26.9,83.8,15.2,102.5,8404
Chucky Atkins,PG,35,DET,NBA,2010,40,11,644,57,157,35,84,22,73,25,27,5,24,29,91,17,0,32,53,161,0.363,36.3,14.1,0.141,0.417,0.301,0.433,0.926,0.477,53.5,46.5,43.5,23.6,41,16.8,15.5,14.9,19.9,31.4,0.314,68.6,81.8,0.818,18.2,0.182,50.9,49.1,1.4,3.9,36.3,0.6,1.8,30.1,0.9,0.6,0.7,92.6,0.926,0.1,0.6,4,0.7,2.3,0.8,0.4,0,30.3,0.303,105.6,1.056,12.8,24.4,80.5,13.4,94,7709
D.J Augustin,#N/A,22,CHA,NBA,2010,80,2,1472,168,435,98,257,70,178,102,131,11,86,97,193,45,5,74,127,508,0.386,38.6,#N/A,#N/A,0.381,0.393,0.467,0.779,0.516,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,26.5,0.265,104.4,1.044,10.5,26.6,76.9,15.7,95.3,7813
Jeff Ayres,PF,22,POR,NBA,2010,39,4,405,43,65,43,65,0,0,18,20,25,73,98,1,7,16,12,76,104,0.662,66.2,10.2,0.102,0.662,,0.662,0.9,0.705,100,0,82.7,19.2,0,7.7,17.3,15.4,63.5,79.1,0.791,20.9,0,0,0,0,79.1,20.9,1.1,1.7,66.2,0,0,0,1.1,0.5,0.5,90,0.9,0.6,1.9,2.7,2.5,0,0.3,0.2,0.4,28.2,0.282,110.8,1.108,11.1,24.8,78.7,12.3,98.1,8045
Kelenna Azubuike,SF,26,GSW,NBA,2010,9,7,231,48,88,38,61,10,27,19,28,12,29,41,10,5,9,7,16,125,0.545,54.5,19.5,0.195,0.623,0.37,0.602,0.679,0.623,69.3,30.7,60.8,4.8,24,27.2,15.2,28,56,55.3,0.553,44.7,90,0.9,10,0.1,62.5,37.5,5.3,9.8,54.5,1.1,3,37,4.2,2.1,3.1,67.9,0.679,1.3,3.2,13.9,4.6,1.1,0.8,0.6,1,20.9,0.209,108.1,1.081,9.2,25.4,86.5,14.7,108.8,8922
Renaldo Balkman,SF,25,DEN,NBA,2010,13,1,91,6,18,6,11,0,7,2,6,4,19,23,7,8,2,6,16,14,0.333,33.3,12.8,0.128,0.545,0,0.333,0.333,0.339,61.1,38.9,85.7,0,0,14.3,14.3,28.6,85.7,50,0.5,50,0,0,0,0,50,50,0.5,1.4,33.3,0,0.5,0,0.5,0.2,0.5,33.3,0.333,0.3,1.5,1.1,1.8,0.5,0.5,0.6,0.2,26.1,0.261,111.8,1.118,10.8,30.6,81.4,13.9,106.5,8729
Marcus Banks,PG,28,TOR,NBA,2010,22,0,244,39,73,32,49,7,24,24,29,3,20,23,26,12,2,20,30,109,0.534,53.4,21,0.21,0.653,0.292,0.582,0.828,0.635,67.1,32.9,58.7,25.7,19.3,13.8,22,17.4,33,28.1,0.281,71.9,85.7,0.857,14.3,0.143,38.5,61.5,1.8,3.3,53.4,0.3,1.1,29.2,1.5,1.1,1.3,82.8,0.828,0.1,0.9,5,1,1.2,0.9,0.5,0.1,24.7,0.247,111.3,1.113,9.8,25.8,80.9,13.4,104.1,8534
Leandro Barbosa,SG,27,PHO,NBA,2010,44,5,786,155,365,111,229,44,136,64,73,11,58,69,64,23,12,46,71,418,0.425,42.5,24.6,0.246,0.485,0.324,0.485,0.877,0.526,62.7,37.3,53.1,13.9,31.6,24.2,15.3,16.7,39.2,51.4,0.514,48.6,75,0.75,25,0.25,58.1,41.9,3.5,8.3,42.5,1,3.1,32.4,2.5,1.5,1.7,87.7,0.877,0.3,1.3,9.5,1.6,1.5,1,0.5,0.3,27.6,0.276,115.3,1.153,11.1,25.8,82.8,14.8,110.2,9039
J.J Barea,#N/A,25,DAL,NBA,2010,78,18,1546,232,527,176,370,56,157,76,90,17,129,146,258,35,6,102,119,596,0.44,44,#N/A,#N/A,0.476,0.357,0.493,0.844,0.526,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24.3,0.243,109.2,1.092,10.2,22.8,82.4,12.9,102,8364
Andrea Bargnani,C,24,TOR,NBA,2010,80,80,2799,537,1143,416,818,121,325,181,234,105,388,493,93,25,111,120,215,1376,0.47,47,22.3,0.223,0.509,0.372,0.523,0.774,0.552,71.6,28.4,60.5,25.4,26.4,10.9,13.2,13.8,35,68.8,0.688,31.3,98.3,0.983,1.7,0.017,75.4,24.6,6.7,14.3,47,1.5,4.1,37.2,5.2,2.3,2.9,77.4,0.774,1.3,4.9,17.2,6.2,1.2,1.5,0.3,1.4,24.7,0.247,111.3,1.113,9.8,25.8,80.9,13.4,104.1,8534
Matt Barnes,SF,29,ORL,NBA,2010,81,58,2097,271,557,205,350,66,207,108,146,106,339,445,134,59,30,112,185,716,0.487,48.7,16.2,0.162,0.586,0.319,0.546,0.74,0.576,62.8,37.2,57.3,6.1,27.7,24.9,15.1,19.6,51.1,68.3,0.683,31.7,92.4,0.924,7.6,0.076,74.2,25.8,3.3,6.9,48.7,0.8,2.6,31.9,2.5,1.3,1.8,74,0.74,1.3,4.2,8.8,5.5,1.7,1.4,0.7,0.4,24.6,0.246,111.4,1.114,9.9,26.5,78,14.1,102.8,8426
Earl Barron,C,28,NYK,NBA,2010,7,6,232,30,68,30,68,0,0,22,29,31,46,77,8,4,4,11,24,82,0.441,44.1,17.9,0.179,0.441,,0.441,0.759,0.508,100,0,73.2,34.1,0,4.9,26.8,4.9,39,83.3,0.833,16.7,0,0,0,0,83.3,16.7,4.3,9.7,44.1,0,0,0,4.3,3.1,4.1,75.9,0.759,4.4,6.6,11.7,11,1.1,1.6,0.6,0.6,23.5,0.235,107.6,1.076,10.2,21.5,83.9,14,102.1,8373
Brandon Bass,PF,24,ORL,NBA,2010,50,3,648,119,233,119,233,0,0,52,63,54,73,127,19,12,27,31,69,290,0.511,51.1,20.6,0.206,0.511,,0.511,0.825,0.556,100,0,82.1,31,0,9.7,17.9,17.2,51,51.3,0.513,48.7,0,0,0,0,51.3,48.7,2.4,4.7,51.1,0,0,0,2.4,1,1.3,82.5,0.825,1.1,1.5,5.8,2.5,0.4,0.6,0.2,0.5,24.6,0.246,111.4,1.114,9.9,26.5,78,14.1,102.8,8426
Tony Battie,C,33,NJN,NBA,2010,15,0,134,14,40,13,36,1,4,7,10,4,19,23,3,4,2,3,19,36,0.35,35,16.3,0.163,0.361,0.25,0.363,0.7,0.405,90,10,72.2,50,8.3,5.6,19.4,11.1,22.2,92.3,0.923,7.7,100,1,0,0,92.9,7.1,0.9,2.7,35,0.1,0.3,25,0.9,0.5,0.7,70,0.7,0.3,1.3,2.4,1.5,0.2,0.2,0.3,0.1,25.1,0.251,100.6,1.006,10.9,24.6,79.9,14.4,92.4,7575
Shane Battier,SF,31,HOU,NBA,2010,67,62,2168,178,447,77,168,101,279,77,106,74,238,312,164,53,76,64,139,534,0.398,39.8,11.6,0.116,0.458,0.362,0.511,0.726,0.541,37.6,62.4,28.8,4.9,56.7,6.4,14.4,13.5,24,53.2,0.532,46.8,99,0.99,1,0.01,79.2,20.8,2.7,6.7,39.8,1.5,4.2,36.2,1.1,1.1,1.6,72.6,0.726,1.1,3.6,8,4.7,2.4,1,0.8,1.1,26.9,0.269,107.6,1.076,11.8,24.7,84.4,14.5,102.4,8395
Nicolas Batum,SG,21,POR,NBA,2010,37,25,918,139,268,85,136,54,132,43,51,32,109,141,44,24,25,27,83,375,0.519,51.9,16.3,0.163,0.625,0.409,0.619,0.843,0.646,50.7,49.3,45.3,12.3,43.2,16,11.5,19.5,33.1,76.5,0.765,23.5,98.1,0.981,1.9,0.019,84.9,15.1,3.8,7.2,51.9,1.5,3.6,40.9,2.3,1.2,1.4,84.3,0.843,0.9,2.9,10.1,3.8,1.2,0.7,0.6,0.7,28.2,0.282,110.8,1.108,11.1,24.8,78.7,12.3,98.1,8045
Jerryd Bayless,PG,21,POR,NBA,2010,74,11,1304,200,483,171,391,29,92,201,242,18,102,120,172,26,5,94,152,630,0.414,41.4,24.7,0.247,0.437,0.315,0.444,0.831,0.534,81,19,54.3,21.6,13.8,16.2,31.9,17.3,32.7,29.2,0.292,70.8,93.1,0.931,6.9,0.069,38.5,61.5,2.7,6.5,41.4,0.4,1.2,31.5,2.3,2.7,3.3,83.1,0.831,0.2,1.4,8.5,1.6,2.3,1.3,0.4,0.1,28.2,0.282,110.8,1.108,11.1,24.8,78.7,12.3,98.1,8045
Michael Beasley,SF,21,MIA,NBA,2010,78,78,2328,468,1040,440,938,28,102,192,240,123,375,498,100,80,49,131,221,1156,0.45,45,25.7,0.257,0.469,0.275,0.463,0.8,0.505,90.2,9.8,76.1,31.3,7.3,9.2,16.6,16.2,44.8,51.4,0.514,48.6,100,1,0,0,54.3,45.7,6,13.3,45,0.4,1.3,27.5,5.6,2.5,3.1,80,0.8,1.6,4.8,14.8,6.4,1.3,1.7,1,0.6,26.1,0.261,106.6,1.066,10.7,23.5,79.5,13.2,96.5,7914
Rodrigue Beaubois,PG,21,DAL,NBA,2010,56,16,700,155,299,110,189,45,110,42,52,12,66,78,74,29,12,54,84,397,0.518,51.8,24.1,0.241,0.582,0.409,0.594,0.808,0.617,63.2,36.8,55.4,8.1,34,27.5,10.6,16.9,47.4,37.3,0.373,62.7,64.4,0.644,35.6,0.356,45.2,54.8,2.8,5.3,51.8,0.8,2,40.9,2,0.8,0.9,80.8,0.808,0.2,1.2,7.1,1.4,1.3,1,0.5,0.2,24.3,0.243,109.2,1.092,10.2,22.8,82.4,12.9,102,8364
Marco Belinelli,SG,23,TOR,NBA,2010,66,1,1121,154,379,94,221,60,158,101,121,14,81,95,89,42,5,60,80,469,0.406,40.6,19.7,0.197,0.425,0.38,0.485,0.835,0.543,58.3,41.7,40.1,15.4,38.4,21.5,21.5,19.2,24.7,66,0.66,34,71.7,0.717,28.3,0.283,68.2,31.8,2.3,5.7,40.6,0.9,2.4,38,1.4,1.5,1.8,83.5,0.835,0.2,1.2,7.1,1.4,1.3,0.9,0.6,0.1,24.7,0.247,111.3,1.113,9.8,25.8,80.9,13.4,104.1,8534
Charlie Bell,SG,30,MIL,NBA,2010,71,39,1611,169,443,96,243,73,200,48,67,31,101,132,104,39,12,54,136,459,0.381,38.1,14.7,0.147,0.395,0.365,0.464,0.716,0.486,54.9,45.1,41.8,23.1,47.7,18.3,10.5,18.3,18.7,61.5,0.615,38.5,94.5,0.945,5.5,0.055,75.7,24.3,2.4,6.2,38.1,1,2.8,36.5,1.4,0.7,0.9,71.6,0.716,0.4,1.4,6.5,1.9,1.5,0.8,0.5,0.2,26.2,0.262,104.9,1.049,11.8,20.4,85.3,13.2,97.7,8009
Raja Bell,SG,33,TOT,NBA,2010,6,5,180,28,61,16,34,12,27,3,3,5,18,23,13,4,2,5,15,71,0.459,45.9,17,0.17,0.471,0.444,0.557,1,0.57,55.7,44.3,45.1,36.6,50.7,2.8,4.2,14.1,8.5,68.8,0.688,31.3,100,1,0,0,82.1,17.9,4.7,10.2,45.9,2,4.5,44.4,2.7,0.5,0.5,100,1,0.8,3,11.8,3.8,2.2,0.8,0.7,0.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Jonathan Bender,SF,29,NYK,NBA,2010,25,1,292,40,100,26,61,14,39,24,26,15,37,52,16,2,17,28,33,118,0.4,40,21,0.21,0.426,0.359,0.47,0.923,0.529,61,39,44.1,13.6,35.6,6.8,20.3,19.5,30.5,38.5,0.385,61.5,92.9,0.929,7.1,0.071,57.5,42.5,1.6,4,40,0.6,1.6,35.9,1,1,1,92.3,0.923,0.6,1.5,4.7,2.1,0.6,1.1,0.1,0.7,23.5,0.235,107.6,1.076,10.2,21.5,83.9,14,102.1,8373
Mike Bibby,PG,31,ATL,NBA,2010,80,80,2195,268,644,142,320,126,324,68,79,20,164,184,310,67,3,90,157,730,0.416,41.6,16.2,0.162,0.444,0.389,0.514,0.861,0.538,49.7,50.3,38.9,28.2,51.8,11.9,9.3,10.4,10.7,65.5,0.655,34.5,95.2,0.952,4.8,0.048,79.5,20.5,3.4,8.1,41.6,1.6,4.1,38.9,1.8,0.9,1,86.1,0.861,0.3,2.1,9.1,2.3,3.9,1.1,0.8,0,28.2,0.282,111.9,1.119,11.8,23.3,82.9,12,101.7,8338
Andris Biedrins,C,23,GSW,NBA,2010,33,29,763,81,137,81,137,0,0,4,25,63,196,259,57,20,44,32,117,166,0.591,59.1,10.2,0.102,0.591,,0.591,0.16,0.561,100,0,97.6,1.2,0,3.6,2.4,8.4,96.4,70.4,0.704,29.6,0,0,0,0,70.4,29.6,2.5,4.2,59.1,0,0,0,2.5,0.1,0.8,16,0.16,1.9,5.9,5,7.8,1.7,1,0.6,1.3,20.9,0.209,108.1,1.081,9.2,25.4,86.5,14.7,108.8,8922
Chauncey Billups,PG,33,DEN,NBA,2010,73,73,2490,402,962,245,555,157,407,466,512,25,203,228,409,82,9,177,153,1427,0.418,41.8,24.4,0.244,0.441,0.386,0.499,0.91,0.601,57.7,42.3,34.3,15.1,33,15.4,32.7,14.4,19.2,26.9,0.269,73.1,52.9,0.529,47.1,0.471,37.1,62.9,5.5,13.2,41.8,2.2,5.6,38.6,3.4,6.4,7,91,0.91,0.3,2.8,19.5,3.1,5.6,2.4,1.1,0.1,26.1,0.261,111.8,1.118,10.8,30.6,81.4,13.9,106.5,8729
