Player,Position,Age,Tm,Lg,Season,G_total_player,GS_total_player,MP_total_player,FGM_total_player,FGA_total_player,TWOPM_total_player,TWOPA_total_player,THREEPM_total_player,THREEPA_total_player,FT_total__player,FTA_total_player,ORB_total_player,DRB_total__player,TRB_total_player,AST_total_player,STL_total_player,BLK_total_player,TOV_total_player,PF_total_player,PTS_total_player,FGpercent_player,FGpercent_1_player,USGpercent_1_player,USGpercent_player,TWOPpercent_player,THREEPpercent_player,eFGpercent_player,FTpercent_player,TSpercent_player,FGA2PTpercent_player,FGA3PTpercent_player,PTS2PTpercent_player,PTS2PTpercent MR_player,TWOPTpercentTHREEPT_player,PTSFBPSpercent_player,PTSFTpercent_player,PTSOFFTOpercent_player,PTSPITPpercent_player,TWOFGMpercentAST_player,TWOFGMpercentAST_1_player,UASTpercent_player,THREEFGMpercentAST_player,THREEFGMpercentAST_1_player,THREEFGMpercentUAST_player,THREEFGMpercentUAST_1_player,FGMpercentAST_player,FGMpercentUAST_player,FGM_pg_player,FGA_pg_player,FGpercent_pg_player,THREEPM_pg_player,THREEPA_pg_player,THREEPpercent_pg_player,TWOPM_pg_player,FTM_pg_player,FTA_pg_player,FTpercent_pg_player,FTpercent_pg_1_player,OREB_pg_player,DREB_pg_player,PTS_pg_player,REB_pg_player,AST_pg_player,TOV_pg_player,STL_pg_player,BLK_pg_player,ORBpercent_team,ORBpercent_1_player,Ortg_team,Ortg_1_team,ORB_pg_team,FTA_pg_team,FGA_pg_team,TO_pg_team,PTS_pg_team,PTS_total_team
Tarence Kinsey,SG,22,MEM,NBA,2007,48,12,967,139,304,126,258,13,46,78,98,29,68,97,41,53,1,46,57,369,0.457,45.7,18.1,0.181,0.488,0.283,0.479,0.796,0.532,84.9,15.1,68.3,34.7,10.6,17.1,21.1,21.4,33.6,61.9,0.619,38.1,84.6,0.846,15.4,0.154,64,36,2.9,6.3,45.7,0.3,1,28.3,2.6,1.6,2,79.6,0.796,0.6,1.4,7.7,2,0.9,1,1.1,0,25.9,0.259,106.9,1.069,10.6,29.4,78.6,16.4,101.6,8331
Andrei Kirilenko,SF,25,UTA,NBA,2007,70,70,2049,197,418,181,343,16,75,174,239,88,241,329,202,74,144,135,172,584,0.471,47.1,14.6,0.146,0.528,0.213,0.49,0.728,0.558,82.1,17.9,62,11.3,8.2,9.9,29.8,17.1,50.7,72.9,0.729,27.1,87.5,0.875,12.5,0.125,74.1,25.9,2.8,6,47.1,0.2,1.1,21.3,2.6,2.5,3.4,72.8,0.728,1.3,3.4,8.3,4.7,2.9,1.9,1.1,2.1,31.7,0.317,110.1,1.101,12.6,30,78.9,15.6,101.5,8322
Linas Kleiza,SF,22,DEN,NBA,2007,79,14,1488,200,474,117,253,83,221,115,135,77,189,266,45,28,14,79,200,598,0.422,42.2,17.5,0.175,0.462,0.376,0.509,0.852,0.561,53.4,46.6,39.1,9.4,41.6,22.6,19.2,23.1,29.8,73.5,0.735,26.5,98.8,0.988,1.2,0.012,84,16,2.5,6,42.2,1.1,2.8,37.6,1.5,1.5,1.7,85.2,0.852,1,2.4,7.6,3.4,0.6,1,0.4,0.2,28.9,0.289,107.6,1.076,12.2,29.9,83,16.5,105.4,8639
Brevin Knight,PG,31,CHA,NBA,2007,45,25,1273,152,363,151,345,1,18,103,128,14,101,115,296,67,3,95,113,408,0.419,41.9,18.3,0.183,0.438,0.056,0.42,0.805,0.487,95,5,74,57.4,0.7,12,25.2,15,16.7,46.4,0.464,53.6,0,0,100,1,46.1,53.9,3.4,8.1,41.9,0,0.4,5.6,3.4,2.3,2.8,80.5,0.805,0.3,2.2,9.1,2.6,6.6,2.1,1.5,0.1,26.4,0.264,103.6,1.036,11.2,26,81,14.9,96.9,7945
Yaroslav Korolev,SF,19,LAC,NBA,2007,10,0,41,4,16,3,11,1,5,3,6,1,2,3,4,3,0,1,0,12,0.25,25,21.8,0.218,0.273,0.2,0.281,0.5,0.322,68.8,31.3,50,0,25,0,25,33.3,50,33.3,0.333,66.7,100,1,0,0,50,50,0.4,1.6,25,0.1,0.5,20,0.3,0.3,0.6,50,0.5,0.1,0.2,1.2,0.3,0.4,0.1,0.3,0,27.2,0.272,105.1,1.051,10.8,27.4,77,15.1,95.6,7843
Kyle Korver,SG,25,PHI,NBA,2007,74,1,2288,372,845,240,538,132,307,191,209,30,229,259,105,57,20,117,188,1067,0.44,44,21.2,0.212,0.446,0.43,0.518,0.914,0.569,63.7,36.3,45,30.9,37.1,11.9,17.9,13.6,14.1,78.8,0.788,21.3,93.2,0.932,6.8,0.068,83.9,16.1,5,11.4,44,1.8,4.1,43,3.2,2.6,2.8,91.4,0.914,0.4,3.1,14.4,3.5,1.4,1.6,0.8,0.3,27.2,0.272,103.6,1.036,11,26,78.1,15.3,94.9,7785
Nenad Krstic,C,23,NJN,NBA,2007,26,26,848,170,323,170,322,0,1,86,121,51,125,176,46,10,24,52,88,426,0.526,52.6,23,0.23,0.528,0,0.526,0.711,0.566,99.7,0.3,79.8,29.6,0,9.4,20.2,11.7,50.2,74.1,0.741,25.9,0,0,0,0,74.1,25.9,6.5,12.4,52.6,0,0,0,6.5,3.3,4.7,71.1,0.711,2,4.8,16.4,6.8,1.8,2,0.4,0.9,24.6,0.246,105.7,1.057,10,26.3,77.8,14.8,97.6,8001
Raef LaFrentz,C,30,POR,NBA,2007,27,9,352,39,102,37,79,2,23,20,26,25,45,70,8,7,11,13,57,100,0.382,38.2,17.2,0.172,0.468,0.087,0.392,0.769,0.441,77.5,22.5,74,32,6,2,20,14,42,75.7,0.757,24.3,50,0.5,50,0.5,74.4,25.6,1.4,3.8,38.2,0.1,0.9,8.7,1.4,0.7,1,76.9,0.769,0.9,1.7,3.7,2.6,0.3,0.5,0.3,0.4,28.2,0.282,105.1,1.051,11.3,24.5,78,15.1,94.1,7717
James Lang,C,23,WAS,NBA,2007,11,0,55,4,9,4,9,0,0,3,5,5,6,11,2,0,3,2,14,11,0.444,44.4,11.5,0.115,0.444,,0.444,0.6,0.491,100,0,72.7,0,0,18.2,27.3,27.3,72.7,50,0.5,50,0,0,0,0,50,50,0.4,0.8,44.4,0,0,0,0.4,0.3,0.5,60,0.6,0.5,0.5,1,1,0.2,0.2,0,0.3,28.1,0.281,110.1,1.101,12.2,29.6,83.2,13.8,104.3,8556
David Lee,PF,23,NYK,NBA,2007,58,12,1731,240,400,240,400,0,0,141,173,196,406,602,104,48,23,92,155,621,0.6,60,14.5,0.145,0.6,,0.6,0.815,0.652,100,0,77.3,5.2,0,7.9,22.7,19.5,72.1,58.8,0.588,41.3,0,0,0,0,58.8,41.3,4.1,6.9,60,0,0,0,4.1,2.4,3,81.5,0.815,3.4,7,10.7,10.4,1.8,1.6,0.8,0.4,31,0.31,105.7,1.057,12.6,29.2,77.5,17.1,97.5,7994
Rashard Lewis,PF,27,SEA,NBA,2007,60,60,2348,463,1005,312,618,151,387,265,315,91,305,396,145,68,39,118,143,1342,0.461,46.1,24.5,0.245,0.505,0.39,0.536,0.841,0.587,61.5,38.5,46.5,17.9,33.8,11.1,19.7,17.4,28.6,41.3,0.413,58.7,86.8,0.868,13.2,0.132,56.2,43.8,7.7,16.8,46.1,2.5,6.5,39,5.2,4.4,5.3,84.1,0.841,1.5,5.1,22.4,6.6,2.4,2,1.1,0.7,27.8,0.278,107.2,1.072,11.3,23.3,80.8,15.5,99.1,8130
Randy Livingston,PG,31,SEA,NBA,2007,4,0,26,0,3,0,3,0,0,0,0,1,0,1,4,0,0,1,2,0,0,0,7.8,0.078,0,,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0.3,0,0,0.3,1,0.3,0,0,27.8,0.278,107.2,1.072,11.3,23.3,80.8,15.5,99.1,8130
Shaun Livingston,PG,21,LAC,NBA,2007,54,31,1611,208,449,203,433,5,16,82,116,56,128,184,274,59,29,108,135,503,0.463,46.3,17.4,0.174,0.469,0.313,0.469,0.707,0.503,96.4,3.6,80.7,33.4,3,11.3,16.3,15.7,47.3,39.9,0.399,60.1,20,0.2,80,0.8,39.4,60.6,3.9,8.3,46.3,0.1,0.3,31.3,3.8,1.5,2.1,70.7,0.707,1,2.4,9.3,3.4,5.1,2,1.1,0.5,27.2,0.272,105.1,1.051,10.8,27.4,77,15.1,95.6,7843
Kyle Lowry,PG,20,MEM,NBA,2007,10,0,175,14,38,11,30,3,8,25,28,12,19,31,32,14,1,12,20,56,0.368,36.8,16.1,0.161,0.367,0.375,0.408,0.893,0.556,78.9,21.1,39.3,7.1,16.1,25,44.6,35.7,32.1,0,0,100,100,1,0,0,21.4,78.6,1.4,3.8,36.8,0.3,0.8,37.5,1.1,2.5,2.8,89.3,0.893,1.2,1.9,5.6,3.1,3.2,1.2,1.4,0.1,25.9,0.259,106.9,1.069,10.6,29.4,78.6,16.4,101.6,8331
John III,#N/A,24,HOU,NBA,2007,47,0,383,62,156,47,97,15,59,15,19,9,27,36,33,17,0,15,38,154,0.397,39.7,#N/A,#N/A,0.485,0.254,0.446,0.789,0.468,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,25.7,0.257,106,1.06,10.7,23.2,79.6,14.2,97,7953
Tyronn Lue,PG,29,ATL,NBA,2007,56,17,1488,218,524,162,363,56,161,144,163,19,85,104,201,24,0,85,101,636,0.416,41.6,21.1,0.211,0.446,0.348,0.469,0.883,0.534,69.3,30.7,50.9,30.8,26.4,10.2,22.6,17.1,20.1,24.1,0.241,75.9,78.6,0.786,21.4,0.214,38.1,61.9,3.9,9.4,41.6,1,2.9,34.8,2.9,2.6,2.9,88.3,0.883,0.3,1.5,11.4,1.9,3.6,1.5,0.4,0,29.2,0.292,103,1.03,11.9,26.9,77.7,15.9,93.7,7680
Mark Madsen,PF,31,MIN,NBA,2007,56,0,473,23,43,23,43,0,0,15,29,35,52,87,10,10,10,21,100,61,0.535,53.5,7.6,0.076,0.535,,0.535,0.517,0.547,100,0,75.4,6.6,0,0,24.6,16.4,68.9,69.6,0.696,30.4,0,0,0,0,69.6,30.4,0.4,0.8,53.5,0,0,0,0.4,0.3,0.5,51.7,0.517,0.6,0.9,1.1,1.6,0.2,0.4,0.2,0.2,25.1,0.251,103.9,1.039,10,23.1,79.3,15.6,96.1,7877
Corey Maggette,SF,27,LAC,NBA,2007,75,31,2291,367,808,354,743,13,65,519,633,90,352,442,208,65,14,201,244,1266,0.454,45.4,25.8,0.258,0.476,0.2,0.462,0.82,0.583,92,8,55.9,24.6,3.1,10.4,41,17.9,31.3,63.8,0.638,36.2,100,1,0,0,65.1,34.9,4.9,10.8,45.4,0.2,0.9,20,4.7,6.9,8.4,82,0.82,1.2,4.7,16.9,5.9,2.8,2.7,0.9,0.2,27.2,0.272,105.1,1.051,10.8,27.4,77,15.1,95.6,7843
Jamaal Magloire,C,28,POR,NBA,2007,81,23,1703,199,395,199,395,0,0,131,242,151,341,492,30,21,66,129,226,529,0.504,50.4,17.7,0.177,0.504,,0.504,0.541,0.527,100,0,75.2,4.5,0,0.9,24.8,13.2,70.7,63.3,0.633,36.7,0,0,0,0,63.3,36.7,2.5,4.9,50.4,0,0,0,2.5,1.6,3,54.1,0.541,1.9,4.2,6.5,6.1,0.4,1.6,0.3,0.8,28.2,0.282,105.1,1.051,11.3,24.5,78,15.1,94.1,7717
Renaldo Major,SF,24,GSW,NBA,2007,1,0,27,2,10,2,10,0,0,1,2,0,2,2,0,2,0,1,4,5,0.2,20,17.1,0.171,0.2,,0.2,0.5,0.23,100,0,80,40,0,0,20,0,40,100,1,0,0,0,0,0,100,0,2,10,20,0,0,0,2,1,2,50,0.5,0,2,5,2,0,1,2,0,25.6,0.256,107,1.07,11.5,25.8,86,16,106.5,8737
Stephon Marbury,PG,29,NYK,NBA,2007,74,74,2748,395,952,272,607,123,345,297,386,36,177,213,403,71,10,179,185,1210,0.415,41.5,21.5,0.215,0.448,0.357,0.48,0.769,0.539,63.8,36.2,45,9.4,30.5,14.5,24.5,14.4,35.5,22.4,0.224,77.6,61.8,0.618,38.2,0.382,34.7,65.3,5.3,12.9,41.5,1.7,4.7,35.7,3.7,4,5.2,76.9,0.769,0.5,2.4,16.4,2.9,5.4,2.4,1,0.1,31,0.31,105.7,1.057,12.6,29.2,77.5,17.1,97.5,7994
Shawn Marion,SG,28,PHO,NBA,2007,80,80,3010,561,1071,481,819,80,252,201,248,172,613,785,134,156,122,114,216,1403,0.524,52.4,19.2,0.192,0.587,0.317,0.561,0.81,0.594,76.5,23.5,68.6,10,17.1,23.9,14.3,20.7,58.6,74.8,0.748,25.2,97.5,0.975,2.5,0.025,78.1,21.9,7,13.4,52.4,1,3.2,31.7,6,2.5,3.1,81,0.81,2.2,7.7,17.5,9.8,1.7,1.4,2,1.5,22.7,0.227,113.9,1.139,9,22.3,83.6,14.5,110.2,9037
Damir Markota,PF,21,MIL,NBA,2007,30,0,170,19,52,13,36,6,16,7,11,11,20,31,6,3,1,15,22,51,0.365,36.5,19.3,0.193,0.361,0.375,0.423,0.636,0.449,69.2,30.8,51,15.7,35.3,0,13.7,19.6,35.3,84.6,0.846,15.4,100,1,0,0,89.5,10.5,0.6,1.7,36.5,0.2,0.5,37.5,0.4,0.2,0.4,63.6,0.636,0.4,0.7,1.7,1,0.2,0.5,0.1,0,27.6,0.276,107,1.07,11.5,23.4,81.9,15.1,99.7,8172
Sean Marks,PF,31,PHO,NBA,2007,3,0,17,2,6,2,5,0,1,2,2,0,3,3,0,0,1,0,4,6,0.333,33.3,17,0.17,0.4,0,0.333,1,0.436,83.3,16.7,66.7,33.3,0,33.3,33.3,33.3,33.3,100,1,0,0,0,0,0,100,0,0.7,2,33.3,0,0.3,0,0.7,0.7,0.7,100,1,0,1,2,1,0,0,0,0.3,22.7,0.227,113.9,1.139,9,22.3,83.6,14.5,110.2,9037
Donyell Marshall,PF,33,CLE,NBA,2007,81,0,1360,209,493,114,222,95,271,53,80,86,237,323,46,39,43,67,130,566,0.424,42.4,19.3,0.193,0.514,0.351,0.52,0.663,0.536,45,55,40.3,3.2,50.4,8.7,9.4,20.5,37.1,70.2,0.702,29.8,98.9,0.989,1.1,0.011,83.3,16.7,2.6,6.1,42.4,1.2,3.3,35.1,1.4,0.7,1,66.3,0.663,1.1,2.9,7,4,0.6,0.8,0.5,0.5,29.7,0.297,105.5,1.055,12.7,26,81.2,14.4,96.8,7934
Rawle Marshall,SF,24,IND,NBA,2007,40,2,361,32,89,28,71,4,18,31,45,8,21,29,13,12,5,19,22,99,0.36,36,15.1,0.151,0.394,0.222,0.382,0.689,0.455,79.8,20.2,56.6,24.2,12.1,13.1,31.3,23.2,32.3,42.9,0.429,57.1,100,1,0,0,50,50,0.8,2.2,36,0.1,0.5,22.2,0.7,0.8,1.1,68.9,0.689,0.2,0.5,2.5,0.7,0.3,0.5,0.3,0.1,28.4,0.284,102.9,1.029,12.1,25.9,80,16.3,95.6,7840
Darrick Martin,PG,35,TOR,NBA,2007,31,0,220,33,94,20,57,13,37,15,21,2,10,12,43,3,0,12,22,94,0.351,35.1,22.8,0.228,0.351,0.351,0.42,0.714,0.455,60.6,39.4,42.6,25.5,41.5,2.1,16,27.7,17,5,0.05,95,46.2,0.462,53.8,0.538,21.2,78.8,1.1,3,35.1,0.4,1.2,35.1,0.6,0.5,0.7,71.4,0.714,0.1,0.3,3,0.4,1.4,0.4,0.1,0,22.2,0.222,107,1.07,9.2,24.2,79.8,13.5,99.5,8157
Kenyon Martin,PF,29,DEN,NBA,2007,2,2,63,8,16,8,15,0,1,3,12,6,14,20,1,0,0,5,10,19,0.5,50,17.3,0.173,0.533,0,0.5,0.25,0.446,93.8,6.3,84.2,21.1,0,0,15.8,10.5,63.2,87.5,0.875,12.5,0,0,0,0,87.5,12.5,4,8,50,0,0.5,0,4,1.5,6,25,0.25,3,7,9.5,10,0.5,2.5,0,0,28.9,0.289,107.6,1.076,12.2,29.9,83,16.5,105.4,8639
Kevin Martin,SG,23,SAC,NBA,2007,80,80,2818,505,1067,378,734,127,333,481,570,69,273,342,173,98,11,135,181,1618,0.473,47.3,23,0.23,0.515,0.381,0.533,0.844,0.614,68.8,31.2,46.7,16.2,23.5,15.6,29.7,19.9,30.5,49.5,0.495,50.5,88.2,0.882,11.8,0.118,59.2,40.8,6.3,13.3,47.3,1.6,4.2,38.1,4.7,6,7.1,84.4,0.844,0.9,3.4,20.2,4.3,2.2,1.7,1.2,0.1,23.1,0.231,106.2,1.062,9.7,30.2,79.7,14.6,101.3,8303
Desmond Mason,SF,29,NOK,NBA,2007,75,75,2575,407,900,407,900,0,0,214,323,124,221,345,115,52,22,192,174,1028,0.452,45.2,21.7,0.217,0.452,,0.452,0.663,0.493,100,0,79.2,6,0,16,20.8,15.9,73.2,53.1,0.531,46.9,0,0,0,0,53.1,46.9,5.4,12,45.2,0,0,0,5.4,2.9,4.3,66.3,0.663,1.7,2.9,13.7,4.6,1.5,2.6,0.7,0.3,29.1,0.291,104.8,1.048,12.5,23.7,81.4,14.5,95.5,7833
Roger Mason,#N/A,26,WAS,NBA,2007,62,0,492,59,179,26,77,33,102,14,16,7,38,45,35,13,6,19,66,165,0.33,33,#N/A,#N/A,0.338,0.324,0.422,0.875,0.443,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28.1,0.281,110.1,1.101,12.2,29.6,83.2,13.8,104.3,8556
Jason Maxiell,PF,23,DET,NBA,2007,67,8,943,131,262,131,262,0,0,72,137,88,98,186,14,30,60,53,110,334,0.5,50,18.6,0.186,0.5,,0.5,0.526,0.518,100,0,78.4,19.2,0,15,21.6,19.2,59.3,66.4,0.664,33.6,0,0,0,0,66.4,33.6,2,3.9,50,0,0,0,2,1.1,2,52.6,0.526,1.3,1.5,5,2.8,0.2,0.8,0.4,0.9,28.3,0.283,108.9,1.089,11.6,24.2,79.1,12.2,96,7872
Sean May,C,22,CHA,NBA,2007,35,8,838,164,328,162,325,2,3,86,112,73,160,233,66,19,24,56,100,416,0.5,50,23.3,0.233,0.498,0.667,0.503,0.768,0.551,99.1,0.9,77.9,34.1,1.4,5.8,20.7,10.8,43.8,66,0.66,34,100,1,0,0,66.5,33.5,4.7,9.4,50,0.1,0.1,66.7,4.6,2.5,3.2,76.8,0.768,2.1,4.6,11.9,6.7,1.9,1.6,0.5,0.7,26.4,0.264,103.6,1.036,11.2,26,81,14.9,96.9,7945
Rashad McCants,SG,22,MIN,NBA,2007,37,0,554,62,177,42,102,20,75,40,58,14,33,47,38,26,7,40,71,184,0.35,35,20.4,0.204,0.412,0.267,0.407,0.69,0.454,57.6,42.4,45.7,18.5,32.6,24.5,21.7,24.5,27.2,61.9,0.619,38.1,80,0.8,20,0.2,67.7,32.3,1.7,4.8,35,0.5,2,26.7,1.1,1.1,1.6,69,0.69,0.4,0.9,5,1.3,1,1.1,0.7,0.2,25.1,0.251,103.9,1.039,10,23.1,79.3,15.6,96.1,7877
Chris McCray,SG,22,MIL,NBA,2007,5,0,12,0,3,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,18.2,0.182,0,,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,27.6,0.276,107,1.07,11.5,23.4,81.9,15.1,99.7,8172
Antonio McDyess,PF,32,DET,NBA,2007,82,3,1729,284,540,284,540,0,0,96,139,165,331,496,72,61,65,75,240,664,0.526,52.6,18.4,0.184,0.526,,0.526,0.691,0.552,100,0,85.5,47,0,4.5,14.5,20.9,38.6,79.2,0.792,20.8,0,0,0,0,79.2,20.8,3.5,6.6,52.6,0,0,0,3.5,1.2,1.7,69.1,0.691,2,4,8.1,6,0.9,0.9,0.7,0.8,28.3,0.283,108.9,1.089,11.6,24.2,79.1,12.2,96,7872
Ivan McFarlin,PF,24,PHI,NBA,2007,11,0,41,5,13,5,12,0,1,5,7,7,4,11,1,0,0,1,8,15,0.385,38.5,17.9,0.179,0.417,0,0.385,0.714,0.466,92.3,7.7,66.7,13.3,0,20,33.3,26.7,53.3,60,0.6,40,0,0,0,0,60,40,0.5,1.2,38.5,0,0.1,0,0.5,0.5,0.6,71.4,0.714,0.6,0.4,1.4,1,0.1,0.1,0,0,27.2,0.272,103.6,1.036,11,26,78.1,15.3,94.9,7785
Tracy McGrady,SG,27,HOU,NBA,2007,71,71,2539,638,1480,512,1099,126,381,345,488,56,322,378,458,92,36,213,136,1747,0.431,43.1,34.7,0.347,0.466,0.331,0.474,0.707,0.515,74.3,25.7,58.6,35,21.6,6.4,19.7,16.1,23.6,38.3,0.383,61.7,59.5,0.595,40.5,0.405,42.5,57.5,9,20.8,43.1,1.8,5.4,33.1,7.2,4.9,6.9,70.7,0.707,0.8,4.5,24.6,5.3,6.5,3,1.3,0.5,25.7,0.257,106,1.06,10.7,23.2,79.6,14.2,97,7953
Jeff McInnis,PG,32,CHA,NBA,2007,38,3,702,71,181,70,173,1,8,22,32,14,48,62,124,14,0,42,72,165,0.392,39.2,15.6,0.156,0.405,0.125,0.395,0.688,0.423,95.6,4.4,84.8,30.3,1.8,6.1,13.3,10.3,54.5,30,0.3,70,100,1,0,0,31,69,1.9,4.8,39.2,0,0.2,12.5,1.8,0.6,0.8,68.8,0.688,0.4,1.3,4.3,1.6,3.3,1.1,0.4,0,26.4,0.264,103.6,1.036,11.2,26,81,14.9,96.9,7945
Aaron McKie,SG,34,LAL,NBA,2007,10,0,131,11,17,11,17,0,0,0,0,1,17,18,13,4,0,8,14,22,0.647,64.7,8.9,0.089,0.647,,0.647,,0.647,100,0,100,72.7,0,0,0,9.1,27.3,81.8,0.818,18.2,0,0,0,0,81.8,18.2,1.1,1.7,64.7,0,0,0,1.1,0,0,0,0,0.1,1.7,2.2,1.8,1.3,0.8,0.4,0,26.1,0.261,108.6,1.086,10.8,27.1,81.3,15.5,103.3,8474
Keith McLeod,PG,27,TOT,NBA,2007,48,9,718,73,188,57,143,16,45,69,78,4,39,43,90,24,5,46,51,231,0.388,38.8,16.3,0.163,0.399,0.356,0.431,0.885,0.52,76.1,23.9,49.4,32.9,20.8,13.9,29.9,19.5,16.5,33.3,0.333,66.7,75,0.75,25,0.25,42.5,57.5,1.5,3.9,38.8,0.3,0.9,35.6,1.2,1.4,1.6,88.5,0.885,0.1,0.8,4.8,0.9,1.9,1,0.5,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Stanislav Medvedenko,#N/A,27,ATL,NBA,2007,14,0,81,12,29,11,27,1,2,17,20,4,10,14,2,0,2,5,16,42,0.414,41.4,#N/A,#N/A,0.407,0.5,0.431,0.85,0.556,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,29.2,0.292,103,1.03,11.9,26.9,77.7,15.9,93.7,7680
Pops Bonsu,#N/A,23,DAL,NBA,2007,12,0,71,11,17,11,17,0,0,7,18,9,12,21,0,1,0,9,8,29,0.647,64.7,#N/A,#N/A,0.647,,0.647,0.389,0.582,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28.7,0.287,111.3,1.113,11.2,24.9,78.6,13.9,100,8201
C.J Miles,#N/A,19,UTA,NBA,2007,37,13,373,40,116,33,84,7,32,14,23,11,24,35,25,11,4,28,60,101,0.345,34.5,#N/A,#N/A,0.393,0.219,0.375,0.609,0.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,31.7,0.317,110.1,1.101,12.6,30,78.9,15.6,101.5,8322
Darko Milicic,C,21,ORL,NBA,2007,80,16,1913,249,548,249,547,0,1,141,230,145,292,437,90,44,140,124,219,639,0.454,45.4,18.9,0.189,0.455,0,0.454,0.613,0.492,99.8,0.2,77.9,11.3,0,4.1,22.1,13.8,66.7,58.6,0.586,41.4,0,0,0,0,58.6,41.4,3.1,6.9,45.4,0,0,0,3.1,1.8,2.9,61.3,0.613,1.8,3.7,8,5.5,1.1,1.6,0.6,1.8,29.3,0.293,104.9,1.049,11.2,29.2,74.3,17,94.8,7771
Andre Miller,PG,30,TOT,NBA,2007,80,79,2966,424,909,419,874,5,35,222,283,97,255,352,625,110,10,222,184,1075,0.466,46.6,19,0.19,0.479,0.143,0.469,0.784,0.52,96.1,3.9,78,32.2,1.4,17.3,20.7,16.4,45.8,28.9,0.289,71.1,80,0.8,20,0.2,29.5,70.5,5.3,11.4,46.6,0.1,0.4,14.3,5.2,2.8,3.5,78.4,0.784,1.2,3.2,13.4,4.4,7.8,2.8,1.4,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Brad Miller,C,30,SAC,NBA,2007,63,56,1783,224,494,219,461,5,33,115,149,79,322,401,224,38,39,108,155,568,0.453,45.3,16.7,0.167,0.475,0.152,0.459,0.772,0.508,93.3,6.7,77.1,45.4,2.6,4.8,20.2,19.5,31.7,74.9,0.749,25.1,100,1,0,0,75.4,24.6,3.6,7.8,45.3,0.1,0.5,15.2,3.5,1.8,2.4,77.2,0.772,1.3,5.1,9,6.4,3.6,1.7,0.6,0.6,23.1,0.231,106.2,1.062,9.7,30.2,79.7,14.6,101.3,8303
Mike Miller,SG,26,MEM,NBA,2007,70,69,2740,465,1010,263,512,202,498,161,203,52,326,378,298,54,18,179,138,1293,0.46,46,21.2,0.212,0.514,0.406,0.56,0.793,0.588,50.7,49.3,40.7,14.7,46.9,20.9,12.5,19,26,50.6,0.506,49.4,83.7,0.837,16.3,0.163,64.9,35.1,6.6,14.4,46,2.9,7.1,40.6,3.8,2.3,2.9,79.3,0.793,0.7,4.7,18.5,5.4,4.3,2.6,0.8,0.3,25.9,0.259,106.9,1.069,10.6,29.4,78.6,16.4,101.6,8331
Paul Millsap,PF,21,UTA,NBA,2007,82,1,1472,209,398,208,395,1,3,140,208,183,240,423,62,67,74,94,236,559,0.525,52.5,17.8,0.178,0.527,0.333,0.526,0.673,0.571,99.2,0.8,74.4,7.9,0.5,8.1,25,18.4,66.5,60.1,0.601,39.9,100,1,0,0,60.3,39.7,2.5,4.9,52.5,0,0,33.3,2.5,1.7,2.5,67.3,0.673,2.2,2.9,6.8,5.2,0.8,1.1,0.8,0.9,31.7,0.317,110.1,1.101,12.6,30,78.9,15.6,101.5,8322
